branch_id,year_month,active_customers,active_accounts,average_deposits,average_loan_balance,transaction_count,transaction_volume,branch_transaction_count,interest_income,interest_expense,net_interest_income,fee_income,total_revenue,personnel_cost,fixed_cost,variable_cost,operational_cost,total_operating_cost,credit_loss,pre_provision_profit,net_income
020,2021-04,117,231,143568659.07,343090122.15,2575,78151487.15,551,3291603.52,46430.08,3245173.44,189481.59,3434655.03,1297944.34,484028.94,273270.5,307074.92,2362318.69,4169746.31,1072336.34,-3097409.97
021,2021-04,88,173,237744632.9,246822418.67,1657,112726031.91,373,2333500.75,71322.4,2262178.35,98196.68,2360375.03,1354499.28,475192.13,206412.73,344523.09,2380627.22,741410.77,-20252.19,-761662.97
022,2021-04,125,225,344624989.73,279391235.15,2006,91421296.25,431,2306698.67,189239.52,2117459.15,99783.88,2217243.02,1399564.15,457075.9,247993.38,390987.74,2495621.17,3469255.54,-278378.15,-3747633.68
023,2021-04,111,216,208730400.99,373196181.87,1901,32024570.81,605,3636342.1,81450.11,3554891.99,142224.92,3697116.92,1000875.44,426753.13,209197.53,323182.09,1960008.2,2443038.9,1737108.72,-705930.18
024,2021-04,92,173,225266347.73,177633297.85,1744,41165920.33,464,1761304.46,762200.44,999104.03,95495.98,1094600.01,1265543.42,443599.88,203114.6,320091.89,2232349.79,-154164.01,-1137749.78,-983585.77
025,2021-04,142,270,324831052.99,309588608.58,2485,155652116.96,795,3392856.05,239660.18,3153195.87,206753.34,3359949.21,521229.49,247236.19,137418.04,152154.36,1058038.09,716918.41,2301911.11,1584992.7
026,2021-04,144,245,310293811.85,401370750.87,2622,231517492.08,808,4223519.15,122351.05,4101168.1,182525.45,4283693.55,473540.35,251781.07,127125.88,123755.03,976202.33,5012936.0,3307491.22,-1705444.77
027,2021-04,101,176,134642569.73,307824217.74,1725,96917884.16,423,3122839.24,101408.54,3021430.7,114772.54,3136203.25,1247648.02,399620.75,191289.51,296825.9,2135384.17,-148013.58,1000819.07,1148832.65
028,2021-04,74,140,163750284.88,248997437.03,1204,54098128.04,340,1979301.25,36848.32,1942452.93,72371.71,2014824.64,493076.77,218517.99,66660.77,135844.28,914099.82,5709357.61,1100724.82,-4608632.79
029,2021-04,60,110,141544427.18,148913804.87,929,24609093.89,312,1491072.96,56154.64,1434918.32,34708.0,1469626.32,1306273.96,443215.95,137185.94,285588.64,2172264.49,1504239.79,-702638.17,-2206877.95
030,2021-04,57,94,108563877.07,181891378.17,967,63013313.1,364,1607757.84,90900.32,1516857.52,57276.89,1574134.41,1376494.15,487610.14,159709.85,355059.15,2378873.29,1513701.79,-804738.88,-2318440.68
031,2021-04,63,116,112572109.21,105999632.4,1155,40217763.71,338,1029612.6,49724.96,979887.65,44001.95,1023889.59,1261847.82,418350.14,144773.18,259842.75,2084813.89,692291.67,-1060924.29,-1753215.97
032,2021-04,54,92,49486100.4,187173277.38,833,19561187.59,388,2038244.66,42774.11,1995470.55,59548.25,2055018.8,1348011.5,425875.6,143780.38,344699.41,2262366.9,623921.5,-207348.1,-831269.6
033,2021-04,49,82,151847985.41,108426433.9,825,28126559.69,317,1063386.93,421032.08,642354.84,27596.37,669951.22,947420.74,354628.62,95772.52,221158.66,1618980.55,1188601.64,-949029.33,-2137630.97
034,2021-04,41,67,39112129.86,153716083.96,579,14684869.32,370,1580934.08,10503.47,1570430.61,36522.77,1606953.38,1298096.07,370978.88,113638.56,301728.1,2084441.61,459268.83,-477488.23,-936757.06
035,2021-04,25,50,104846653.5,84283894.49,510,95136886.26,340,933937.45,26442.34,907495.1,19469.99,926965.09,1247013.32,429778.81,104532.94,308666.72,2089991.78,44819.1,-1163026.69,-1207845.79
036,2021-04,22,39,20797936.74,46569956.24,339,11409353.87,158,378962.26,28555.11,350407.15,15958.89,366366.04,634421.79,258730.22,36432.19,170606.27,1100190.47,634144.91,-733824.43,-1367969.34
037,2021-04,52,87,58512516.5,72970178.83,798,47950399.85,713,831947.12,11400.23,820546.89,58410.39,878957.28,508347.25,229252.26,79281.67,153581.74,970462.92,452726.87,-91505.65,-544232.51
001,2021-05,171,340,422302626.74,479110692.67,3242,84781379.62,761,3940354.3,144058.77,3796295.53,196131.81,3992427.34,2512046.04,701841.5,654159.9,725970.56,4594018.0,296978.92,-601590.66,-898569.59
002,2021-05,153,287,216789941.83,251369047.21,2472,67296257.2,268,2477838.22,186540.81,2291297.41,124257.81,2415555.22,489286.79,202725.23,92947.84,114642.37,899602.22,846265.43,1515953.0,669687.56
003,2021-05,146,271,201684910.56,300306312.69,2677,129920695.35,438,2986653.51,73536.94,2913116.57,147426.79,3060543.36,1316900.19,389827.61,258396.47,299564.9,2264689.16,-1128653.2,795854.19,1924507.39
004,2021-05,147,285,427153972.94,293219755.82,3001,378142027.95,237,2812792.42,261794.76,2550997.66,147419.1,2698416.75,505565.21,213086.61,106712.6,119789.92,945154.34,1157995.07,1753262.42,595267.34
005,2021-05,160,302,192008390.99,409637883.37,2623,110154765.56,705,3930727.3,158984.6,3771742.7,150200.8,3921943.49,2375010.87,673090.28,518680.3,518659.84,4085441.29,-18516.36,-163497.8,-144981.44
006,2021-05,143,267,244312907.2,224081388.48,2632,133481432.15,250,2211567.6,141130.44,2070437.16,104004.89,2174442.05,533942.71,175500.7,96173.58,113932.35,919549.35,1924472.5,1254892.71,-669579.79
007,2021-05,137,256,182342930.51,338249916.6,2681,98149324.76,278,2649769.88,271773.73,2377996.15,94424.09,2472420.24,476405.06,190968.08,91305.74,112820.16,871499.04,1548510.45,1600921.2,52410.75
008,2021-05,130,260,247660919.91,303417925.57,2287,163919899.49,418,2835669.86,190733.64,2644936.22,132113.03,2777049.25,1410900.37,418012.96,267615.61,399576.03,2496104.97,2628875.68,280944.28,-2347931.39
009,2021-05,136,261,577002359.79,314809014.1,2379,146389096.45,261,2517371.08,1538448.38,978922.69,116977.09,1095899.79,510241.34,196936.24,89968.18,128623.57,925769.32,3119268.88,170130.46,-2949138.42
010,2021-05,116,231,319307793.74,315862421.1,2051,69523904.15,221,3094570.85,990132.95,2104437.9,102563.74,2207001.64,471611.49,204959.69,75248.75,109730.5,861550.44,4432921.86,1345451.2,-3087470.66
011,2021-05,129,230,215635651.14,220797589.77,2176,91681551.68,251,2175019.56,236064.56,1938954.99,104156.81,2043111.8,502338.74,227781.23,96376.16,176969.46,1003465.59,1462941.01,1039646.21,-423294.8
012,2021-05,98,212,253645653.38,281137594.13,1826,210919750.8,459,2612892.93,65352.8,2547540.13,116157.21,2663697.34,1202737.63,416713.75,201264.25,254658.51,2075374.15,1162843.02,588323.19,-574519.83
013,2021-05,137,259,149313480.7,416202264.61,2389,132354180.35,662,3829706.6,55329.48,3774377.11,135899.03,3910276.14,2399275.93,826873.54,516168.45,503566.21,4245884.13,3411762.72,-335607.99,-3747370.7
014,2021-05,131,238,124591266.19,295032433.33,2187,58542792.56,306,3031899.89,49920.91,2981978.98,91618.37,3073597.35,501483.99,183872.8,87193.43,126047.06,898597.28,-1420030.26,2175000.07,3595030.33
015,2021-05,144,272,316103635.63,374294784.78,2478,165233429.42,503,3363104.86,456229.27,2906875.59,113486.7,3020362.29,1010884.32,533230.48,240292.86,296051.43,2080459.1,3457615.09,939903.2,-2517711.89
016,2021-05,113,209,122417672.63,299171193.75,2189,93832471.14,222,2459863.0,39410.54,2420452.47,71683.53,2492135.99,510467.2,192478.77,86449.12,144005.23,933400.32,1537371.26,1558735.68,21364.42
017,2021-05,182,363,238237952.28,647467407.12,3761,506977347.85,1368,6140542.21,83966.28,6056575.93,450185.91,6506761.84,2478979.64,809256.03,779260.86,505042.28,4572538.81,3535446.78,1934223.03,-1601223.75
018,2021-05,164,304,426753576.48,459172167.7,3529,572234894.29,439,4399653.97,496491.81,3903162.16,261766.31,4164928.47,481656.01,210571.02,123155.13,144229.22,959611.38,936329.44,3205317.1,2268987.66
019,2021-05,206,383,360348488.6,467236470.11,3642,175034265.31,1093,4291860.68,505865.95,3785994.73,365756.07,4151750.79,1027028.03,503629.49,352186.82,281045.19,2163889.53,3318037.57,1987861.26,-1330176.31
020,2021-05,122,230,150493091.66,352476795.79,2587,89051708.93,641,2972710.27,47533.07,2925177.2,191129.23,3116306.43,1307464.71,487579.27,287041.08,309327.3,2391412.36,5681897.79,724894.08,-4957003.71
021,2021-05,85,174,220289457.71,247782624.9,1693,222215345.05,401,2247223.94,72306.32,2174917.62,102411.3,2277328.91,1364434.49,478677.64,214154.18,347050.15,2404316.46,1490230.78,-126987.55,-1617218.33
022,2021-05,125,226,343510889.26,285015535.1,2050,204673811.11,464,2280039.75,189861.78,2090177.97,138421.65,2228599.62,1409829.9,460428.53,257087.57,393855.62,2521201.63,1558212.68,-292602.01,-1850814.69
023,2021-05,115,220,219104031.2,370907826.27,1874,47779709.22,582,3569390.11,83370.89,3486019.21,142009.79,3628029.01,1008216.82,429883.35,207654.22,325552.62,1971307.02,789615.31,1656721.99,867106.68
024,2021-05,101,177,244319636.06,175978416.19,1683,88036108.41,480,1695269.16,768315.51,926953.65,94201.81,1021155.46,1274826.14,446853.67,204206.8,322439.75,2248326.36,701654.27,-1227170.89,-1928825.16
025,2021-05,143,272,316331946.34,300424744.39,2482,145985156.47,778,3170197.34,239640.85,2930556.49,216231.62,3146788.12,525052.69,249049.66,137438.83,153270.41,1064811.6,1290400.05,2081976.52,791576.47
026,2021-05,147,244,317919692.81,407231790.36,2516,312876485.52,828,4323390.05,123665.67,4199724.38,167851.6,4367575.98,477013.75,253627.87,127125.7,124662.77,982430.1,-753455.26,3385145.88,4138601.14
027,2021-05,104,178,142048153.09,308509670.25,2100,135339776.11,469,2885577.03,102795.86,2782781.16,120082.44,2902863.61,1256799.47,402551.95,215344.6,299003.1,2173699.13,4135190.68,729164.48,-3406026.2
028,2021-05,79,142,170694752.63,253210881.24,1321,52987077.56,355,1974716.32,37967.55,1936748.77,77827.31,2014576.07,496693.47,220120.82,70490.97,136840.69,924145.95,967626.67,1090430.13,122803.45
029,2021-05,59,113,153225574.93,160972984.07,956,41782827.2,354,1549684.72,58349.78,1491334.94,39994.98,1531329.93,1315855.43,446466.92,145980.35,287683.43,2195986.12,388539.57,-664656.2,-1053195.77
030,2021-05,59,96,125794441.66,183038182.43,989,39166747.26,372,1510988.01,93474.96,1417513.05,56885.7,1474398.75,1386590.68,491186.74,163729.31,357663.5,2399170.24,1531808.2,-924771.49,-2456579.69
031,2021-05,62,119,115832593.78,104686998.28,1119,43593891.04,358,982329.46,50196.69,932132.76,47322.86,979455.63,1271103.43,421418.72,146952.64,261748.68,2101223.48,645596.3,-1121767.85,-1767364.15
032,2021-05,52,96,52058441.91,187077791.69,968,21943076.75,434,1960098.94,43199.04,1916899.9,62323.23,1979223.13,1357899.12,428999.39,159284.28,347227.77,2293410.55,1155743.84,-314187.42,-1469931.27
033,2021-05,51,83,152180726.82,107644414.49,939,28784237.26,314,947911.13,422883.38,525027.75,29655.91,554683.66,954370.04,357229.8,100696.73,222780.86,1635077.43,1580935.88,-1080393.78,-2661329.65
034,2021-05,43,68,38096422.6,174035542.6,616,22446200.16,385,1749145.45,9948.88,1739196.57,35140.6,1774337.17,1307617.56,373700.0,118889.76,303941.26,2104148.58,445769.74,-329811.41,-775581.15
035,2021-05,32,53,121007423.48,115391849.07,470,42629730.3,339,1245440.28,28076.23,1217364.05,22999.68,1240363.74,1256160.12,432931.22,103853.78,310930.78,2103875.9,755591.04,-863512.16,-1619103.2
036,2021-05,24,42,23356307.85,54669521.9,336,7975208.88,170,473721.53,30470.68,443250.85,15880.99,459131.84,639075.26,260627.99,38071.97,171857.66,1109632.88,-6762.25,-650501.04,-643738.79
037,2021-05,57,95,52263280.71,74777382.96,970,82538184.62,761,834339.33,11393.38,822945.96,69922.29,892868.25,512075.96,230933.82,86845.12,154708.26,984563.16,378765.78,-91694.92,-470460.7
001,2021-06,177,343,422166503.46,484500826.8,2987,74889377.97,689,3677750.28,144602.5,3533147.78,196781.44,3729929.22,2530337.64,706951.99,622571.37,731256.75,4591117.76,3503704.83,-861188.53,-4364893.36
002,2021-06,149,286,214559676.28,249893296.92,2490,107545419.35,249,2446899.74,186055.07,2260844.66,121322.47,2382167.13,492849.55,204201.38,92931.88,115477.14,905459.96,232280.48,1476707.17,1244426.69
003,2021-06,155,271,207148088.04,312545658.54,2749,122940307.39,384,3076303.44,74330.72,3001972.72,143733.0,3145705.72,1326489.26,392666.16,257137.94,301746.2,2278039.57,216621.6,867666.15,651044.55
004,2021-06,153,286,373245024.58,295919553.77,2947,668535499.8,279,2647667.87,255244.69,2392423.18,150983.03,2543406.21,509246.51,214638.21,108672.45,120662.17,953219.35,2278945.21,1590186.86,-688758.35
005,2021-06,158,305,208817699.45,418002029.77,2737,157115532.05,653,3820573.93,118716.46,3701857.46,158690.26,3860547.73,2392304.64,677991.42,521610.57,522436.49,4114343.12,2555558.29,-253795.4,-2809353.69
006,2021-06,143,267,264393750.45,223749568.03,2659,184207524.06,250,2228884.71,143798.69,2085086.02,117734.08,2202820.1,537830.65,176778.62,97493.35,114761.96,926864.58,287324.71,1275955.52,988630.81
007,2021-06,137,258,182545465.83,364867550.54,2482,133675604.01,235,3040994.69,270309.45,2770685.25,92676.84,2863362.09,479874.03,192358.62,86605.81,113641.67,872480.13,-1148354.08,1990881.96,3139236.05
008,2021-06,139,262,274096447.15,308329190.41,2194,159436330.04,436,2769249.33,194821.21,2574428.11,129246.95,2703675.06,1421173.91,421056.75,267755.6,402485.56,2512471.82,668909.59,191203.25,-477706.34
009,2021-06,126,261,585655384.72,312312199.67,2437,154996122.87,231,2488944.56,1544746.78,944197.78,117109.83,1061307.62,513956.69,198370.24,90190.44,129560.15,932077.51,354099.86,129230.1,-224869.76
010,2021-06,113,228,335223831.38,313282644.59,1965,54909581.02,231,2796031.45,995332.8,1800698.65,102169.84,1902868.48,475045.56,206452.11,74593.8,110529.51,866620.99,2949236.95,1036247.5,-1912989.45
011,2021-06,130,230,233165443.18,241092189.1,2135,95950048.76,246,2267906.08,239265.73,2028640.36,106307.35,2134947.71,505996.55,229439.84,95925.9,178258.07,1009620.35,1922818.52,1125327.36,-797491.16
012,2021-06,99,214,275845739.14,281040258.91,1840,179406181.43,458,2473282.25,67727.86,2405554.4,106892.63,2512447.03,1211495.43,419748.07,203562.2,256512.82,2091318.53,2021643.54,421128.5,-1600515.03
013,2021-06,132,258,162928873.0,443233556.71,2740,130390567.52,668,3805421.86,57709.63,3747712.23,138288.68,3886000.91,2416746.39,832894.46,549494.29,507232.96,4306368.1,2995773.38,-420367.19,-3416140.57
014,2021-06,135,238,142941967.66,293984502.7,2269,93488051.39,322,2788840.09,49199.97,2739640.12,99215.48,2838855.61,505135.58,185211.68,90177.47,126964.88,907489.6,3051392.23,1931366.01,-1120026.22
015,2021-06,141,276,317934205.28,366191773.48,2413,115133684.26,445,3315259.69,459092.45,2856167.24,115122.93,2971290.18,1018245.12,537113.23,233126.2,298207.15,2086691.7,-214494.27,884598.47,1099092.75
016,2021-06,112,210,142087666.42,290860268.2,2339,89297302.19,242,2194177.6,43318.25,2150859.35,78040.34,2228899.69,514184.19,193880.32,91200.39,145053.81,944318.72,2782242.1,1284580.97,-1497661.13
017,2021-06,183,365,303783692.78,706150200.01,3605,444873940.2,1228,6611741.05,91432.07,6520308.99,422485.75,6942794.73,2497030.46,815148.67,746416.32,508719.77,4567315.22,2955728.97,2375479.51,-580249.46
018,2021-06,161,306,470168652.48,479570753.86,3130,303248863.95,433,4210095.4,502062.38,3708033.02,230183.38,3938216.4,485163.21,212104.3,116921.62,145279.43,959468.57,4386477.53,2978747.84,-1407729.7
019,2021-06,206,382,360452219.31,469665271.26,3443,150805385.51,1078,4288970.58,506746.69,3782223.89,357017.54,4139241.43,1034506.39,507296.69,345731.53,283091.64,2170626.24,444362.34,1968615.18,1524252.84
020,2021-06,131,235,167738615.2,351139408.0,2486,63426548.97,538,2909489.23,50009.12,2859480.11,184390.92,3043871.04,1316985.08,491129.61,272219.59,311579.68,2391913.96,599173.46,651957.08,52783.61
021,2021-06,88,176,228181999.52,258149161.78,1590,258001888.23,432,2262011.76,75524.68,2186487.08,99098.65,2285585.73,1374369.69,482163.16,214994.09,349577.22,2421104.15,899891.59,-135518.42,-1035410.01
022,2021-06,124,225,340479888.44,274035330.3,2118,114804106.5,457,2235268.06,190373.87,2044894.19,108828.05,2153722.24,1420095.66,463781.17,261449.49,396723.5,2542049.81,-820344.71,-388327.57,432017.14
023,2021-06,118,222,230341228.39,364712505.4,1897,44459790.94,650,3394910.57,85637.48,3309273.08,145335.55,3454608.63,1015558.21,433013.57,217560.65,327923.15,1994055.58,1809474.48,1460553.05,-348921.44
024,2021-06,101,177,271938333.76,174057772.52,1853,118012667.17,431,1580066.05,774746.15,805319.9,109856.23,915176.13,1284108.85,450107.46,207307.6,324787.61,2266311.52,1094763.44,-1351135.4,-2445898.83
025,2021-06,149,275,307956428.82,299818831.41,2504,180132390.28,728,2848650.98,239311.85,2609339.13,219877.77,2829216.9,528875.89,250863.13,136196.8,154386.46,1070322.28,4773194.17,1758894.62,-3014299.55
026,2021-06,141,247,337187707.27,407491266.34,2503,324056266.78,759,4371680.28,126534.99,4245145.29,177522.96,4422668.26,480487.16,255474.68,124502.27,125570.51,986034.61,-765361.63,3436633.64,4201995.27
027,2021-06,105,176,152139400.87,308890188.64,1762,154794922.97,464,2734619.83,104613.49,2630006.34,137108.44,2767114.78,1265950.92,405483.16,201047.28,301180.31,2173661.67,2304939.57,593453.11,-1711486.46
028,2021-06,83,144,174048367.96,253670334.83,1257,72447246.94,363,2107030.63,38549.22,2068481.41,80209.53,2148690.94,500310.17,221723.64,70204.28,137837.11,930075.19,-1736728.91,1218615.75,2955344.66
029,2021-06,63,115,162383115.86,176666724.32,977,23675129.5,378,1549041.79,59781.24,1489260.55,38321.53,1527582.08,1325436.9,449717.89,151646.35,289778.21,2216579.35,2634776.44,-688997.27,-3323773.71
030,2021-06,60,100,130122122.45,181532145.11,957,46976116.5,373,1379905.55,95104.22,1284801.33,60610.41,1345411.73,1396687.21,494763.35,163693.86,360267.84,2415412.26,1782447.65,-1070000.53,-2852448.18
031,2021-06,64,118,121395339.71,105740197.01,1118,53411086.23,333,945136.25,51335.04,893801.21,46457.37,940258.58,1280359.04,424487.3,144617.75,263654.62,2113118.71,939295.83,-1172860.13,-2112155.96
032,2021-06,55,100,54611957.61,187719860.07,866,16037687.22,436,1647463.91,43652.71,1603811.2,59854.82,1663666.02,1367786.73,432123.17,156075.89,349756.13,2305741.92,4288441.76,-642075.9,-4930517.66
033,2021-06,53,85,153481566.26,107514143.7,955,24239193.65,372,1083976.34,424714.47,659261.87,29253.65,688515.52,961319.34,359830.99,108594.99,224403.05,1654148.36,-2048347.95,-965632.85,1082715.1
034,2021-06,47,67,41886746.47,213939253.17,786,34337262.49,396,2024301.09,10354.31,2013946.77,39343.37,2053290.14,1317139.05,376421.11,130296.39,306154.43,2130010.98,1501541.49,-76720.83,-1578262.32
035,2021-06,30,54,114248386.21,121443694.43,469,94568767.57,325,1282170.11,27836.41,1254333.7,21785.53,1276119.24,1265306.92,436083.63,102831.7,313194.83,2117417.08,590024.76,-841297.84,-1431322.6
036,2021-06,24,42,23445083.56,53272169.3,426,7732214.58,149,502673.19,30596.29,472076.91,17248.34,489325.25,643728.72,262525.77,39437.64,173109.05,1118801.18,-497516.77,-629475.93,-131959.16
037,2021-06,57,97,50831250.38,79365704.59,880,43622234.39,708,819072.17,11754.36,807317.81,58974.33,866292.14,515804.67,232615.38,82659.49,155834.77,986914.31,895935.23,-120622.17,-1016557.4
001,2021-07,171,346,424088195.15,481701351.18,3150,81033449.97,673,3368713.73,145486.1,3223227.63,200843.36,3424070.99,2548629.24,712062.49,637864.23,736542.95,4635098.91,3080826.17,-1211027.92,-4291854.09
002,2021-07,152,286,219148390.76,249152682.61,2433,118645108.26,253,2351012.45,187167.4,2163845.05,128329.34,2292174.39,496412.32,205677.54,92743.4,116311.92,911145.17,1003086.96,1381029.22,377942.26
