loan_id,year_month,outstanding_balance,current_interest_rate,scheduled_payment,actual_payment,days_past_due,delinquency_status,arrears_amount
L0000049,2026-12,0.0,18.15,10360.4,10360.4,0,CURRENT,0.0
L0000050,2021-01,816258.89,16.05,28970.11,0.0,16,DPD_1_30,28970.11
L0000050,2021-02,797392.55,16.05,29639.7,29639.7,13,DPD_1_30,28970.11
L0000050,2021-03,807922.54,16.05,29664.93,0.0,44,DPD_31_60,58635.04
L0000050,2021-04,763244.82,16.05,30403.9,55207.71,46,DPD_31_60,33831.23
L0000050,2021-05,756912.19,16.6125,30028.0,16753.03,46,DPD_31_60,47106.2
L0000050,2021-06,767246.43,16.6125,30576.23,0.0,76,DPD_61_90,77682.43
L0000050,2021-07,713248.32,16.6125,31428.45,64332.36,46,DPD_31_60,44778.52
L0000050,2021-08,722979.29,16.6125,30454.33,0.0,77,DPD_61_90,75232.86
L0000050,2021-09,660111.89,16.6125,31379.46,72598.36,46,DPD_31_60,34013.96
L0000050,2021-10,623253.97,16.6125,29956.9,45861.64,16,DPD_1_30,18109.22
L0000050,2021-11,602424.38,17.55,29944.67,29944.67,15,DPD_1_30,18109.22
L0000050,2021-12,567615.68,17.55,29944.67,43619.16,16,DPD_1_30,4434.74
L0000050,2022-01,544630.76,17.55,29240.24,31286.3,16,DPD_1_30,2388.69
L0000050,2022-02,552595.98,17.55,29130.81,0.0,44,DPD_31_60,31519.49
L0000050,2022-03,530252.54,17.55,30308.67,30308.67,44,DPD_31_60,31519.49
L0000050,2022-04,491247.21,17.55,30308.67,46643.78,15,DPD_1_30,15184.38
L0000050,2022-05,458013.09,18.2375,29962.12,40700.05,16,DPD_1_30,4446.46
L0000050,2022-06,461422.69,18.2375,29275.76,3551.25,46,DPD_31_60,30170.97
L0000050,2022-07,417921.11,18.2375,30536.55,50408.45,16,DPD_1_30,10299.07
L0000050,2022-08,424272.64,18.2375,29621.44,0.0,47,DPD_31_60,39920.5
L0000050,2022-09,399256.16,18.2375,31368.01,31368.01,46,DPD_31_60,39920.5
L0000050,2022-10,356375.88,18.2375,31368.01,48851.62,16,DPD_1_30,22436.9
L0000050,2022-11,331445.82,18.8,30513.28,30513.28,15,DPD_1_30,22436.9
L0000050,2022-12,286345.51,18.8,30513.28,50292.95,16,DPD_1_30,2657.23
L0000050,2023-01,262289.86,18.8,28541.73,28541.73,16,DPD_1_30,2657.23
L0000050,2023-02,237857.34,18.8,28541.73,28541.73,13,DPD_1_30,2657.23
L0000050,2023-03,213042.05,18.8,28541.73,28541.73,16,DPD_1_30,2657.23
L0000050,2023-04,185342.09,18.8,28541.73,31037.62,15,DPD_1_30,161.34
L0000050,2023-05,160071.4,18.6125,28145.42,28145.42,16,DPD_1_30,161.34
L0000050,2023-06,134322.35,18.6125,28145.42,28231.82,15,DPD_1_30,74.95
L0000050,2023-07,108233.49,18.6125,28127.33,28172.26,16,DPD_1_30,30.02
L0000050,2023-08,81767.44,18.6125,28115.66,28144.79,16,DPD_1_30,0.89
L0000050,2023-09,65650.99,18.6125,28105.65,17384.7,15,DPD_1_30,10721.84
L0000050,2023-10,33078.1,18.6125,33591.16,33591.16,16,DPD_1_30,10721.84
L0000050,2023-11,0.0,18.05,22853.81,33575.65,0,CURRENT,0.0
L0000051,2024-05,130000.0,22.49,0.0,0.0,0,CURRENT,0.0
L0000051,2024-06,125660.76,22.49,6775.66,6775.66,0,CURRENT,0.0
L0000051,2024-07,121240.19,22.49,6775.66,6775.66,0,CURRENT,0.0
L0000051,2024-08,116736.78,22.49,6775.66,6775.66,0,CURRENT,0.0
L0000051,2024-09,114530.88,22.49,6775.66,4393.74,8,DPD_1_30,2381.92
L0000051,2024-10,109757.81,22.49,6919.57,6919.57,9,DPD_1_30,2381.92
L0000051,2024-11,102999.53,22.49,6919.57,8815.33,8,DPD_1_30,486.15
L0000051,2024-12,97811.27,22.49,6794.51,7118.64,9,DPD_1_30,162.02
L0000051,2025-01,92746.66,22.49,6772.07,6897.76,9,DPD_1_30,36.33
L0000051,2025-02,87721.98,22.49,6762.9,6762.9,6,DPD_1_30,36.33
L0000051,2025-03,0.0,22.49,6762.9,89366.04,0,CURRENT,0.0
L0000052,2026-12,190000.0,17.2,0.0,0.0,0,CURRENT,0.0
L0000055,2021-01,52728.07,19.03,9114.84,9114.84,15,DPD_1_30,8037.23
L0000055,2021-02,44282.07,19.03,9282.18,9282.18,12,DPD_1_30,8037.23
L0000055,2021-03,28872.0,19.03,9282.18,16112.31,15,DPD_1_30,1207.1
L0000055,2021-04,21823.45,19.03,7506.41,7506.41,14,DPD_1_30,1207.1
L0000055,2021-05,14663.12,19.03,7506.41,7506.41,15,DPD_1_30,1207.1
L0000055,2021-06,6358.14,19.03,7506.41,8537.51,14,DPD_1_30,176.0
L0000055,2021-07,703.94,19.03,5657.97,5755.02,15,DPD_1_30,78.94
L0000055,2021-08,672.11,19.03,11.16,43.0,46,DPD_31_60,47.11
L0000055,2021-09,674.04,19.03,10.48,8.55,76,DPD_61_90,49.04
L0000055,2021-10,674.04,19.03,10.35,10.35,107,DPD_90_PLUS,49.04
L0000055,2021-11,677.05,19.03,10.18,7.17,137,DPD_90_PLUS,52.05
L0000055,2021-12,638.74,19.03,10.07,48.37,45,DPD_31_60,13.74
L0000055,2022-01,643.67,19.03,9.91,4.98,46,DPD_31_60,18.67
L0000055,2022-02,643.67,19.03,9.91,9.91,43,DPD_31_60,18.67
L0000055,2022-03,643.67,19.03,9.91,9.91,43,DPD_31_60,18.67
L0000055,2022-04,631.46,19.03,9.91,22.13,14,DPD_1_30,6.46
L0000055,2022-05,628.69,19.03,9.91,12.68,15,DPD_1_30,3.69
L0000055,2022-06,625.13,19.03,9.91,13.47,14,DPD_1_30,0.13
L0000055,2022-07,625.13,19.03,9.91,9.91,15,DPD_1_30,0.13
L0000055,2022-08,628.55,19.03,9.91,6.49,15,DPD_1_30,3.55
L0000055,2022-09,625.77,19.03,9.91,12.69,14,DPD_1_30,0.77
L0000055,2022-10,625.77,19.03,9.91,9.91,15,DPD_1_30,0.77
L0000055,2022-11,625.77,19.03,9.91,9.91,14,DPD_1_30,0.77
L0000055,2022-12,625.77,19.03,9.91,9.91,15,DPD_1_30,0.77
L0000055,2023-01,625.48,19.03,9.91,10.21,15,DPD_1_30,0.48
L0000055,2023-02,626.44,19.03,9.91,8.95,12,DPD_1_30,1.44
L0000055,2023-03,625.77,19.03,9.91,10.58,15,DPD_1_30,0.77
L0000055,2023-04,625.03,19.03,9.91,10.65,14,DPD_1_30,0.03
L0000055,2023-05,634.14,19.03,9.91,0.8,15,DPD_1_30,9.14
L0000055,2023-06,627.27,19.03,9.91,16.79,14,DPD_1_30,2.27
L0000055,2023-07,625.38,19.03,9.91,11.79,15,DPD_1_30,0.38
L0000055,2023-08,625.11,19.03,9.91,10.19,15,DPD_1_30,0.11
L0000055,2023-09,625.11,19.03,9.91,9.91,14,DPD_1_30,0.11
L0000055,2023-10,625.05,19.03,9.91,9.97,15,DPD_1_30,0.05
L0000055,2023-11,625.02,19.03,9.91,9.94,14,DPD_1_30,0.02
L0000055,2023-12,625.02,19.03,9.91,9.91,15,DPD_1_30,0.02
L0000055,2024-01,625.02,19.03,9.91,9.91,15,DPD_1_30,0.02
L0000055,2024-02,625.02,19.03,9.91,9.91,13,DPD_1_30,0.02
L0000055,2024-03,625.0,19.03,9.91,9.93,0,CURRENT,0.0
L0000055,2024-04,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2024-05,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2024-06,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2024-07,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2024-08,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2024-09,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2024-10,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2024-11,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2024-12,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2025-01,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2025-02,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2025-03,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2025-04,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2025-05,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2025-06,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2025-07,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2025-08,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2025-09,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2025-10,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2025-11,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2025-12,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2026-01,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2026-02,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2026-03,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2026-04,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2026-05,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2026-06,625.0,19.03,9.91,9.91,0,CURRENT,0.0
L0000055,2026-07,634.91,19.03,634.91,0.0,15,DPD_1_30,634.91
L0000055,2026-08,644.82,19.03,9.91,0.0,46,DPD_31_60,644.82
L0000055,2026-09,654.73,19.03,9.91,0.0,76,DPD_61_90,654.73
L0000055,2026-10,664.65,19.03,9.91,0.0,107,DPD_90_PLUS,664.65
L0000055,2026-11,674.56,19.03,9.91,0.0,137,DPD_90_PLUS,674.56
L0000055,2026-12,684.47,19.03,9.91,0.0,168,DPD_90_PLUS,684.47
L0000056,2021-07,250000.0,15.55,0.0,0.0,0,CURRENT,0.0
L0000056,2021-08,241052.49,15.55,12187.09,12187.09,0,CURRENT,0.0
L0000056,2021-09,231989.04,15.55,12187.09,12187.09,0,CURRENT,0.0
L0000056,2021-10,222808.14,15.55,12187.09,12187.09,0,CURRENT,0.0
L0000056,2021-11,213508.27,15.55,12187.09,12187.09,0,CURRENT,0.0
L0000056,2021-12,204087.89,15.55,12187.09,12187.09,0,CURRENT,0.0
L0000056,2022-01,194545.43,15.55,12187.09,12187.09,0,CURRENT,0.0
L0000056,2022-02,189264.17,15.55,12187.09,7802.24,4,DPD_1_30,4384.85
L0000056,2022-03,183600.43,15.55,12476.14,8116.29,7,DPD_1_30,8744.69
L0000056,2022-04,173199.98,15.55,12779.61,12779.61,6,DPD_1_30,8744.69
L0000056,2022-05,167540.93,15.55,12779.61,7903.43,37,DPD_31_60,13620.87
L0000056,2022-06,144972.71,15.55,12986.37,24710.18,6,DPD_1_30,1897.06
L0000056,2022-07,133680.48,15.55,12189.34,13170.84,7,DPD_1_30,915.56
L0000056,2022-08,123312.26,15.55,12100.5,12100.5,7,DPD_1_30,915.56
L0000056,2022-09,112809.68,15.55,12100.5,12100.5,6,DPD_1_30,915.56
L0000056,2022-10,102171.01,15.55,12100.5,12100.5,7,DPD_1_30,915.56
L0000056,2022-11,90485.75,15.55,12100.5,13009.23,6,DPD_1_30,6.82
L0000056,2022-12,79675.56,15.55,11980.18,11982.73,7,DPD_1_30,4.27
L0000056,2023-01,68724.92,15.55,11979.8,11983.1,7,DPD_1_30,0.96
L0000056,2023-02,61857.39,15.55,11979.22,7758.09,4,DPD_1_30,4222.09
L0000056,2023-03,49802.41,15.55,12856.55,12856.55,7,DPD_1_30,4222.09
L0000056,2023-04,43662.28,15.55,12856.55,6785.49,6,DPD_1_30,10293.15
L0000056,2023-05,19794.88,15.55,14932.91,24433.19,7,DPD_1_30,792.86
L0000056,2023-06,9650.53,15.55,10090.23,10400.85,6,DPD_1_30,482.24
L0000056,2023-07,209.34,15.55,9293.35,9566.25,7,DPD_1_30,209.34
L0000056,2023-08,99.16,15.55,2.71,112.88,38,DPD_31_60,99.16
L0000056,2023-09,0.0,15.55,1.25,100.41,0,CURRENT,0.0
L0000057,2023-06,74000.0,24.93,0.0,0.0,0,CURRENT,0.0
L0000057,2023-07,73086.61,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2023-08,72154.25,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2023-09,71202.51,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2023-10,70231.0,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2023-11,69239.31,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2023-12,68227.02,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2024-01,67193.7,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2024-02,66138.91,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2024-03,65062.2,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2024-04,63963.13,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2024-05,62841.23,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2024-06,61696.01,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2024-07,60527.01,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2024-08,59333.72,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2024-09,58115.64,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2024-10,56872.25,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2024-11,55603.03,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2024-12,54307.45,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2025-01,52984.94,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2025-02,51634.97,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2025-03,50256.95,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2025-04,48850.29,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2025-05,47414.42,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2025-06,45948.71,24.93,2450.74,2450.74,0,CURRENT,0.0
L0000057,2025-07,46903.3,24.93,2450.74,0.0,16,DPD_1_30,2450.74
L0000057,2025-08,43719.55,24.93,2533.22,4138.33,16,DPD_1_30,845.63
L0000057,2025-09,41334.12,24.93,2496.08,3293.7,15,DPD_1_30,48.01
L0000057,2025-10,39744.01,24.93,2448.83,2448.83,16,DPD_1_30,48.01
L0000057,2025-11,38081.29,24.93,2448.83,2488.4,15,DPD_1_30,8.44
L0000057,2025-12,36418.71,24.93,2446.29,2453.72,16,DPD_1_30,1.01
L0000057,2026-01,34728.68,24.93,2445.79,2446.63,16,DPD_1_30,0.17
L0000057,2026-02,33004.34,24.93,2445.73,2445.83,13,DPD_1_30,0.07
L0000057,2026-03,31244.25,24.93,2445.72,2445.76,16,DPD_1_30,0.03
L0000057,2026-04,29447.63,24.93,2445.72,2445.72,15,DPD_1_30,0.03
L0000057,2026-05,27613.68,24.93,2445.72,2445.72,16,DPD_1_30,0.03
L0000057,2026-06,25741.62,24.93,2445.72,2445.73,15,DPD_1_30,0.02
L0000057,2026-07,23830.69,24.93,2445.72,2445.72,16,DPD_1_30,0.02
L0000057,2026-08,21880.05,24.93,2445.72,2445.73,16,DPD_1_30,0.01
L0000057,2026-09,19888.88,24.93,2445.72,2445.73,0,CURRENT,0.0
L0000057,2026-10,17856.35,24.93,2445.72,2445.72,0,CURRENT,0.0
L0000057,2026-11,0.0,24.93,2445.72,18227.32,0,CURRENT,0.0
L0000058,2026-10,465000.0,19.84,0.0,0.0,0,CURRENT,0.0
L0000058,2026-11,458577.49,19.84,14110.51,14110.51,0,CURRENT,0.0
L0000058,2026-12,452048.8,19.84,14110.51,14110.51,0,CURRENT,0.0
L0000059,2021-08,0.0,18.85,0.0,900000.0,0,CURRENT,0.0
L0000060,2024-08,1260000.0,18.41,0.0,0.0,0,CURRENT,0.0
L0000060,2024-09,1247053.09,18.41,32277.41,32277.41,0,CURRENT,0.0
L0000060,2024-10,1248593.84,18.41,32277.41,17591.12,21,DPD_1_30,14686.29
L0000060,2024-11,1235104.44,18.41,32621.28,32621.28,20,DPD_1_30,14686.29
L0000060,2024-12,1233180.73,18.41,32630.37,20853.91,21,DPD_1_30,26462.76
L0000060,2025-01,1200630.08,18.41,32636.01,51273.89,21,DPD_1_30,7824.88
L0000060,2025-02,1186572.66,18.41,32477.08,32477.08,18,DPD_1_30,7824.88
L0000060,2025-03,1172299.58,18.41,32477.08,32477.08,21,DPD_1_30,7824.88
L0000060,2025-04,1150960.81,18.41,32477.08,39323.8,20,DPD_1_30,978.17
L0000060,2025-05,1136333.44,18.41,32285.03,32285.03,21,DPD_1_30,978.17
L0000060,2025-06,1120932.17,18.41,32285.03,32834.52,20,DPD_1_30,428.68
L0000060,2025-07,1105859.93,18.41,32269.21,32269.21,21,DPD_1_30,428.68
L0000060,2025-08,1122825.66,18.41,32269.21,0.0,52,DPD_31_60,32697.89
L0000060,2025-09,1079572.05,18.41,32722.04,60219.34,20,DPD_1_30,5200.59
L0000060,2025-10,1060702.35,18.41,32405.91,35432.13,21,DPD_1_30,2174.36
L0000060,2025-11,1043779.43,18.41,32313.71,33195.86,20,DPD_1_30,1292.21
L0000060,2025-12,1027506.32,18.41,32286.43,32286.43,21,DPD_1_30,1292.21
L0000060,2026-01,1019070.26,18.41,32286.43,24199.72,21,DPD_1_30,9378.92
L0000060,2026-02,998680.73,18.41,32544.68,36023.76,18,DPD_1_30,5899.84
L0000060,2026-03,976930.83,18.41,32431.7,37071.33,21,DPD_1_30,1260.2
L0000060,2026-04,959640.17,18.41,32278.4,32278.4,20,DPD_1_30,1260.2
L0000060,2026-05,941547.12,18.41,32278.4,32815.53,21,DPD_1_30,723.08
L0000060,2026-06,923033.14,18.41,32260.0,32958.88,20,DPD_1_30,24.2
L0000060,2026-07,904958.41,18.41,32235.59,32235.59,21,DPD_1_30,24.2
L0000060,2026-08,886606.39,18.41,32235.59,32235.59,21,DPD_1_30,24.2
L0000060,2026-09,867972.82,18.41,32235.59,32235.59,20,DPD_1_30,24.2
L0000060,2026-10,849031.18,18.41,32235.59,32257.79,21,DPD_1_30,2.0
L0000060,2026-11,829820.17,18.41,32234.75,32236.56,20,DPD_1_30,0.2
L0000060,2026-12,810316.12,18.41,32234.68,32234.88,0,CURRENT,0.0
L0000061,2025-04,270000.0,20.49,0.0,0.0,0,CURRENT,0.0
L0000061,2025-05,249535.57,20.49,25074.68,25074.68,0,CURRENT,0.0
L0000061,2025-06,228721.71,20.49,25074.68,25074.68,0,CURRENT,0.0
L0000061,2025-07,207552.46,20.49,25074.68,25074.68,0,CURRENT,0.0
L0000061,2025-08,186021.74,20.49,25074.68,25074.68,0,CURRENT,0.0
L0000061,2025-09,164123.38,20.49,25074.68,25074.68,0,CURRENT,0.0
L0000061,2025-10,141851.11,20.49,25074.68,25074.68,0,CURRENT,0.0
L0000061,2025-11,119198.54,20.49,25074.68,25074.68,0,CURRENT,0.0
L0000061,2025-12,96159.17,20.49,25074.68,25074.68,0,CURRENT,0.0
L0000061,2026-01,72726.41,20.49,25074.68,25074.68,0,CURRENT,0.0
L0000061,2026-02,48893.54,20.49,25074.68,25074.68,0,CURRENT,0.0
L0000061,2026-03,24653.72,20.49,25074.68,25074.68,0,CURRENT,0.0
L0000061,2026-04,0.0,20.49,25074.68,25074.68,0,CURRENT,0.0
L0000061,2026-05,0.27,20.49,0.0,0.0,0,CURRENT,0.0
L0000061,2026-06,0.27,20.49,0.0,0.0,0,CURRENT,0.0
L0000061,2026-07,0.27,20.49,0.0,0.0,0,CURRENT,0.0
L0000061,2026-08,0.27,20.49,0.0,0.0,0,CURRENT,0.0
L0000061,2026-09,0.27,20.49,0.0,0.0,0,CURRENT,0.0
L0000061,2026-10,0.0,20.49,0.0,0.27,0,CURRENT,0.0
L0000062,2026-05,110000.0,10.59,0.0,0.0,0,CURRENT,0.0
L0000062,2026-06,109748.67,10.59,1222.08,1222.08,0,CURRENT,0.0
L0000062,2026-07,109495.11,10.59,1222.08,1222.08,0,CURRENT,0.0
L0000062,2026-08,109239.33,10.59,1222.08,1222.08,0,CURRENT,0.0
L0000062,2026-09,108981.28,10.59,1222.08,1222.08,0,CURRENT,0.0
L0000062,2026-10,108720.96,10.59,1222.08,1222.08,0,CURRENT,0.0
L0000062,2026-11,108458.33,10.59,1222.08,1222.08,0,CURRENT,0.0
L0000062,2026-12,108193.4,10.59,1222.08,1222.08,0,CURRENT,0.0
L0000063,2023-04,1410000.0,18.05,0.0,0.0,0,CURRENT,0.0
L0000063,2023-05,1395365.65,18.05,35843.1,35843.1,0,CURRENT,0.0
L0000063,2023-06,1380511.18,18.05,35843.1,35843.1,0,CURRENT,0.0
L0000063,2023-07,1365433.28,18.05,35843.1,35843.1,0,CURRENT,0.0
L0000063,2023-08,1350128.57,18.05,35843.1,35843.1,0,CURRENT,0.0
L0000063,2023-09,1334593.66,18.05,35843.1,35843.1,0,CURRENT,0.0
L0000063,2023-10,1318600.14,17.4875,35442.44,35442.44,0,CURRENT,0.0
L0000063,2023-11,1302373.55,17.4875,35442.44,35442.44,0,CURRENT,0.0
L0000063,2023-12,1285910.49,17.4875,35442.44,35442.44,0,CURRENT,0.0
L0000063,2024-01,1269207.51,17.4875,35442.44,35442.44,0,CURRENT,0.0
L0000063,2024-02,1252261.12,17.4875,35442.44,35442.44,0,CURRENT,0.0
L0000063,2024-03,1249083.38,17.4875,35442.44,21426.84,7,DPD_1_30,14015.61
L0000063,2024-04,1220143.03,17.0188,35539.96,46655.22,6,DPD_1_30,2900.34
L0000063,2024-05,1205993.57,17.0188,35219.12,31453.89,7,DPD_1_30,6665.57
L0000063,2024-06,1185236.43,17.0188,35329.42,37860.89,6,DPD_1_30,4134.1
L0000063,2024-07,1163761.64,17.0188,35254.12,38284.16,7,DPD_1_30,1104.06
L0000063,2024-08,1145103.88,17.0188,35162.57,35162.57,7,DPD_1_30,1104.06
L0000063,2024-09,1126181.5,17.0188,35162.57,35162.57,6,DPD_1_30,1104.06
L0000063,2024-10,1106853.47,16.6438,34947.93,34947.93,7,DPD_1_30,1104.06
L0000063,2024-11,1086536.64,16.6438,34947.93,35668.66,6,DPD_1_30,383.34
L0000063,2024-12,1081737.6,16.6438,34924.77,19869.08,7,DPD_1_30,15439.03
L0000063,2025-01,0.0,16.6438,35417.71,1096741.08,0,CURRENT,0.0
L0000064,2024-01,395000.0,20.93,0.0,0.0,0,CURRENT,0.0
L0000064,2024-02,391218.93,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2024-03,387371.91,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2024-04,383457.79,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2024-05,379475.41,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2024-06,375423.56,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2024-07,371301.04,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2024-08,367106.62,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2024-09,362839.05,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2024-10,358497.03,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2024-11,354079.29,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2024-12,349584.5,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2025-01,345011.3,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2025-02,340358.35,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2025-03,335624.23,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2025-04,330807.55,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2025-05,325906.86,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2025-06,320920.69,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2025-07,315847.55,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2025-08,310685.93,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2025-09,305434.28,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2025-10,300091.03,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2025-11,294654.59,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2025-12,289123.33,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2026-01,283495.59,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2026-02,277769.7,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2026-03,271943.93,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2026-04,266016.56,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2026-05,259985.8,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2026-06,253849.86,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2026-07,247606.9,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2026-08,241255.04,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2026-09,234792.4,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2026-10,228217.05,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2026-11,221527.0,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000064,2026-12,214720.27,20.93,10670.53,10670.53,0,CURRENT,0.0
L0000065,2025-05,110000.0,20.29,0.0,0.0,0,CURRENT,0.0
L0000065,2025-06,106245.78,20.29,5614.13,5614.13,0,CURRENT,0.0
L0000065,2025-07,102428.09,20.29,5614.13,5614.13,0,CURRENT,0.0
L0000065,2025-08,98545.84,20.29,5614.13,5614.13,0,CURRENT,0.0
L0000065,2025-09,94597.95,20.29,5614.13,5614.13,0,CURRENT,0.0
L0000065,2025-10,90583.31,20.29,5614.13,5614.13,0,CURRENT,0.0
L0000065,2025-11,86500.79,20.29,5614.13,5614.13,0,CURRENT,0.0
L0000065,2025-12,82349.24,20.29,5614.13,5614.13,0,CURRENT,0.0
L0000065,2026-01,78127.49,20.29,5614.13,5614.13,0,CURRENT,0.0
L0000065,2026-02,73834.37,20.29,5614.13,5614.13,0,CURRENT,0.0
L0000065,2026-03,69468.65,20.29,5614.13,5614.13,0,CURRENT,0.0
L0000065,2026-04,65029.11,20.29,5614.13,5614.13,0,CURRENT,0.0
L0000065,2026-05,60514.51,20.29,5614.13,5614.13,0,CURRENT,0.0
L0000065,2026-06,55923.58,20.29,5614.13,5614.13,0,CURRENT,0.0
L0000065,2026-07,51255.02,20.29,5614.13,5614.13,0,CURRENT,0.0
L0000065,2026-08,46507.52,20.29,5614.13,5614.13,0,CURRENT,0.0
L0000065,2026-09,0.0,20.29,5614.13,47293.88,0,CURRENT,0.0
L0000066,2026-12,955000.0,18.06,0.0,0.0,0,CURRENT,0.0
L0000067,2023-07,765000.0,23.13,0.0,0.0,0,CURRENT,0.0
L0000067,2023-08,729042.96,23.13,50702.42,50702.42,0,CURRENT,0.0
L0000067,2023-09,718713.87,23.13,50702.42,24381.39,6,DPD_1_30,26321.03
L0000067,2023-10,679937.23,23.13,52629.85,52629.85,7,DPD_1_30,26321.03
L0000067,2023-11,631086.66,23.13,52629.85,61956.36,6,DPD_1_30,16994.52
L0000067,2023-12,583577.72,23.13,51863.39,59673.14,7,DPD_1_30,9184.77
L0000067,2024-01,543647.69,23.13,51178.49,51178.49,7,DPD_1_30,9184.77
L0000067,2024-02,502948.01,23.13,51178.49,51178.49,5,DPD_1_30,9184.77
L0000067,2024-03,457947.73,23.13,51178.49,54694.6,7,DPD_1_30,5668.66
