loan_id,origination_month_internal,lifecycle_seed,resolution_month_internal,terminal_event_internal,pre2021_inherited_state
L0000342,2005-06,700342,2008-10,SCHEDULED_MATURITY,CURRENT
L0000343,2010-06,700343,2012-03,EARLY_PREPAYMENT,CURRENT
L0000344,2019-12,700344,2024-09,EARLY_PREPAYMENT,CURRENT
L0000345,2019-09,700345,2019-10,EARLY_PREPAYMENT,CURRENT
L0000346,2024-02,700346,2026-02,EARLY_PREPAYMENT,CURRENT
L0000347,2001-02,700347,2002-07,SCHEDULED_MATURITY,CURRENT
L0000348,2005-10,700348,2006-03,SCHEDULED_MATURITY,CURRENT
L0000349,2009-03,700349,2011-12,SCHEDULED_MATURITY,CURRENT
L0000350,2010-07,700350,2026-02,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0000351,2011-07,700351,2026-10,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0000352,2012-03,700352,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0000353,2013-03,700353,2018-09,SCHEDULED_MATURITY,CURRENT
L0000354,2019-03,700354,2022-02,SCHEDULED_MATURITY,CURRENT
L0000355,1998-05,700355,2000-01,EARLY_PREPAYMENT,CURRENT
L0000356,2002-04,700356,2026-12,RESTRUCTURE_AFTER_DEFAULT,EARLY_DELINQUENCY
L0000357,2005-07,700357,2006-06,SCHEDULED_MATURITY,CURRENT
L0000358,2006-10,700358,2009-08,EARLY_PREPAYMENT,CURRENT
L0000359,2009-04,700359,2011-09,SCHEDULED_MATURITY,CURRENT
L0000360,2016-11,700360,2020-02,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0000361,2025-06,700361,2026-12,EARLY_PREPAYMENT,CURRENT
L0000362,2026-12,700362,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000363,2018-08,700363,2026-01,RESTRUCTURE_AFTER_DEFAULT,EARLY_DELINQUENCY
L0000364,2022-01,700364,2023-02,WRITE_OFF,CURRENT
L0000365,2004-02,700365,2005-08,EARLY_PREPAYMENT,CURRENT
L0000366,2016-07,700366,2017-08,EARLY_PREPAYMENT,CURRENT
L0000367,2022-12,700367,2025-09,WRITE_OFF,CURRENT
L0000368,2024-02,700368,2025-01,SCHEDULED_MATURITY,CURRENT
L0000369,2024-06,700369,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000370,2026-01,700370,2026-06,EARLY_PREPAYMENT,CURRENT
L0000371,2022-11,700371,2024-10,SCHEDULED_MATURITY,CURRENT
L0000372,2023-11,700372,2024-09,SCHEDULED_MATURITY,CURRENT
L0000373,2024-03,700373,2025-08,SCHEDULED_MATURITY,CURRENT
L0000374,2024-06,700374,2026-04,FACILITY_EXPIRY,CURRENT
L0000375,2025-03,700375,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000376,2019-10,700376,2020-05,FACILITY_EXPIRY,CURRENT
L0000377,2022-01,700377,2026-04,EARLY_PREPAYMENT,CURRENT
L0000378,2023-02,700378,2024-07,SCHEDULED_MATURITY,CURRENT
L0000379,2025-12,700379,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0000380,2026-01,700380,2026-01,EARLY_PREPAYMENT,CURRENT
L0000381,2018-03,700381,2024-09,EARLY_PREPAYMENT,CURRENT
L0000382,2019-05,700382,2024-11,EARLY_PREPAYMENT,CURRENT
L0000383,2020-01,700383,2024-03,SCHEDULED_MATURITY,CURRENT
L0000384,2022-06,700384,2022-08,EARLY_PREPAYMENT,CURRENT
L0000385,2025-12,700385,2026-04,EARLY_PREPAYMENT,CURRENT
L0000386,2025-11,700386,2026-05,EARLY_PREPAYMENT,CURRENT
L0000387,2026-10,700387,2026-10,EARLY_PREPAYMENT,CURRENT
L0000388,2025-07,700388,2026-01,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0000389,2000-07,700389,2026-09,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0000390,2009-03,700390,2011-04,EARLY_PREPAYMENT,CURRENT
L0000391,2010-09,700391,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0000392,2014-01,700392,2015-07,SCHEDULED_MATURITY,CURRENT
L0000393,2018-10,700393,2026-11,RESTRUCTURE_AFTER_DEFAULT,EARLY_DELINQUENCY
L0000394,2016-10,700394,2026-05,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0000395,2019-04,700395,2022-04,SCHEDULED_MATURITY,CURRENT
L0000396,2020-09,700396,2026-12,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0000397,2022-03,700397,2024-12,SCHEDULED_MATURITY,CURRENT
L0000398,2021-02,700398,2024-04,SCHEDULED_MATURITY,CURRENT
L0000399,2021-06,700399,2023-05,SCHEDULED_MATURITY,CURRENT
L0000400,2023-04,700400,2026-08,FACILITY_EXPIRY,CURRENT
L0000401,2025-06,700401,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000402,2014-10,700402,2022-11,EARLY_PREPAYMENT,CURRENT
L0000403,2020-12,700403,2024-06,EARLY_PREPAYMENT,CURRENT
L0000404,2021-10,700404,2022-04,SCHEDULED_MATURITY,CURRENT
L0000405,2025-01,700405,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000406,2010-11,700406,2022-09,EARLY_PREPAYMENT,CURRENT
L0000407,2013-12,700407,2017-04,EARLY_PREPAYMENT,CURRENT
L0000408,2014-08,700408,2018-02,EARLY_PREPAYMENT,CURRENT
L0000409,2019-10,700409,2023-05,EARLY_PREPAYMENT,CURRENT
L0000410,2020-07,700410,2026-07,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0000411,2024-05,700411,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000412,2025-08,700412,2026-06,FACILITY_EXPIRY,CURRENT
L0000413,2025-08,700413,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000414,2011-01,700414,2021-06,SCHEDULED_MATURITY,CURRENT
L0000415,2013-03,700415,2015-07,SCHEDULED_MATURITY,CURRENT
L0000416,2026-06,700416,2026-06,EARLY_PREPAYMENT,CURRENT
L0000417,2019-01,700417,,OPEN_DEFAULT_AT_CUTOFF,EARLY_DELINQUENCY
L0000418,2024-03,700418,2024-03,EARLY_PREPAYMENT,CURRENT
L0000419,2024-02,700419,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0000420,2025-03,700420,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0000421,2009-07,700421,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0000422,2014-02,700422,2019-06,SCHEDULED_MATURITY,CURRENT
L0000423,2015-02,700423,2017-06,EARLY_PREPAYMENT,CURRENT
L0000424,2017-02,700424,2019-11,SCHEDULED_MATURITY,CURRENT
L0000425,2025-11,700425,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000426,1998-03,700426,2000-06,SCHEDULED_MATURITY,CURRENT
L0000427,2007-09,700427,,OPEN_DEFAULT_AT_CUTOFF,EARLY_DELINQUENCY
L0000428,2012-07,700428,2016-09,SCHEDULED_MATURITY,CURRENT
L0000429,2017-04,700429,2026-05,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0000430,2021-06,700430,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000431,2023-09,700431,2026-09,EARLY_PREPAYMENT,CURRENT
L0000432,2026-01,700432,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000433,2013-10,700433,2017-06,EARLY_PREPAYMENT,CURRENT
L0000434,2014-10,700434,2024-07,EARLY_PREPAYMENT,CURRENT
L0000435,2024-03,700435,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000436,2025-01,700436,2026-07,WRITE_OFF,CURRENT
L0000437,2019-02,700437,2024-11,SCHEDULED_MATURITY,CURRENT
L0000438,2021-12,700438,,OPEN_SEVERE_AT_CUTOFF,CURRENT
L0000439,2007-02,700439,2010-07,SCHEDULED_MATURITY,CURRENT
L0000440,2008-06,700440,2026-06,RESTRUCTURE_AFTER_DEFAULT,EARLY_DELINQUENCY
L0000441,2013-10,700441,2024-10,WRITE_OFF,SEVERE_DELINQUENCY
L0000442,2021-08,700442,2026-06,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0000443,2022-07,700443,2025-10,EARLY_PREPAYMENT,CURRENT
L0000444,2023-04,700444,2024-04,WRITE_OFF,CURRENT
L0000445,2023-01,700445,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000446,2025-12,700446,2026-10,EARLY_PREPAYMENT,CURRENT
L0000447,2025-12,700447,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000448,2017-06,700448,2019-04,SCHEDULED_MATURITY,CURRENT
L0000449,2011-06,700449,2021-12,SCHEDULED_MATURITY,CURRENT
L0000450,2012-02,700450,2025-02,WRITE_OFF,SEVERE_DELINQUENCY
L0000451,2013-07,700451,2018-09,SCHEDULED_MATURITY,CURRENT
L0000452,2016-04,700452,2018-02,SCHEDULED_MATURITY,CURRENT
L0000453,2017-06,700453,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0000454,2019-03,700454,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0000455,2026-04,700455,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000456,2012-06,700456,2014-03,SCHEDULED_MATURITY,CURRENT
L0000457,2015-09,700457,2026-08,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0000458,2023-12,700458,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0000459,2024-03,700459,2026-05,EARLY_PREPAYMENT,CURRENT
L0000460,2025-07,700460,2026-11,WRITE_OFF,CURRENT
L0000461,2014-11,700461,2026-11,RESTRUCTURE_AFTER_DEFAULT,EARLY_DELINQUENCY
L0000462,2015-04,700462,2017-10,SCHEDULED_MATURITY,CURRENT
L0000463,2017-04,700463,,OPEN_SEVERE_AT_CUTOFF,EARLY_DELINQUENCY
L0000464,2010-05,700464,2015-03,SCHEDULED_MATURITY,CURRENT
L0000465,2016-11,700465,2019-02,EARLY_PREPAYMENT,CURRENT
L0000466,2018-10,700466,2021-11,SCHEDULED_MATURITY,CURRENT
L0000467,2026-10,700467,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000468,2008-08,700468,2012-06,SCHEDULED_MATURITY,CURRENT
L0000469,2025-01,700469,2026-07,SCHEDULED_MATURITY,CURRENT
L0000470,2025-01,700470,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000471,2026-12,700471,2026-12,EARLY_PREPAYMENT,CURRENT
L0000472,2010-02,700472,2015-06,SCHEDULED_MATURITY,CURRENT
L0000473,2015-10,700473,2019-11,SCHEDULED_MATURITY,CURRENT
L0000474,2022-09,700474,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0000475,2002-03,700475,2006-07,SCHEDULED_MATURITY,CURRENT
L0000476,2011-03,700476,2013-07,SCHEDULED_MATURITY,CURRENT
L0000477,2017-01,700477,2022-09,WRITE_OFF,SEVERE_DELINQUENCY
L0000478,2016-02,700478,2018-02,SCHEDULED_MATURITY,CURRENT
L0000479,2021-01,700479,2022-07,SCHEDULED_MATURITY,CURRENT
L0000480,2023-06,700480,2026-11,EARLY_PREPAYMENT,CURRENT
L0000481,2024-02,700481,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000482,2019-06,700482,2021-09,SCHEDULED_MATURITY,CURRENT
L0000483,2016-05,700483,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0000484,2004-09,700484,2012-04,EARLY_PREPAYMENT,CURRENT
L0000485,2023-06,700485,2026-05,SCHEDULED_MATURITY,CURRENT
L0000486,2023-08,700486,2024-06,EARLY_PREPAYMENT,CURRENT
L0000487,2019-05,700487,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000488,2025-07,700488,2026-10,SCHEDULED_MATURITY,CURRENT
L0000489,2025-05,700489,2026-02,EARLY_PREPAYMENT,CURRENT
L0000490,2016-04,700490,2018-03,EARLY_PREPAYMENT,CURRENT
L0000491,2023-04,700491,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0000492,2024-07,700492,2026-01,EARLY_PREPAYMENT,CURRENT
L0000493,2026-07,700493,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000494,2022-04,700494,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000495,2023-02,700495,2026-09,SCHEDULED_MATURITY,CURRENT
L0000496,2025-09,700496,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000497,2024-10,700497,2026-03,EARLY_PREPAYMENT,CURRENT
L0000498,2010-10,700498,2011-11,SCHEDULED_MATURITY,CURRENT
L0000499,2014-08,700499,2017-01,EARLY_PREPAYMENT,CURRENT
L0000500,2015-07,700500,2016-06,SCHEDULED_MATURITY,CURRENT
L0000501,2018-05,700501,2019-06,SCHEDULED_MATURITY,CURRENT
L0000502,2025-06,700502,2026-01,SCHEDULED_MATURITY,CURRENT
L0000503,2025-06,700503,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000504,2020-02,700504,2024-03,SCHEDULED_MATURITY,CURRENT
L0000505,2020-06,700505,2022-08,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0000506,2011-08,700506,2026-07,SCHEDULED_MATURITY,CURRENT
L0000507,2016-10,700507,2019-02,EARLY_PREPAYMENT,CURRENT
L0000508,2024-02,700508,2025-01,SCHEDULED_MATURITY,CURRENT
L0000509,2026-05,700509,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0000510,2026-07,700510,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000511,2019-06,700511,2021-01,EARLY_PREPAYMENT,CURRENT
L0000512,2026-01,700512,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000513,2026-12,700513,2026-12,FACILITY_EXPIRY,CURRENT
L0000514,2022-12,700514,2026-03,WRITE_OFF,CURRENT
L0000515,2023-04,700515,2023-10,EARLY_PREPAYMENT,CURRENT
L0000516,2025-07,700516,2026-12,SCHEDULED_MATURITY,CURRENT
L0000517,2023-01,700517,2026-10,SCHEDULED_MATURITY,CURRENT
L0000518,2024-11,700518,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000519,2026-01,700519,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000520,2025-02,700520,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0000521,2026-03,700521,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000522,2026-06,700522,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000523,2002-11,700523,2024-12,WRITE_OFF,SEVERE_DELINQUENCY
L0000524,2005-09,700524,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0000525,2011-05,700525,2015-10,SCHEDULED_MATURITY,CURRENT
L0000526,2018-01,700526,2020-11,SCHEDULED_MATURITY,CURRENT
L0000527,2017-01,700527,2020-08,SCHEDULED_MATURITY,CURRENT
L0000528,2011-09,700528,2014-02,EARLY_PREPAYMENT,CURRENT
L0000529,2012-11,700529,2012-11,EARLY_PREPAYMENT,CURRENT
L0000530,2017-04,700530,2019-11,EARLY_PREPAYMENT,CURRENT
L0000531,2022-12,700531,2025-08,EARLY_PREPAYMENT,CURRENT
L0000532,1999-09,700532,2000-07,SCHEDULED_MATURITY,CURRENT
L0000533,2012-01,700533,2012-04,EARLY_PREPAYMENT,CURRENT
L0000534,2013-10,700534,2016-01,EARLY_PREPAYMENT,CURRENT
L0000535,2016-12,700535,2016-12,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0000536,2024-08,700536,2026-06,EARLY_PREPAYMENT,CURRENT
L0000537,2026-05,700537,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000538,2004-03,700538,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0000539,2007-09,700539,2009-03,SCHEDULED_MATURITY,CURRENT
L0000540,2011-05,700540,2026-04,RESTRUCTURE_AFTER_DEFAULT,EARLY_DELINQUENCY
L0000541,2015-06,700541,2020-05,SCHEDULED_MATURITY,CURRENT
L0000542,2022-11,700542,2026-04,EARLY_PREPAYMENT,CURRENT
L0000543,2019-03,700543,2020-12,FACILITY_EXPIRY,CURRENT
L0000544,2020-01,700544,2026-11,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0000545,2025-07,700545,2025-07,FACILITY_EXPIRY,CURRENT
L0000546,2026-01,700546,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000547,2004-11,700547,2022-08,WRITE_OFF,EARLY_DELINQUENCY
L0000548,2008-09,700548,2013-06,EARLY_PREPAYMENT,CURRENT
L0000549,2010-01,700549,2010-08,SCHEDULED_MATURITY,CURRENT
L0000550,2014-10,700550,2026-02,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0000551,2016-10,700551,2017-04,EARLY_PREPAYMENT,CURRENT
L0000552,2024-03,700552,2026-03,EARLY_PREPAYMENT,CURRENT
L0000553,2009-12,700553,2026-07,RESTRUCTURE_AFTER_DEFAULT,EARLY_DELINQUENCY
L0000554,2011-04,700554,2014-10,SCHEDULED_MATURITY,CURRENT
L0000555,2014-09,700555,2026-01,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0000556,2026-09,700556,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000557,2014-04,700557,2018-03,SCHEDULED_MATURITY,CURRENT
L0000558,2018-08,700558,2020-08,SCHEDULED_MATURITY,CURRENT
L0000559,2019-03,700559,2024-01,EARLY_PREPAYMENT,CURRENT
L0000560,2022-07,700560,2026-06,SCHEDULED_MATURITY,CURRENT
L0000561,2009-10,700561,2010-05,EARLY_PREPAYMENT,CURRENT
L0000562,2025-06,700562,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0000563,2026-10,700563,2026-12,EARLY_PREPAYMENT,CURRENT
L0000564,2025-06,700564,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000565,2026-02,700565,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0000566,2021-05,700566,2026-03,SCHEDULED_MATURITY,CURRENT
L0000567,2026-02,700567,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000568,2016-05,700568,2018-10,FACILITY_EXPIRY,CURRENT
L0000569,2017-05,700569,2021-04,SCHEDULED_MATURITY,CURRENT
L0000570,2019-01,700570,2026-05,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0000571,2021-06,700571,2022-08,FACILITY_EXPIRY,CURRENT
L0000572,2010-06,700572,2012-01,EARLY_PREPAYMENT,CURRENT
L0000573,2012-01,700573,2015-05,EARLY_PREPAYMENT,CURRENT
L0000574,2014-08,700574,2017-06,SCHEDULED_MATURITY,CURRENT
L0000575,2015-01,700575,2020-11,SCHEDULED_MATURITY,CURRENT
L0000576,2016-01,700576,2018-08,SCHEDULED_MATURITY,CURRENT
L0000577,2019-02,700577,2020-06,EARLY_PREPAYMENT,CURRENT
L0000578,2020-04,700578,2020-04,EARLY_PREPAYMENT,CURRENT
L0000579,2021-09,700579,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000580,2005-12,700580,2011-01,EARLY_PREPAYMENT,CURRENT
L0000581,2007-04,700581,2010-06,SCHEDULED_MATURITY,CURRENT
L0000582,2010-02,700582,2011-02,SCHEDULED_MATURITY,CURRENT
L0000583,2012-10,700583,2014-12,SCHEDULED_MATURITY,CURRENT
L0000584,2017-06,700584,2020-07,EARLY_PREPAYMENT,CURRENT
L0000585,2018-08,700585,2018-10,EARLY_PREPAYMENT,CURRENT
L0000586,2018-02,700586,2020-11,SCHEDULED_MATURITY,CURRENT
L0000587,2022-12,700587,2026-07,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0000588,2023-05,700588,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0000589,2024-03,700589,2024-04,EARLY_PREPAYMENT,CURRENT
L0000590,2012-08,700590,2013-03,EARLY_PREPAYMENT,CURRENT
L0000591,2017-04,700591,2021-01,EARLY_PREPAYMENT,CURRENT
L0000592,2018-03,700592,2018-12,EARLY_PREPAYMENT,CURRENT
L0000593,2019-05,700593,2025-03,SCHEDULED_MATURITY,CURRENT
L0000594,2021-04,700594,2024-03,EARLY_PREPAYMENT,CURRENT
L0000595,2023-01,700595,2024-06,EARLY_PREPAYMENT,CURRENT
L0000596,2023-09,700596,2026-07,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0000597,2025-10,700597,2026-07,EARLY_PREPAYMENT,CURRENT
L0000598,2026-03,700598,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000599,1999-06,700599,2026-02,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0000600,2004-07,700600,2006-07,SCHEDULED_MATURITY,CURRENT
L0000601,2006-09,700601,,OPEN_SEVERE_AT_CUTOFF,CURRENT
L0000602,2015-12,700602,2017-08,EARLY_PREPAYMENT,CURRENT
L0000603,2024-07,700603,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0000604,2004-05,700604,2005-08,SCHEDULED_MATURITY,CURRENT
L0000605,2007-07,700605,2009-09,SCHEDULED_MATURITY,CURRENT
L0000606,2017-12,700606,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0000607,2023-05,700607,2024-11,EARLY_PREPAYMENT,CURRENT
L0000608,2020-05,700608,2025-09,SCHEDULED_MATURITY,CURRENT
L0000609,2010-04,700609,2012-12,SCHEDULED_MATURITY,CURRENT
L0000610,2011-11,700610,2023-05,WRITE_OFF,SEVERE_DELINQUENCY
L0000611,2019-04,700611,2020-09,EARLY_PREPAYMENT,CURRENT
L0000612,2003-07,700612,2026-08,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0000613,2009-03,700613,2011-11,SCHEDULED_MATURITY,CURRENT
L0000614,2013-05,700614,2016-04,SCHEDULED_MATURITY,CURRENT
L0000615,2016-11,700615,2018-08,SCHEDULED_MATURITY,CURRENT
L0000616,2018-10,700616,2020-07,EARLY_PREPAYMENT,CURRENT
L0000617,2017-05,700617,2021-05,SCHEDULED_MATURITY,CURRENT
L0000618,2020-01,700618,2022-10,FACILITY_EXPIRY,EARLY_DELINQUENCY
L0000619,2024-05,700619,2026-10,EARLY_PREPAYMENT,CURRENT
L0000620,2025-04,700620,2026-07,FACILITY_EXPIRY,CURRENT
L0000621,2020-11,700621,2023-06,EARLY_PREPAYMENT,CURRENT
L0000622,2021-08,700622,2026-10,EARLY_PREPAYMENT,CURRENT
L0000623,2022-05,700623,2024-06,SCHEDULED_MATURITY,CURRENT
L0000624,2023-09,700624,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000625,2026-09,700625,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000626,2022-08,700626,2026-04,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0000627,2026-09,700627,2026-09,EARLY_PREPAYMENT,CURRENT
L0000628,2020-03,700628,2022-06,SCHEDULED_MATURITY,CURRENT
L0000629,2024-10,700629,2026-01,EARLY_PREPAYMENT,CURRENT
L0000630,2021-01,700630,2022-05,SCHEDULED_MATURITY,CURRENT
L0000631,2025-03,700631,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0000632,2002-12,700632,2012-12,SCHEDULED_MATURITY,CURRENT
L0000633,2014-07,700633,2023-07,WRITE_OFF,EARLY_DELINQUENCY
L0000634,2016-04,700634,2026-03,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0000635,2017-06,700635,2026-01,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0000636,2021-02,700636,2026-05,WRITE_OFF,CURRENT
L0000637,2024-05,700637,2025-10,WRITE_OFF,CURRENT
L0000638,2025-10,700638,2025-10,EARLY_PREPAYMENT,CURRENT
L0000639,2022-09,700639,2026-04,EARLY_PREPAYMENT,CURRENT
L0000640,2024-09,700640,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000641,2026-03,700641,2026-07,SCHEDULED_MATURITY,CURRENT
L0000642,2026-05,700642,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000643,2025-06,700643,2026-05,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0000644,2022-05,700644,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000645,2022-05,700645,2026-05,EARLY_PREPAYMENT,CURRENT
L0000646,2023-01,700646,2024-07,SCHEDULED_MATURITY,CURRENT
L0000647,2023-04,700647,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000648,2000-06,700648,2001-03,EARLY_PREPAYMENT,CURRENT
L0000649,2002-05,700649,2002-05,EARLY_PREPAYMENT,CURRENT
L0000650,2004-05,700650,2005-09,SCHEDULED_MATURITY,CURRENT
L0000651,2007-12,700651,2011-11,SCHEDULED_MATURITY,CURRENT
L0000652,2015-09,700652,,OPEN_DEFAULT_AT_CUTOFF,EARLY_DELINQUENCY
L0000653,2017-11,700653,2019-08,FACILITY_EXPIRY,EARLY_DELINQUENCY
L0000654,2025-09,700654,2025-09,EARLY_PREPAYMENT,CURRENT
L0000655,2025-03,700655,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000656,2026-01,700656,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000657,2024-07,700657,2026-01,EARLY_PREPAYMENT,CURRENT
L0000658,2022-12,700658,2026-01,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0000659,2022-04,700659,,OPEN_SEVERE_AT_CUTOFF,CURRENT
L0000660,2013-04,700660,2015-09,SCHEDULED_MATURITY,CURRENT
L0000661,2023-09,700661,2024-08,SCHEDULED_MATURITY,CURRENT
L0000662,2026-04,700662,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0000663,2012-11,700663,2013-03,EARLY_PREPAYMENT,CURRENT
L0000664,2017-03,700664,2021-05,SCHEDULED_MATURITY,CURRENT
L0000665,2020-07,700665,2023-03,WRITE_OFF,EARLY_DELINQUENCY
L0000666,2023-09,700666,2023-12,EARLY_PREPAYMENT,CURRENT
L0000667,2026-04,700667,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000668,2011-01,700668,2012-12,SCHEDULED_MATURITY,CURRENT
L0000669,2014-01,700669,2016-09,SCHEDULED_MATURITY,CURRENT
L0000670,2016-05,700670,2020-04,SCHEDULED_MATURITY,CURRENT
L0000671,2024-02,700671,2026-01,SCHEDULED_MATURITY,CURRENT
L0000672,2025-10,700672,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000673,2026-05,700673,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000674,2026-04,700674,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000675,2022-10,700675,2026-01,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0000676,2021-02,700676,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000677,2022-10,700677,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000678,2023-01,700678,2023-10,EARLY_PREPAYMENT,CURRENT
L0000679,2026-02,700679,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000680,2013-11,700680,2026-03,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0000681,2017-12,700681,2022-03,EARLY_PREPAYMENT,CURRENT
L0000682,2024-03,700682,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0000683,2008-08,700683,2011-11,SCHEDULED_MATURITY,CURRENT
L0000684,2013-09,700684,2026-05,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
