idio_event_id,customer_id,agent_type,region,sector,event_type,event_name,direction,start_month,end_month,recovery_end_month,duration_months,recovery_months,raw_magnitude,mediated_share,residual_idiosyncratic_intensity,shared_stress_at_start,shared_positive_at_start,realized_probability
IE0000125,C0004005,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-05,2021-12,2,7,0.61830178,0.12361802,-0.54186854,0.0,0.0,0.0025350486
IE0000126,C0004030,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-08,2022-04,5,8,0.44360151,0.2262573,-0.34323343,0.0,0.0,0.0025350486
IE0000127,C0004033,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-10,2022-06,7,8,0.89611029,0.23383536,-0.68656802,0.0,0.0,0.0025350486
IE0000128,C0004195,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-06,2021-12,3,6,0.8055303,0.278052,-0.58155099,0.0,0.0,0.0025350486
IE0000129,C0004469,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-11,2022-04,8,5,0.95722969,0.12630145,-0.83633019,0.0,0.0,0.0025350486
IE0000130,C0004492,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-10,2022-02,7,4,0.95069278,0.13013332,-0.82697597,0.0,0.0,0.0025350486
IE0000131,C0004918,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-05,2021-12,2,7,0.7249653,0.16411045,-0.60599092,0.0,0.0,0.0025350486
IE0000132,C0005558,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-11,2022-02,8,3,0.52685758,0.15179781,-0.44688175,0.0,0.0,0.0025350486
IE0000133,C0006427,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-06,2021-08,3,2,0.76280087,0.09709806,-0.68873438,0.0,0.0,0.0025350486
IE0000134,C0006834,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-10,2022-06,7,8,0.86213944,0.19845471,-0.6910438,0.0,0.0,0.0025350486
IE0000135,C0006887,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-11,2022-05,8,6,0.50634372,0.16552838,-0.42252947,0.0,0.0,0.0025350486
IE0000136,C0006901,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-10,2022-01,7,3,0.82436878,0.18498133,-0.67187595,0.0,0.0,0.0025350486
IE0000137,C0006908,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-05,2021-12,2,7,1.03349404,0.14987229,-0.87860193,0.0,0.0,0.0025350486
IE0000138,C0007727,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-11,2022-02,8,3,0.47648616,0.20886941,-0.37696278,0.0,0.0,0.0025350486
IE0000139,C0008629,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-09,2021-12,6,3,0.56583959,0.12598661,-0.49455138,0.0,0.0,0.0025350486
IE0000140,C0008860,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-11,2022-06,8,7,1.00861887,0.15140854,-0.85590536,0.0,0.0,0.0025350486
IE0000141,C0009739,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-11,2022-05,8,6,0.65982185,0.1798915,-0.54112551,0.0,0.0,0.0025350486
IE0000142,C0010262,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-10,2021-12,7,2,0.77611733,0.19843886,-0.62210549,0.0,0.0,0.0025350486
IE0000143,C0010701,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-10,2022-03,7,5,0.57010437,0.05578211,-0.53830274,0.0,0.0,0.0025350486
IE0000144,C0010729,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-07,2021-09,4,2,0.59419717,0.12529299,-0.51974843,0.0,0.0,0.0025350486
IE0000145,C0010861,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-09,2022-05,6,8,0.67915296,0.12929789,-0.59133992,0.0,0.0,0.0025350486
IE0000146,C0012148,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-07,2021-10,4,3,0.96002465,0.12828916,-0.83686389,0.0,0.0,0.0025350486
IE0000147,C0012397,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-11,2022-04,8,5,0.7202784,0.08282869,-0.66061868,0.0,0.0,0.0025350486
IE0000148,C0013571,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-09,2022-04,6,7,0.62116741,0.26108216,-0.45899168,0.0,0.0,0.0025350486
IE0000149,C0014474,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-07,2022-01,4,6,0.61995725,0.16892578,-0.51523049,0.0,0.0,0.0025350486
IE0000150,C0014759,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-08,2022-01,5,5,0.38524455,0.1316412,-0.33453049,0.0,0.0,0.0025350486
IE0000151,C0014826,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-05,2021-10,2,5,0.48814523,0.10641311,-0.43620018,0.0,0.0,0.0025350486
IE0000152,C0015148,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-10,2022-01,7,3,0.73637386,0.08523332,-0.67361027,0.0,0.0,0.0025350486
IE0000153,C0015464,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-07,2021-09,4,2,0.70939673,0.20408304,-0.56462089,0.0,0.0,0.0025350486
IE0000154,C0015723,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-06,2021-09,3,3,0.96278351,0.14231445,-0.8257655,0.0,0.0,0.0025350486
IE0000155,C0015916,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-11,2022-02,8,3,0.60570654,0.17931729,-0.49709288,0.0,0.0,0.0025350486
IE0000156,C0016030,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-06,2021-11,3,5,0.91955889,0.15077693,-0.78091063,0.0,0.0,0.0025350486
IE0000157,C0016236,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-11,2022-01,8,2,0.53221997,0.10334126,-0.47721969,0.0,0.0,0.0025350486
IE0000158,C0016654,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-07,2022-03,4,8,0.5660057,0.14003688,-0.48674402,0.0,0.0,0.0025350486
IE0000159,C0016836,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-10,2022-06,7,8,0.82133774,0.2083553,-0.65020767,0.0,0.0,0.0025350486
IE0000160,C0016975,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-06,2021-09,3,3,0.53253093,0.15163806,-0.45177897,0.0,0.0,0.0025350486
IE0000161,C0017440,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-05,2021-09,2,4,0.53720223,0.22272177,-0.41755559,0.0,0.0,0.0025350486
IE0000162,C0017462,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-05,2022-01,2,8,0.58664009,0.10362544,-0.52584925,0.0,0.0,0.0025350486
IE0000163,C0017645,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-06,2021-10,3,4,0.73059997,0.18418946,-0.59603116,0.0,0.0,0.0025350486
IE0000164,C0017951,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-10,2022-01,7,3,0.61686593,0.11205811,-0.5477411,0.0,0.0,0.0025350486
IE0000165,C0017978,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-11,2022-05,8,6,0.57352405,0.21988111,-0.44741695,0.0,0.0,0.0025350486
IE0000166,C0018981,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-10,2022-05,7,7,0.80189065,0.12004502,-0.70562767,0.0,0.0,0.0025350486
IE0000167,C0019559,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-06,2021-08,3,2,0.82022406,0.17694615,-0.67508857,0.0,0.0,0.0025350486
IE0000168,C0019570,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-04,2021-05,2021-12,2,7,0.73411612,0.13421214,-0.63558882,0.0,0.0,0.0025350486
IE0000169,C0002388,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-06,2021-10,2,4,0.49094642,0.15382776,-0.41542523,0.0,0.0,0.0025350486
IE0000170,C0003003,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-12,2022-04,8,4,0.88120084,0.17139279,-0.73016937,0.0,0.0,0.0025350486
IE0000171,C0003371,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-08,2022-03,4,7,0.57320198,0.14055778,-0.49263398,0.0,0.0,0.0025350486
IE0000172,C0003774,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-09,2022-05,5,8,0.79808599,0.18905702,-0.64720223,0.0,0.0,0.0025350486
IE0000173,C0004990,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-07,2021-12,3,5,0.51916748,0.12312993,-0.45524242,0.0,0.0,0.0025350486
IE0000174,C0005026,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-11,2022-04,7,5,0.86613392,0.19130339,-0.70043956,0.0,0.0,0.0025350486
IE0000175,C0005067,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-09,2022-01,5,4,0.86641776,0.02985633,-0.84054971,0.0,0.0,0.0025350486
IE0000176,C0006613,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-10,2022-04,6,6,1.2,0.20929725,-0.9488433,0.0,0.0,0.0025350486
IE0000177,C0006700,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-10,2022-01,6,3,0.96402776,0.15806472,-0.81164899,0.0,0.0,0.0025350486
IE0000178,C0007085,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-10,2022-01,6,3,0.30060881,0.11453469,-0.26617867,0.0,0.0,0.0025350486
IE0000179,C0007136,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-12,2022-04,8,4,0.60417984,0.17701251,-0.49723246,0.0,0.0,0.0025350486
IE0000180,C0007262,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-08,2021-12,4,4,0.68609359,0.11365968,-0.60811242,0.0,0.0,0.0025350486
IE0000181,C0007329,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-08,2021-11,4,3,0.59766936,0.10155888,-0.53697072,0.0,0.0,0.0025350486
IE0000182,C0008204,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-08,2022-02,4,6,0.69768887,0.21367405,-0.54861086,0.0,0.0,0.0025350486
IE0000183,C0009524,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-09,2022-05,5,8,0.8002482,0.15758972,-0.67413731,0.0,0.0,0.0025350486
IE0000184,C0010883,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-09,2022-02,5,5,1.2,0.14816409,-1.0222031,0.0,0.0,0.0025350486
IE0000185,C0011337,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-10,2022-03,6,5,0.63615379,0.14761073,-0.54225067,0.0,0.0,0.0025350486
IE0000186,C0011663,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-08,2022-04,4,8,0.96614381,0.13102193,-0.83955778,0.0,0.0,0.0025350486
IE0000187,C0013049,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-09,2021-11,5,2,0.84896113,0.14963814,-0.72192417,0.0,0.0,0.0025350486
IE0000188,C0013552,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-11,2022-06,7,7,0.81649159,0.08669537,-0.74570555,0.0,0.0,0.0025350486
IE0000189,C0013757,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-12,2022-04,8,4,0.52184805,0.10497404,-0.46706756,0.0,0.0,0.0025350486
IE0000190,C0014021,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-07,2021-09,3,2,0.82854923,0.18246617,-0.67736703,0.0,0.0,0.0025350486
IE0000191,C0014857,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-12,2022-07,8,7,0.73974468,0.14361274,-0.63350792,0.0,0.0,0.0025350486
IE0000192,C0015345,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-08,2021-12,4,4,0.47443216,0.02,-0.46494352,0.0,0.0,0.0025350486
IE0000193,C0016718,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-10,2022-04,6,6,0.59823298,0.11537271,-0.52921322,0.0,0.0,0.0025350486
IE0000194,C0017671,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-07,2021-12,3,5,0.75458226,0.06274646,-0.70723489,0.0,0.0,0.0025350486
IE0000195,C0018063,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-06,2021-10,2,4,0.77737395,0.17099491,-0.64444696,0.0,0.0,0.0025350486
IE0000196,C0018232,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-09,2021-11,5,2,0.76984865,0.24770046,-0.57915679,0.0,0.0,0.0025350486
IE0000197,C0018653,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-08,2021-10,4,2,0.81203632,0.20273308,-0.6474097,0.0,0.0,0.0025350486
IE0000198,C0018697,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-11,2022-06,7,7,0.43105964,0.18669927,-0.35058112,0.0,0.0,0.0025350486
IE0000199,C0019032,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-08,2022-03,4,7,0.93120317,0.05744242,-0.87771261,0.0,0.0,0.0025350486
IE0000200,C0019074,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-07,2021-09,3,2,0.72276069,0.13308166,-0.6265745,0.0,0.0,0.0025350486
IE0000201,C0019428,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-06,2021-08,2,2,0.65235547,0.22526099,-0.50540523,0.0,0.0,0.0025350486
IE0000202,C0019794,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-08,2021-11,4,3,0.86609621,0.1477899,-0.73809594,0.0,0.0,0.0025350486
IE0000203,C0019861,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-07,2021-09,3,2,0.42885974,0.20132958,-0.34251758,0.0,0.0,0.0025350486
IE0000204,C0019880,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-05,2021-08,2022-04,4,8,0.40411032,0.04772493,-0.38482418,0.0,0.0,0.0025350486
IE0000205,C0000079,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-11,2022-01,6,2,0.683122,0.08283011,-0.62653893,0.0,0.0,0.0025350486
IE0000206,C0000248,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-10,2022-02,5,4,0.66057485,0.12932752,-0.57514434,0.0,0.0,0.0025350486
IE0000207,C0000344,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-11,2022-06,6,7,0.69554628,0.19163399,-0.56225597,0.0,0.0,0.0025350486
IE0000208,C0000792,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-11,2022-04,6,5,0.77125644,0.19046311,-0.62436054,0.0,0.0,0.0025350486
IE0000209,C0000806,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-12,2022-04,7,4,0.72772488,0.10208144,-0.65343768,0.0,0.0,0.0025350486
IE0000210,C0001246,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-09,2021-11,4,2,0.41529421,0.21271046,-0.32695679,0.0,0.0,0.0025350486
IE0000211,C0001363,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-09,2022-05,4,8,0.67231031,0.16456253,-0.56167323,0.0,0.0,0.0025350486
IE0000212,C0002673,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-11,2022-01,6,2,0.79720972,0.09442556,-0.72193275,0.0,0.0,0.0025350486
IE0000213,C0002817,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-11,2022-03,6,4,0.63574096,0.1191088,-0.56001862,0.0,0.0,0.0025350486
IE0000214,C0002874,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-07,2021-12,2,5,0.64196767,0.16962357,-0.53307482,0.0,0.0,0.0025350486
IE0000215,C0003646,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-10,2022-03,5,5,0.38133391,0.13870421,-0.32844129,0.0,0.0,0.0025350486
IE0000216,C0004036,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-11,2022-06,6,7,0.58847138,0.26582766,-0.43203941,0.0,0.0,0.0025350486
IE0000217,C0004126,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-11,2022-07,6,8,0.41173677,0.183812,-0.33605461,0.0,0.0,0.0025350486
IE0000218,C0004295,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2022-01,2022-05,8,4,0.88140871,0.11817867,-0.777245,0.0,0.0,0.0025350486
IE0000219,C0004383,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-10,2022-04,5,6,0.88117294,0.16459735,-0.73613421,0.0,0.0,0.0025350486
IE0000220,C0004491,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-12,2022-07,7,7,0.73378824,0.17400203,-0.6061076,0.0,0.0,0.0025350486
IE0000221,C0005605,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2022-01,2022-03,8,2,0.6971342,0.16941844,-0.57902681,0.0,0.0,0.0025350486
IE0000222,C0005942,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-07,2021-12,2,5,0.80342558,0.11733506,-0.7091556,0.0,0.0,0.0025350486
IE0000223,C0006071,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-11,2022-01,6,2,0.78742637,0.16185654,-0.65997626,0.0,0.0,0.0025350486
IE0000224,C0006171,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-09,2021-12,4,3,0.78050414,0.18479741,-0.636269,0.0,0.0,0.0025350486
IE0000225,C0006386,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-12,2022-03,7,3,0.62775049,0.18994623,-0.50851165,0.0,0.0,0.0025350486
IE0000226,C0006655,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-12,2022-04,7,4,0.36146769,0.0693163,-0.33641209,0.0,0.0,0.0025350486
IE0000227,C0007088,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-09,2021-12,4,3,0.92982976,0.11927368,-0.81892554,0.0,0.0,0.0025350486
IE0000228,C0007375,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-07,2022-02,2,7,0.89057154,0.12249235,-0.78148334,0.0,0.0,0.0025350486
IE0000229,C0007579,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-11,2022-01,6,2,0.5882028,0.1461197,-0.50225478,0.0,0.0,0.0025350486
IE0000230,C0007683,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-07,2021-09,2,2,0.70093901,0.19071413,-0.56726004,0.0,0.0,0.0025350486
IE0000231,C0007827,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-10,2022-02,5,4,0.41135818,0.16525203,-0.3433804,0.0,0.0,0.0025350486
IE0000232,C0007864,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2022-01,2022-08,8,7,0.9273933,0.13798657,-0.79942548,0.0,0.0,0.0025350486
IE0000233,C0008671,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-12,2022-05,7,5,0.68432546,0.13821397,-0.58974212,0.0,0.0,0.0025350486
IE0000234,C0009527,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-12,2022-07,7,7,0.84298427,0.16478188,-0.70407574,0.0,0.0,0.0025350486
IE0000235,C0009798,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-08,2022-01,3,5,0.66986858,0.11128011,-0.59532553,0.0,0.0,0.0025350486
IE0000236,C0009933,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-08,2021-12,3,4,0.78767016,0.2244193,-0.61090177,0.0,0.0,0.0025350486
IE0000237,C0010430,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-10,2022-06,5,8,0.53293216,0.12731541,-0.46508168,0.0,0.0,0.0025350486
IE0000238,C0010909,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-09,2022-01,4,4,0.69366408,0.12342215,-0.60805057,0.0,0.0,0.0025350486
IE0000239,C0012009,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-07,2022-02,2,7,0.69338121,0.10319907,-0.62182491,0.0,0.0,0.0025350486
IE0000240,C0012173,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-09,2022-04,4,7,0.72894785,0.09073203,-0.66280894,0.0,0.0,0.0025350486
IE0000241,C0012789,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-10,2021-12,5,2,0.56669944,0.06177435,-0.53169195,0.0,0.0,0.0025350486
IE0000242,C0012984,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2022-01,2022-06,8,5,0.58052841,0.1564877,-0.48968285,0.0,0.0,0.0025350486
IE0000243,C0013246,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-07,2022-01,2,6,1.18037444,0.0900184,-1.07411902,0.0,0.0,0.0025350486
IE0000244,C0013690,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-10,2022-06,5,8,0.63628553,0.15889729,-0.53518148,0.0,0.0,0.0025350486
IE0000245,C0014135,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-12,2022-03,7,3,0.7874603,0.17680453,-0.64823375,0.0,0.0,0.0025350486
IE0000246,C0014844,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-09,2022-04,4,7,0.63179619,0.16442324,-0.52791422,0.0,0.0,0.0025350486
IE0000247,C0014890,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-10,2022-05,5,7,0.48455104,0.1320334,-0.42057412,0.0,0.0,0.0025350486
IE0000248,C0014936,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-08,2022-02,3,6,0.8043231,0.20189653,-0.64193305,0.0,0.0,0.0025350486
IE0000249,C0015326,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2021-06,2021-12,2022-02,7,2,0.99893185,0.17134414,-0.82777073,0.0,0.0,0.0025350486
