account_id,customer_id,account_role
A0000940,C0001407,PRIMARY_TRANSACTIONAL
A0000941,C0001407,SAVINGS
A0012939,C0001407,USD_RESERVE
A0000942,C0001410,PAYROLL
A0000946,C0001414,PAYROLL
A0016588,C0001414,SECONDARY
A0000950,C0001423,PAYROLL
A0000951,C0001424,FIXED_TERM
A0000952,C0001426,FIXED_TERM
A0000953,C0001427,PRIMARY_TRANSACTIONAL
A0000954,C0001427,FIXED_TERM
A0000956,C0001428,PRIMARY_TRANSACTIONAL
A0014099,C0001428,SAVINGS
A0000957,C0001437,FIXED_TERM
A0015334,C0001437,PAYROLL
A0000958,C0001441,PRIMARY_TRANSACTIONAL
A0000960,C0001441,FIXED_TERM
A0000961,C0001441,FIXED_TERM
A0000962,C0001441,SAVINGS
A0000963,C0001442,PRIMARY_TRANSACTIONAL
A0000974,C0001458,SECONDARY
A0000977,C0001458,SAVINGS
A0000978,C0001458,PAYROLL
A0014101,C0001458,USD_RESERVE
A0000980,C0001463,PRIMARY_TRANSACTIONAL
A0016592,C0001463,USD_RESERVE
A0000981,C0001464,SECONDARY
A0012943,C0001464,PRIMARY_TRANSACTIONAL
A0000982,C0001465,PRIMARY_TRANSACTIONAL
A0000983,C0001465,USD_RESERVE
A0000985,C0001466,FIXED_TERM
A0012944,C0001466,PAYROLL
A0000987,C0001467,PAYROLL
A0000988,C0001471,SAVINGS
A0000990,C0001471,PAYROLL
A0014102,C0001471,SECONDARY
A0000991,C0001472,PRIMARY_TRANSACTIONAL
A0000992,C0001472,USD_RESERVE
A0000993,C0001472,USD_RESERVE
A0000994,C0001472,FIXED_TERM
A0000997,C0001474,USD_RESERVE
A0017907,C0001474,PAYROLL
A0000999,C0001478,PAYROLL
A0001000,C0001478,PAYROLL
A0015336,C0001478,USD_RESERVE
A0017908,C0001478,PAYROLL
A0001001,C0001482,USD_RESERVE
A0001002,C0001482,BUSINESS_OPERATING
A0001003,C0001482,SECONDARY
A0017909,C0001482,FIXED_TERM
A0001004,C0001484,SECONDARY
A0001005,C0001484,FIXED_TERM
A0001007,C0001484,USD_RESERVE
A0001008,C0001484,PRIMARY_TRANSACTIONAL
A0016593,C0001484,SAVINGS
A0001009,C0001487,PRIMARY_TRANSACTIONAL
A0014103,C0001487,SAVINGS
A0015337,C0001487,SECONDARY
A0015338,C0001487,USD_RESERVE
A0001015,C0001491,PRIMARY_TRANSACTIONAL
A0001016,C0001493,PRIMARY_TRANSACTIONAL
A0001019,C0001493,SAVINGS
A0001020,C0001493,SAVINGS
A0001024,C0001499,SECONDARY
A0016596,C0001499,PAYROLL
A0001026,C0001507,FIXED_TERM
A0001027,C0001507,PAYROLL
A0001029,C0001508,PRIMARY_TRANSACTIONAL
A0001030,C0001510,PRIMARY_TRANSACTIONAL
A0001031,C0001514,FIXED_TERM
A0001034,C0001530,FIXED_TERM
A0019315,C0001530,PAYROLL
A0001036,C0001532,SECONDARY
A0001037,C0001532,PAYROLL
A0001038,C0001539,USD_RESERVE
A0001039,C0001539,PRIMARY_TRANSACTIONAL
A0001040,C0001543,PAYROLL
A0001041,C0001543,PAYROLL
A0001042,C0001543,SAVINGS
A0001046,C0001545,PRIMARY_TRANSACTIONAL
A0015344,C0001545,SAVINGS
A0001049,C0001546,PAYROLL
A0001050,C0001552,PAYROLL
A0019316,C0001552,SAVINGS
A0001051,C0001553,USD_RESERVE
A0001052,C0001553,FIXED_TERM
A0001053,C0001553,PRIMARY_TRANSACTIONAL
A0001064,C0001569,PAYROLL
A0001065,C0001569,SECONDARY
A0001066,C0001569,PAYROLL
A0001069,C0001570,PAYROLL
A0001072,C0001570,USD_RESERVE
A0001073,C0001570,SAVINGS
A0001074,C0001570,FIXED_TERM
A0001076,C0001570,USD_RESERVE
A0001077,C0001571,PAYROLL
A0001078,C0001576,PRIMARY_TRANSACTIONAL
A0001079,C0001579,USD_RESERVE
A0014112,C0001579,PAYROLL
A0001093,C0001600,PRIMARY_TRANSACTIONAL
A0001094,C0001600,SECONDARY
A0001095,C0001600,USD_RESERVE
A0001096,C0001604,PRIMARY_TRANSACTIONAL
A0012949,C0001604,FIXED_TERM
A0001097,C0001605,FIXED_TERM
A0001098,C0001605,PRIMARY_TRANSACTIONAL
A0001099,C0001607,SECONDARY
A0012950,C0001607,BUSINESS_OPERATING
A0017916,C0001607,SECONDARY
A0001105,C0001620,PRIMARY_TRANSACTIONAL
A0001112,C0001634,PRIMARY_TRANSACTIONAL
A0012951,C0001634,SAVINGS
A0001114,C0001635,PAYROLL
A0015348,C0001635,USD_RESERVE
A0001116,C0001637,USD_RESERVE
A0016600,C0001637,PRIMARY_TRANSACTIONAL
A0001117,C0001638,SECONDARY
A0001118,C0001638,BUSINESS_OPERATING
A0001119,C0001638,SECONDARY
A0001120,C0001638,FIXED_TERM
A0001121,C0001638,SECONDARY
A0001127,C0001645,USD_RESERVE
A0001128,C0001645,SAVINGS
A0001129,C0001645,PAYROLL
A0001130,C0001645,USD_RESERVE
A0016602,C0001645,FIXED_TERM
A0001131,C0001646,FIXED_TERM
A0001132,C0001646,FIXED_TERM
A0001133,C0001650,SAVINGS
A0001134,C0001650,PAYROLL
A0001135,C0001650,SAVINGS
A0001137,C0001652,BUSINESS_OPERATING
A0001138,C0001652,SECONDARY
A0001139,C0001652,USD_RESERVE
A0001140,C0001652,SECONDARY
A0001141,C0001652,SECONDARY
A0001142,C0001652,SECONDARY
A0001143,C0001652,SECONDARY
A0001145,C0001660,PRIMARY_TRANSACTIONAL
A0001147,C0001664,SAVINGS
A0001148,C0001664,PAYROLL
A0001149,C0001664,PAYROLL
A0001151,C0001672,SAVINGS
A0001152,C0001672,PAYROLL
A0001153,C0001672,SAVINGS
A0001154,C0001672,PAYROLL
A0001155,C0001674,PRIMARY_TRANSACTIONAL
A0001156,C0001674,SAVINGS
A0001158,C0001677,PAYROLL
A0014118,C0001677,USD_RESERVE
A0001161,C0001680,PRIMARY_TRANSACTIONAL
A0001162,C0001684,FIXED_TERM
A0015351,C0001684,PRIMARY_TRANSACTIONAL
A0001164,C0001703,FIXED_TERM
A0001166,C0001703,BUSINESS_OPERATING
A0001171,C0001712,PRIMARY_TRANSACTIONAL
A0001173,C0001713,PRIMARY_TRANSACTIONAL
A0001174,C0001713,FIXED_TERM
A0001175,C0001717,PRIMARY_TRANSACTIONAL
A0016606,C0001717,FIXED_TERM
A0001179,C0001723,PAYROLL
A0001180,C0001723,SAVINGS
A0001181,C0001723,SECONDARY
A0001184,C0001727,SAVINGS
A0001185,C0001727,SAVINGS
A0001186,C0001727,USD_RESERVE
A0001187,C0001727,PRIMARY_TRANSACTIONAL
A0001188,C0001728,PRIMARY_TRANSACTIONAL
A0017924,C0001728,USD_RESERVE
A0001193,C0001738,PAYROLL
A0015355,C0001738,SAVINGS
A0001195,C0001739,PAYROLL
A0017925,C0001739,FIXED_TERM
A0001197,C0001740,PRIMARY_TRANSACTIONAL
A0001198,C0001744,PAYROLL
A0001200,C0001744,PAYROLL
A0001202,C0001747,SECONDARY
A0001204,C0001747,BUSINESS_OPERATING
A0001205,C0001747,SECONDARY
A0001206,C0001747,USD_RESERVE
A0001208,C0001754,PRIMARY_TRANSACTIONAL
A0001209,C0001759,PRIMARY_TRANSACTIONAL
A0001210,C0001763,PAYROLL
A0001211,C0001763,SAVINGS
A0015356,C0001763,PAYROLL
A0001213,C0001764,USD_RESERVE
A0017927,C0001764,FIXED_TERM
A0019332,C0001764,PAYROLL
A0001214,C0001766,PRIMARY_TRANSACTIONAL
A0001218,C0001770,PRIMARY_TRANSACTIONAL
A0001219,C0001770,USD_RESERVE
A0001222,C0001775,USD_RESERVE
A0001223,C0001775,PAYROLL
A0001224,C0001781,PRIMARY_TRANSACTIONAL
A0001227,C0001787,PAYROLL
A0001228,C0001787,USD_RESERVE
A0001229,C0001788,PAYROLL
A0012958,C0001788,SAVINGS
A0001231,C0001790,PRIMARY_TRANSACTIONAL
A0001233,C0001794,USD_RESERVE
A0001234,C0001794,USD_RESERVE
A0001235,C0001794,SAVINGS
A0001236,C0001794,SAVINGS
A0001237,C0001794,PAYROLL
A0012960,C0001794,PAYROLL
A0001239,C0001800,PAYROLL
A0001243,C0001809,PRIMARY_TRANSACTIONAL
A0001244,C0001809,SAVINGS
A0001245,C0001809,USD_RESERVE
A0001246,C0001817,PAYROLL
A0001247,C0001817,SECONDARY
A0001249,C0001822,PRIMARY_TRANSACTIONAL
A0001256,C0001837,PRIMARY_TRANSACTIONAL
A0001257,C0001839,PRIMARY_TRANSACTIONAL
A0001259,C0001844,PAYROLL
A0001260,C0001844,USD_RESERVE
A0001261,C0001844,SECONDARY
A0001262,C0001844,FIXED_TERM
A0014127,C0001844,PAYROLL
A0001263,C0001846,PRIMARY_TRANSACTIONAL
A0001264,C0001850,BUSINESS_OPERATING
A0001265,C0001853,USD_RESERVE
A0001267,C0001853,PRIMARY_TRANSACTIONAL
A0001273,C0001862,FIXED_TERM
A0001274,C0001862,PRIMARY_TRANSACTIONAL
A0001275,C0001864,PRIMARY_TRANSACTIONAL
A0001276,C0001868,FIXED_TERM
A0016616,C0001868,PRIMARY_TRANSACTIONAL
A0001283,C0001883,PRIMARY_TRANSACTIONAL
A0001287,C0001895,PAYROLL
A0012965,C0001895,USD_RESERVE
A0001288,C0001899,PRIMARY_TRANSACTIONAL
A0001289,C0001899,SAVINGS
A0001290,C0001899,SAVINGS
A0012966,C0001899,SAVINGS
A0014129,C0001899,USD_RESERVE
A0001291,C0001909,FIXED_TERM
A0014131,C0001909,PAYROLL
A0001293,C0001913,SAVINGS
A0019349,C0001913,PAYROLL
A0001294,C0001914,PRIMARY_TRANSACTIONAL
A0001295,C0001922,PRIMARY_TRANSACTIONAL
A0014132,C0001922,FIXED_TERM
A0001299,C0001931,PAYROLL
A0001301,C0001938,PRIMARY_TRANSACTIONAL
A0001302,C0001938,SAVINGS
A0001303,C0001942,PRIMARY_TRANSACTIONAL
A0001305,C0001945,USD_RESERVE
A0001306,C0001945,PRIMARY_TRANSACTIONAL
A0001309,C0001948,BUSINESS_OPERATING
A0014133,C0001948,FIXED_TERM
A0016619,C0001948,SECONDARY
A0001312,C0001951,FIXED_TERM
A0001313,C0001951,SAVINGS
A0001314,C0001951,SAVINGS
A0014134,C0001951,USD_RESERVE
A0014135,C0001951,PAYROLL
A0001320,C0001963,USD_RESERVE
A0001321,C0001963,PRIMARY_TRANSACTIONAL
A0001327,C0001970,FIXED_TERM
A0001328,C0001970,PAYROLL
A0001329,C0001970,USD_RESERVE
A0015369,C0001970,SAVINGS
A0001330,C0001972,PRIMARY_TRANSACTIONAL
A0001331,C0001978,FIXED_TERM
A0001332,C0001978,PAYROLL
A0001333,C0001985,SAVINGS
A0001334,C0001985,BUSINESS_OPERATING
A0001335,C0001986,PAYROLL
A0001337,C0001986,SECONDARY
A0001338,C0001989,PRIMARY_TRANSACTIONAL
A0019354,C0001989,USD_RESERVE
A0001339,C0001993,USD_RESERVE
A0012970,C0001993,PRIMARY_TRANSACTIONAL
A0014139,C0001993,FIXED_TERM
A0001342,C0001997,PRIMARY_TRANSACTIONAL
A0001343,C0001997,SAVINGS
A0001349,C0002018,PRIMARY_TRANSACTIONAL
A0001350,C0002018,USD_RESERVE
A0001351,C0002026,PAYROLL
A0001352,C0002030,USD_RESERVE
A0001354,C0002030,PRIMARY_TRANSACTIONAL
A0001356,C0002031,PRIMARY_TRANSACTIONAL
A0001357,C0002042,PRIMARY_TRANSACTIONAL
A0012973,C0002042,SECONDARY
A0001360,C0002059,USD_RESERVE
A0012974,C0002059,PRIMARY_TRANSACTIONAL
A0001361,C0002063,FIXED_TERM
A0001362,C0002063,BUSINESS_OPERATING
A0001364,C0002063,SAVINGS
A0001366,C0002063,SECONDARY
A0001368,C0002066,PRIMARY_TRANSACTIONAL
A0001369,C0002071,PAYROLL
A0001370,C0002071,SAVINGS
A0001371,C0002071,FIXED_TERM
A0001372,C0002071,SAVINGS
A0001373,C0002077,PAYROLL
A0001375,C0002078,PAYROLL
A0017941,C0002078,SAVINGS
A0017942,C0002078,FIXED_TERM
A0001377,C0002082,USD_RESERVE
A0001378,C0002082,PRIMARY_TRANSACTIONAL
A0001379,C0002087,PAYROLL
A0019361,C0002087,SAVINGS
A0019362,C0002087,USD_RESERVE
A0001380,C0002089,PRIMARY_TRANSACTIONAL
A0001391,C0002107,FIXED_TERM
A0001393,C0002110,SAVINGS
A0001394,C0002110,PRIMARY_TRANSACTIONAL
A0001395,C0002110,SECONDARY
A0014146,C0002110,USD_RESERVE
A0001396,C0002114,PRIMARY_TRANSACTIONAL
A0019364,C0002114,SECONDARY
A0001397,C0002115,PAYROLL
A0017945,C0002115,USD_RESERVE
A0001398,C0002117,PRIMARY_TRANSACTIONAL
A0001399,C0002117,USD_RESERVE
A0001400,C0002121,FIXED_TERM
A0015376,C0002121,PRIMARY_TRANSACTIONAL
A0001403,C0002125,PAYROLL
A0001406,C0002135,FIXED_TERM
A0001407,C0002139,USD_RESERVE
A0001408,C0002139,BUSINESS_OPERATING
A0001409,C0002139,FIXED_TERM
A0001410,C0002139,SECONDARY
A0001412,C0002139,SECONDARY
A0001413,C0002145,PAYROLL
A0001414,C0002147,PAYROLL
A0001416,C0002149,PRIMARY_TRANSACTIONAL
A0001418,C0002155,USD_RESERVE
A0001419,C0002155,PAYROLL
A0017949,C0002155,SAVINGS
A0001420,C0002158,PRIMARY_TRANSACTIONAL
A0012978,C0002158,USD_RESERVE
A0001427,C0002164,PAYROLL
A0001428,C0002164,SAVINGS
A0001429,C0002165,PRIMARY_TRANSACTIONAL
A0001431,C0002166,PRIMARY_TRANSACTIONAL
A0001438,C0002176,BUSINESS_OPERATING
A0001439,C0002176,SECONDARY
A0017953,C0002176,FIXED_TERM
A0017954,C0002176,SECONDARY
A0001440,C0002178,SAVINGS
A0017955,C0002178,PAYROLL
A0019371,C0002178,PAYROLL
A0001442,C0002180,BUSINESS_OPERATING
A0001443,C0002184,PRIMARY_TRANSACTIONAL
A0015378,C0002184,USD_RESERVE
A0001447,C0002195,SAVINGS
A0017956,C0002195,PAYROLL
A0001448,C0002196,SAVINGS
A0001449,C0002196,SAVINGS
A0017957,C0002196,USD_RESERVE
A0017958,C0002196,PAYROLL
A0019372,C0002196,PAYROLL
A0001450,C0002201,PRIMARY_TRANSACTIONAL
A0001451,C0002205,PAYROLL
A0001452,C0002205,USD_RESERVE
A0001453,C0002205,FIXED_TERM
A0001454,C0002206,PAYROLL
A0001455,C0002206,SAVINGS
A0001456,C0002206,SAVINGS
A0001460,C0002223,USD_RESERVE
A0001461,C0002223,PRIMARY_TRANSACTIONAL
A0001462,C0002223,FIXED_TERM
A0015379,C0002223,FIXED_TERM
A0001465,C0002228,SECONDARY
A0001466,C0002228,PAYROLL
A0001467,C0002228,SAVINGS
A0001469,C0002232,SAVINGS
A0001471,C0002232,FIXED_TERM
A0016635,C0002232,PAYROLL
A0016636,C0002232,FIXED_TERM
A0001473,C0002239,SAVINGS
A0015382,C0002239,PRIMARY_TRANSACTIONAL
A0001475,C0002246,PAYROLL
A0001476,C0002246,USD_RESERVE
A0001477,C0002246,SAVINGS
A0001478,C0002246,FIXED_TERM
A0014150,C0002246,SAVINGS
A0001481,C0002248,PAYROLL
A0001482,C0002248,SECONDARY
A0001484,C0002248,USD_RESERVE
A0001485,C0002248,SAVINGS
A0001486,C0002248,PAYROLL
A0001487,C0002248,PAYROLL
A0001489,C0002253,PAYROLL
A0012979,C0002253,USD_RESERVE
A0014151,C0002253,FIXED_TERM
A0019379,C0002253,SECONDARY
A0001490,C0002254,USD_RESERVE
A0001491,C0002254,FIXED_TERM
A0019380,C0002254,PRIMARY_TRANSACTIONAL
A0001493,C0002256,PRIMARY_TRANSACTIONAL
A0001494,C0002256,SAVINGS
A0017960,C0002256,USD_RESERVE
A0001502,C0002261,USD_RESERVE
A0012980,C0002261,PRIMARY_TRANSACTIONAL
A0001507,C0002264,PRIMARY_TRANSACTIONAL
A0001508,C0002264,FIXED_TERM
A0015383,C0002264,FIXED_TERM
A0017961,C0002264,FIXED_TERM
A0001511,C0002268,USD_RESERVE
A0001512,C0002268,BUSINESS_OPERATING
A0001513,C0002275,SAVINGS
A0012983,C0002275,PAYROLL
A0001514,C0002278,FIXED_TERM
A0017963,C0002278,PRIMARY_TRANSACTIONAL
A0001515,C0002281,PRIMARY_TRANSACTIONAL
A0001516,C0002283,PRIMARY_TRANSACTIONAL
A0012984,C0002283,FIXED_TERM
A0001518,C0002287,PRIMARY_TRANSACTIONAL
A0001519,C0002293,USD_RESERVE
A0001520,C0002293,SAVINGS
A0001521,C0002293,PAYROLL
A0001522,C0002293,USD_RESERVE
A0015386,C0002293,FIXED_TERM
A0001523,C0002295,PRIMARY_TRANSACTIONAL
A0001525,C0002299,PAYROLL
A0001528,C0002307,PAYROLL
A0001529,C0002324,PRIMARY_TRANSACTIONAL
A0001531,C0002331,SAVINGS
A0001532,C0002331,SAVINGS
A0001533,C0002331,SAVINGS
A0001534,C0002331,PAYROLL
A0001535,C0002331,SECONDARY
A0019381,C0002331,USD_RESERVE
A0001538,C0002334,PAYROLL
A0001539,C0002334,PAYROLL
A0012986,C0002334,SAVINGS
A0017965,C0002334,SAVINGS
A0001544,C0002359,PRIMARY_TRANSACTIONAL
A0017970,C0002359,FIXED_TERM
A0001545,C0002360,SECONDARY
A0012987,C0002360,USD_RESERVE
A0014155,C0002360,PRIMARY_TRANSACTIONAL
A0001546,C0002362,PAYROLL
A0001547,C0002362,SAVINGS
A0001548,C0002362,SAVINGS
A0001549,C0002362,SAVINGS
A0001559,C0002377,PRIMARY_TRANSACTIONAL
A0001560,C0002377,SECONDARY
A0015389,C0002377,SAVINGS
A0016645,C0002377,SAVINGS
A0001561,C0002386,PRIMARY_TRANSACTIONAL
A0001565,C0002394,USD_RESERVE
A0015392,C0002394,PAYROLL
A0001566,C0002396,SECONDARY
A0001567,C0002396,PAYROLL
A0001568,C0002396,PAYROLL
A0015393,C0002396,USD_RESERVE
A0001569,C0002398,PRIMARY_TRANSACTIONAL
A0001571,C0002403,PRIMARY_TRANSACTIONAL
A0001573,C0002404,PRIMARY_TRANSACTIONAL
A0001574,C0002404,USD_RESERVE
A0001575,C0002405,USD_RESERVE
A0001576,C0002405,PRIMARY_TRANSACTIONAL
A0001579,C0002428,USD_RESERVE
A0001580,C0002428,PRIMARY_TRANSACTIONAL
A0012988,C0002428,USD_RESERVE
A0017977,C0002428,SAVINGS
A0001581,C0002431,PRIMARY_TRANSACTIONAL
A0001582,C0002431,FIXED_TERM
A0012989,C0002431,USD_RESERVE
A0001585,C0002433,SAVINGS
A0001586,C0002433,USD_RESERVE
A0014159,C0002433,PAYROLL
A0015396,C0002433,PAYROLL
A0017978,C0002433,SAVINGS
A0001587,C0002434,USD_RESERVE
A0001588,C0002434,FIXED_TERM
A0001589,C0002434,PAYROLL
A0001601,C0002456,FIXED_TERM
A0017981,C0002456,PAYROLL
A0001602,C0002459,PRIMARY_TRANSACTIONAL
A0001603,C0002461,PRIMARY_TRANSACTIONAL
A0001605,C0002468,FIXED_TERM
A0001611,C0002471,USD_RESERVE
A0001612,C0002471,PAYROLL
A0001613,C0002471,PAYROLL
A0001614,C0002475,USD_RESERVE
A0015399,C0002475,PRIMARY_TRANSACTIONAL
A0001615,C0002481,PRIMARY_TRANSACTIONAL
A0015400,C0002481,USD_RESERVE
A0001617,C0002486,PRIMARY_TRANSACTIONAL
A0001618,C0002490,SAVINGS
A0001619,C0002490,PRIMARY_TRANSACTIONAL
A0016651,C0002490,SAVINGS
A0001621,C0002498,PAYROLL
A0001622,C0002498,USD_RESERVE
A0001623,C0002498,PAYROLL
A0015401,C0002498,SAVINGS
A0001627,C0002502,FIXED_TERM
A0001628,C0002502,SAVINGS
A0001629,C0002502,PAYROLL
A0001636,C0002511,PRIMARY_TRANSACTIONAL
A0001637,C0002511,SAVINGS
A0001640,C0002511,FIXED_TERM
A0001644,C0002515,SAVINGS
A0001646,C0002515,SECONDARY
A0001647,C0002515,SAVINGS
A0001648,C0002515,USD_RESERVE
A0015402,C0002515,PAYROLL
A0001652,C0002520,USD_RESERVE
A0001653,C0002520,PAYROLL
A0001654,C0002524,PRIMARY_TRANSACTIONAL
A0001655,C0002524,USD_RESERVE
A0014161,C0002524,SAVINGS
A0001656,C0002525,PRIMARY_TRANSACTIONAL
A0001660,C0002532,PAYROLL
A0001661,C0002532,SAVINGS
A0001663,C0002532,USD_RESERVE
A0019400,C0002532,USD_RESERVE
A0001665,C0002533,USD_RESERVE
A0001666,C0002533,PRIMARY_TRANSACTIONAL
A0016652,C0002533,USD_RESERVE
A0001668,C0002540,SAVINGS
A0001669,C0002540,SECONDARY
A0001670,C0002540,PAYROLL
A0016654,C0002540,SAVINGS
A0001671,C0002541,SAVINGS
A0001672,C0002541,PAYROLL
A0001673,C0002549,SAVINGS
A0016656,C0002549,PRIMARY_TRANSACTIONAL
A0001675,C0002553,PRIMARY_TRANSACTIONAL
A0001676,C0002553,SAVINGS
A0014163,C0002553,SECONDARY
A0001680,C0002569,PRIMARY_TRANSACTIONAL
A0001692,C0002577,USD_RESERVE
A0001694,C0002577,PAYROLL
A0001695,C0002578,PAYROLL
A0001696,C0002578,USD_RESERVE
A0001697,C0002579,FIXED_TERM
A0001698,C0002579,PRIMARY_TRANSACTIONAL
A0001699,C0002589,PAYROLL
A0001701,C0002589,PAYROLL
A0001702,C0002589,PAYROLL
A0001703,C0002589,PAYROLL
A0015410,C0002589,FIXED_TERM
A0001704,C0002590,PAYROLL
A0001705,C0002590,USD_RESERVE
A0001709,C0002592,SAVINGS
A0012996,C0002592,USD_RESERVE
A0019407,C0002592,PAYROLL
A0001711,C0002597,PRIMARY_TRANSACTIONAL
A0001712,C0002597,SAVINGS
A0016659,C0002597,SECONDARY
A0001714,C0002598,USD_RESERVE
A0001715,C0002598,PRIMARY_TRANSACTIONAL
A0001716,C0002601,PRIMARY_TRANSACTIONAL
A0001722,C0002608,SAVINGS
A0001723,C0002608,SAVINGS
A0001724,C0002608,PRIMARY_TRANSACTIONAL
A0001725,C0002609,PAYROLL
A0001726,C0002622,PRIMARY_TRANSACTIONAL
A0014166,C0002622,USD_RESERVE
A0001727,C0002623,USD_RESERVE
A0001728,C0002623,PAYROLL
A0001731,C0002630,BUSINESS_OPERATING
A0001734,C0002643,PAYROLL
A0001735,C0002646,USD_RESERVE
A0001736,C0002646,PRIMARY_TRANSACTIONAL
A0001738,C0002652,SAVINGS
A0001739,C0002652,SAVINGS
A0001740,C0002652,PAYROLL
A0019412,C0002652,SECONDARY
A0001741,C0002653,PRIMARY_TRANSACTIONAL
A0001742,C0002653,USD_RESERVE
A0001743,C0002657,PRIMARY_TRANSACTIONAL
A0016661,C0002657,FIXED_TERM
A0001750,C0002665,SAVINGS
A0001751,C0002665,SAVINGS
A0001752,C0002665,PAYROLL
A0001753,C0002665,SAVINGS
A0014170,C0002665,USD_RESERVE
A0001754,C0002667,PAYROLL
A0017991,C0002667,PAYROLL
A0001755,C0002668,PRIMARY_TRANSACTIONAL
A0001756,C0002668,SECONDARY
A0013000,C0002668,SAVINGS
A0001757,C0002675,PAYROLL
A0001758,C0002675,USD_RESERVE
A0001760,C0002675,SAVINGS
A0001761,C0002677,SAVINGS
A0001762,C0002677,USD_RESERVE
A0001763,C0002677,SAVINGS
A0014171,C0002677,PRIMARY_TRANSACTIONAL
A0001765,C0002679,PAYROLL
A0014172,C0002679,SECONDARY
A0001766,C0002684,SAVINGS
A0017994,C0002684,PRIMARY_TRANSACTIONAL
A0001767,C0002685,USD_RESERVE
A0001768,C0002685,PRIMARY_TRANSACTIONAL
A0001769,C0002685,SAVINGS
A0001774,C0002688,USD_RESERVE
A0001775,C0002688,PRIMARY_TRANSACTIONAL
A0001776,C0002688,USD_RESERVE
A0001777,C0002688,SAVINGS
A0001778,C0002688,FIXED_TERM
A0001780,C0002692,PAYROLL
A0001781,C0002692,SAVINGS
A0001782,C0002692,USD_RESERVE
A0015413,C0002692,USD_RESERVE
A0001785,C0002699,USD_RESERVE
A0001786,C0002699,PAYROLL
A0014176,C0002699,FIXED_TERM
A0016663,C0002699,SAVINGS
A0001787,C0002707,SECONDARY
A0001788,C0002707,PAYROLL
A0001789,C0002707,SAVINGS
A0001793,C0002713,PAYROLL
A0001801,C0002717,PRIMARY_TRANSACTIONAL
A0001802,C0002717,USD_RESERVE
A0015416,C0002717,SAVINGS
A0001803,C0002723,PRIMARY_TRANSACTIONAL
A0001804,C0002723,SAVINGS
A0001806,C0002724,PRIMARY_TRANSACTIONAL
A0001807,C0002728,PRIMARY_TRANSACTIONAL
A0001808,C0002728,SAVINGS
A0001809,C0002738,PAYROLL
A0001810,C0002738,PAYROLL
A0001811,C0002739,USD_RESERVE
A0001812,C0002739,SAVINGS
A0016664,C0002739,PAYROLL
A0001816,C0002752,PRIMARY_TRANSACTIONAL
A0001817,C0002756,PRIMARY_TRANSACTIONAL
A0001819,C0002757,PRIMARY_TRANSACTIONAL
A0001820,C0002759,FIXED_TERM
A0001823,C0002764,SAVINGS
A0001824,C0002764,PAYROLL
A0001825,C0002764,USD_RESERVE
A0001826,C0002764,SECONDARY
A0001831,C0002772,FIXED_TERM
A0001832,C0002775,SECONDARY
A0001833,C0002775,PAYROLL
A0014181,C0002775,USD_RESERVE
A0017997,C0002775,FIXED_TERM
A0001835,C0002778,USD_RESERVE
A0017998,C0002778,PRIMARY_TRANSACTIONAL
A0001838,C0002788,PAYROLL
A0001840,C0002788,PAYROLL
A0018000,C0002788,PAYROLL
A0001841,C0002789,PRIMARY_TRANSACTIONAL
A0001843,C0002796,SAVINGS
A0013003,C0002796,PAYROLL
A0001845,C0002802,USD_RESERVE
A0018003,C0002802,PRIMARY_TRANSACTIONAL
A0019422,C0002802,SAVINGS
A0001848,C0002805,PAYROLL
A0001849,C0002805,SAVINGS
A0013004,C0002805,PAYROLL
A0001851,C0002812,PRIMARY_TRANSACTIONAL
A0015420,C0002812,USD_RESERVE
A0019423,C0002812,SAVINGS
A0001852,C0002813,PAYROLL
A0001853,C0002813,FIXED_TERM
A0001854,C0002813,USD_RESERVE
A0001856,C0002814,PRIMARY_TRANSACTIONAL
A0001859,C0002828,PRIMARY_TRANSACTIONAL
A0001860,C0002828,SAVINGS
A0001863,C0002835,PRIMARY_TRANSACTIONAL
A0001873,C0002844,SAVINGS
A0001874,C0002844,SECONDARY
A0001875,C0002844,PAYROLL
A0001876,C0002844,SAVINGS
A0001877,C0002844,FIXED_TERM
A0001878,C0002844,SECONDARY
A0001879,C0002853,FIXED_TERM
A0001880,C0002853,SAVINGS
A0001882,C0002853,SAVINGS
A0015422,C0002853,PAYROLL
A0019427,C0002853,FIXED_TERM
A0001883,C0002855,PRIMARY_TRANSACTIONAL
A0001884,C0002855,SECONDARY
A0015423,C0002855,SAVINGS
A0019428,C0002855,FIXED_TERM
A0001885,C0002861,PRIMARY_TRANSACTIONAL
A0014188,C0002861,SAVINGS
A0014189,C0002861,FIXED_TERM
A0015425,C0002861,SAVINGS
A0001887,C0002863,PAYROLL
A0001888,C0002866,PRIMARY_TRANSACTIONAL
A0001889,C0002869,SAVINGS
A0001890,C0002869,SAVINGS
A0001891,C0002869,PAYROLL
A0001892,C0002869,USD_RESERVE
A0001893,C0002869,SECONDARY
A0001894,C0002869,FIXED_TERM
A0001897,C0002872,PRIMARY_TRANSACTIONAL
A0001898,C0002872,SAVINGS
A0001899,C0002873,PRIMARY_TRANSACTIONAL
A0001905,C0002887,USD_RESERVE
A0015426,C0002887,PAYROLL
A0001906,C0002888,PAYROLL
A0015427,C0002888,SECONDARY
A0001908,C0002892,SAVINGS
A0014192,C0002892,PRIMARY_TRANSACTIONAL
