campaign_id,customer_id,selection_date,exposure_status,exposure_date,response_status,response_date
M001,C0018455,2021-03-11,EXPOSED,2021-03-29,NO_RESPONSE,
M001,C0000887,2021-03-12,EXPOSED,2021-03-31,NO_RESPONSE,
M001,C0005361,2021-03-12,EXPOSED,2021-04-10,NO_RESPONSE,
M001,C0006027,2021-03-12,EXPOSED,2021-04-06,NO_RESPONSE,
M001,C0012487,2021-03-12,EXPOSED,2021-04-13,NO_RESPONSE,
M001,C0013045,2021-03-12,EXPOSED,2021-03-17,NO_RESPONSE,
M001,C0013957,2021-03-12,EXPOSED,2021-03-25,NO_RESPONSE,
M001,C0014938,2021-03-12,EXPOSED,2021-03-31,NO_RESPONSE,
M001,C0017359,2021-03-12,EXPOSED,2021-03-26,NO_RESPONSE,
M001,C0018690,2021-03-12,EXPOSED,2021-03-14,NO_RESPONSE,
M001,C0000482,2021-03-13,EXPOSED,2021-04-13,POSITIVE,2021-04-14
M001,C0002550,2021-03-13,EXPOSED,2021-03-31,NO_RESPONSE,
M001,C0005808,2021-03-13,EXPOSED,2021-03-26,NEGATIVE,2021-03-28
M001,C0008664,2021-03-13,EXPOSED,2021-03-31,NO_RESPONSE,
M001,C0009882,2021-03-13,EXPOSED,2021-04-09,NO_RESPONSE,
M001,C0012615,2021-03-13,EXPOSED,2021-04-03,NO_RESPONSE,
M001,C0015927,2021-03-13,NOT_EXPOSED,,,
M001,C0017047,2021-03-13,EXPOSED,2021-04-08,NO_RESPONSE,
M001,C0018336,2021-03-13,EXPOSED,2021-03-24,NO_RESPONSE,
M001,C0019133,2021-03-13,EXPOSED,2021-04-04,NO_RESPONSE,
M001,C0002745,2021-03-14,EXPOSED,2021-03-23,NO_RESPONSE,
M001,C0005353,2021-03-14,EXPOSED,2021-03-26,NO_RESPONSE,
M001,C0005485,2021-03-14,EXPOSED,2021-03-16,NO_RESPONSE,
M001,C0006393,2021-03-14,EXPOSED,2021-04-09,NO_RESPONSE,
M001,C0008046,2021-03-14,EXPOSED,2021-03-25,NO_RESPONSE,
M001,C0010040,2021-03-14,EXPOSED,2021-04-16,NO_RESPONSE,
M001,C0013581,2021-03-14,EXPOSED,2021-03-24,NO_RESPONSE,
M001,C0014973,2021-03-14,EXPOSED,2021-03-31,POSITIVE,2021-04-01
M001,C0019736,2021-03-14,EXPOSED,2021-03-23,POSITIVE,2021-04-01
M001,C0000262,2021-03-15,NOT_EXPOSED,,,
M001,C0000753,2021-03-15,EXPOSED,2021-04-21,NO_RESPONSE,
M001,C0002415,2021-03-15,NOT_EXPOSED,,,
M001,C0003249,2021-03-15,EXPOSED,2021-04-29,NO_RESPONSE,
M001,C0005094,2021-03-15,NOT_EXPOSED,,,
M001,C0007114,2021-03-15,NOT_EXPOSED,,,
M001,C0009338,2021-03-15,EXPOSED,2021-04-12,NO_RESPONSE,
M001,C0009704,2021-03-15,EXPOSED,2021-03-22,NO_RESPONSE,
M001,C0010245,2021-03-15,EXPOSED,2021-03-22,NO_RESPONSE,
M001,C0012892,2021-03-15,EXPOSED,2021-03-16,NO_RESPONSE,
M001,C0016480,2021-03-15,NOT_EXPOSED,,,
M001,C0017737,2021-03-15,EXPOSED,2021-04-06,POSITIVE,2021-04-10
M001,C0001342,2021-03-16,EXPOSED,2021-04-04,NO_RESPONSE,
M001,C0001693,2021-03-16,EXPOSED,2021-04-07,NO_RESPONSE,
M001,C0003711,2021-03-16,EXPOSED,2021-03-24,NO_RESPONSE,
M001,C0004082,2021-03-16,EXPOSED,2021-04-03,POSITIVE,2021-04-13
M001,C0004471,2021-03-16,NOT_EXPOSED,,,
M001,C0007092,2021-03-16,NOT_EXPOSED,,,
M001,C0008785,2021-03-16,EXPOSED,2021-03-28,NO_RESPONSE,
M001,C0012679,2021-03-16,NOT_EXPOSED,,,
M001,C0012826,2021-03-16,EXPOSED,2021-03-30,NO_RESPONSE,
M001,C0018905,2021-03-16,EXPOSED,2021-03-16,NO_RESPONSE,
M001,C0018957,2021-03-16,NOT_EXPOSED,,,
M001,C0003930,2021-03-17,EXPOSED,2021-03-24,NO_RESPONSE,
M001,C0004233,2021-03-17,EXPOSED,2021-04-02,NO_RESPONSE,
M001,C0004961,2021-03-17,NOT_EXPOSED,,,
M001,C0005274,2021-03-17,EXPOSED,2021-03-29,NO_RESPONSE,
M001,C0005445,2021-03-17,EXPOSED,2021-04-08,NO_RESPONSE,
M001,C0006211,2021-03-17,NOT_EXPOSED,,,
M001,C0007896,2021-03-17,EXPOSED,2021-04-12,NO_RESPONSE,
M001,C0008049,2021-03-17,EXPOSED,2021-03-20,NO_RESPONSE,
M001,C0009420,2021-03-17,EXPOSED,2021-03-26,NO_RESPONSE,
M001,C0016633,2021-03-17,EXPOSED,2021-04-17,NO_RESPONSE,
M001,C0002297,2021-03-18,EXPOSED,2021-04-03,NO_RESPONSE,
M001,C0003021,2021-03-18,NOT_EXPOSED,,,
M001,C0004146,2021-03-18,EXPOSED,2021-03-27,NO_RESPONSE,
M001,C0007770,2021-03-18,EXPOSED,2021-04-15,NO_RESPONSE,
M001,C0009449,2021-03-18,EXPOSED,2021-04-02,NO_RESPONSE,
M001,C0015903,2021-03-18,EXPOSED,2021-03-26,NO_RESPONSE,
M001,C0016425,2021-03-18,NOT_EXPOSED,,,
M001,C0016541,2021-03-18,EXPOSED,2021-03-25,NO_RESPONSE,
M001,C0017440,2021-03-18,EXPOSED,2021-04-27,NO_RESPONSE,
M001,C0000162,2021-03-19,EXPOSED,2021-04-24,NO_RESPONSE,
M001,C0002442,2021-03-19,EXPOSED,2021-04-04,NO_RESPONSE,
M001,C0009993,2021-03-19,EXPOSED,2021-04-20,NO_RESPONSE,
M001,C0013121,2021-03-19,EXPOSED,2021-03-26,NO_RESPONSE,
M001,C0017868,2021-03-19,EXPOSED,2021-04-25,NO_RESPONSE,
M001,C0018809,2021-03-19,EXPOSED,2021-04-08,NO_RESPONSE,
M001,C0000532,2021-03-20,EXPOSED,2021-04-26,NO_RESPONSE,
M001,C0004012,2021-03-20,EXPOSED,2021-03-27,NO_RESPONSE,
M001,C0004382,2021-03-20,EXPOSED,2021-04-02,NO_RESPONSE,
M001,C0004813,2021-03-20,EXPOSED,2021-04-22,NO_RESPONSE,
M001,C0006140,2021-03-20,EXPOSED,2021-04-14,NO_RESPONSE,
M001,C0008190,2021-03-20,EXPOSED,2021-04-13,NO_RESPONSE,
M001,C0012375,2021-03-20,EXPOSED,2021-03-23,POSITIVE,2021-04-03
M001,C0013072,2021-03-20,EXPOSED,2021-04-03,NO_RESPONSE,
M001,C0015524,2021-03-20,EXPOSED,2021-03-24,NEUTRAL,2021-04-01
M001,C0002580,2021-03-21,EXPOSED,2021-03-28,POSITIVE,2021-04-07
M001,C0003593,2021-03-21,EXPOSED,2021-04-25,NO_RESPONSE,
M001,C0004325,2021-03-21,EXPOSED,2021-03-22,NO_RESPONSE,
M001,C0006614,2021-03-21,EXPOSED,2021-04-14,NO_RESPONSE,
M001,C0007646,2021-03-21,EXPOSED,2021-04-04,NO_RESPONSE,
M001,C0008357,2021-03-21,EXPOSED,2021-04-21,NO_RESPONSE,
M001,C0009346,2021-03-21,EXPOSED,2021-04-03,POSITIVE,2021-04-04
M001,C0015250,2021-03-21,EXPOSED,2021-04-19,NO_RESPONSE,
M001,C0008314,2021-03-22,EXPOSED,2021-04-07,NO_RESPONSE,
M001,C0009524,2021-03-22,EXPOSED,2021-03-26,NEGATIVE,2021-04-02
M001,C0009662,2021-03-22,EXPOSED,2021-04-23,NO_RESPONSE,
M001,C0011215,2021-03-22,EXPOSED,2021-03-29,POSITIVE,2021-03-29
M001,C0015803,2021-03-22,NOT_EXPOSED,,,
M001,C0016678,2021-03-22,EXPOSED,2021-04-07,POSITIVE,2021-04-12
M001,C0002937,2021-03-23,EXPOSED,2021-04-03,NO_RESPONSE,
M001,C0005708,2021-03-23,NOT_EXPOSED,,,
M001,C0012363,2021-03-23,EXPOSED,2021-04-19,NO_RESPONSE,
M001,C0015340,2021-03-23,EXPOSED,2021-03-31,NO_RESPONSE,
M001,C0015527,2021-03-23,EXPOSED,2021-04-13,NO_RESPONSE,
M001,C0002891,2021-03-24,EXPOSED,2021-03-31,NO_RESPONSE,
M001,C0007900,2021-03-24,EXPOSED,2021-03-29,POSITIVE,2021-04-02
M001,C0010404,2021-03-24,EXPOSED,2021-04-12,NO_RESPONSE,
M001,C0015293,2021-03-24,EXPOSED,2021-04-10,NO_RESPONSE,
M001,C0015410,2021-03-24,EXPOSED,2021-04-20,NO_RESPONSE,
M001,C0019642,2021-03-24,EXPOSED,2021-04-07,NO_RESPONSE,
M001,C0006745,2021-03-25,EXPOSED,2021-03-27,NO_RESPONSE,
M001,C0006907,2021-03-25,EXPOSED,2021-04-02,POSITIVE,2021-04-10
M001,C0008737,2021-03-25,EXPOSED,2021-04-02,NO_RESPONSE,
M001,C0017032,2021-03-25,NOT_EXPOSED,,,
M001,C0017875,2021-03-25,EXPOSED,2021-04-01,POSITIVE,2021-04-08
M001,C0000267,2021-03-26,EXPOSED,2021-04-20,POSITIVE,2021-04-21
M001,C0001001,2021-03-26,EXPOSED,2021-04-17,NO_RESPONSE,
M001,C0003121,2021-03-26,EXPOSED,2021-04-01,NO_RESPONSE,
M001,C0004461,2021-03-26,EXPOSED,2021-03-30,NO_RESPONSE,
M001,C0008912,2021-03-26,EXPOSED,2021-04-07,NEUTRAL,2021-04-09
M001,C0010231,2021-03-26,EXPOSED,2021-04-11,NEUTRAL,2021-04-13
M001,C0019415,2021-03-26,EXPOSED,2021-03-27,POSITIVE,2021-03-31
M001,C0001025,2021-03-27,EXPOSED,2021-04-12,NO_RESPONSE,
M001,C0001486,2021-03-27,EXPOSED,2021-04-26,NO_RESPONSE,
M001,C0002820,2021-03-27,EXPOSED,2021-04-10,NEGATIVE,2021-04-11
M001,C0002972,2021-03-27,EXPOSED,2021-04-04,NO_RESPONSE,
M001,C0006137,2021-03-27,EXPOSED,2021-04-14,NO_RESPONSE,
M001,C0012299,2021-03-27,EXPOSED,2021-04-12,NO_RESPONSE,
M001,C0004563,2021-03-28,EXPOSED,2021-04-05,NO_RESPONSE,
M001,C0004568,2021-03-28,NOT_EXPOSED,,,
M001,C0006783,2021-03-28,EXPOSED,2021-04-28,NO_RESPONSE,
M001,C0007239,2021-03-28,EXPOSED,2021-04-08,NO_RESPONSE,
M001,C0008068,2021-03-28,EXPOSED,2021-03-29,NO_RESPONSE,
M001,C0012854,2021-03-28,EXPOSED,2021-04-01,NO_RESPONSE,
M001,C0013267,2021-03-28,EXPOSED,2021-04-15,POSITIVE,2021-04-16
M001,C0017126,2021-03-28,EXPOSED,2021-04-10,NO_RESPONSE,
M001,C0000841,2021-03-29,EXPOSED,2021-04-12,NO_RESPONSE,
M001,C0001801,2021-03-29,EXPOSED,2021-04-08,NO_RESPONSE,
M001,C0003949,2021-03-29,EXPOSED,2021-04-11,NO_RESPONSE,
M001,C0004456,2021-03-29,EXPOSED,2021-04-27,NO_RESPONSE,
M001,C0012224,2021-03-29,EXPOSED,2021-04-14,NO_RESPONSE,
M001,C0014747,2021-03-29,EXPOSED,2021-04-04,NO_RESPONSE,
M001,C0014924,2021-03-29,EXPOSED,2021-04-10,NO_RESPONSE,
M001,C0015452,2021-03-29,EXPOSED,2021-04-24,NO_RESPONSE,
M001,C0016637,2021-03-29,EXPOSED,2021-04-19,NO_RESPONSE,
M001,C0019839,2021-03-29,EXPOSED,2021-04-08,NO_RESPONSE,
M001,C0001084,2021-03-30,EXPOSED,2021-04-17,NO_RESPONSE,
M001,C0007832,2021-03-30,EXPOSED,2021-04-02,NO_RESPONSE,
M001,C0012090,2021-03-30,EXPOSED,2021-04-12,NO_RESPONSE,
M001,C0016228,2021-03-30,EXPOSED,2021-04-20,NO_RESPONSE,
M001,C0017140,2021-03-30,EXPOSED,2021-04-18,NO_RESPONSE,
M001,C0018155,2021-03-30,EXPOSED,2021-04-09,NO_RESPONSE,
M001,C0019049,2021-03-30,EXPOSED,2021-04-05,NO_RESPONSE,
M001,C0019360,2021-03-30,EXPOSED,2021-04-09,NO_RESPONSE,
M001,C0000275,2021-03-31,EXPOSED,2021-04-26,NO_RESPONSE,
M001,C0001374,2021-03-31,EXPOSED,2021-04-12,NO_RESPONSE,
M001,C0004680,2021-03-31,EXPOSED,2021-04-20,NO_RESPONSE,
M001,C0004842,2021-03-31,EXPOSED,2021-04-11,NO_RESPONSE,
M001,C0010642,2021-03-31,EXPOSED,2021-04-13,NEUTRAL,2021-04-14
M001,C0019872,2021-03-31,EXPOSED,2021-04-24,NO_RESPONSE,
M001,C0001183,2021-04-01,EXPOSED,2021-04-01,NO_RESPONSE,
M001,C0003332,2021-04-01,NOT_EXPOSED,,,
M001,C0003633,2021-04-01,EXPOSED,2021-04-13,NO_RESPONSE,
M001,C0003822,2021-04-01,EXPOSED,2021-04-09,NO_RESPONSE,
M001,C0003907,2021-04-01,EXPOSED,2021-04-27,POSITIVE,2021-04-27
M001,C0004841,2021-04-01,EXPOSED,2021-04-12,NO_RESPONSE,
M001,C0006278,2021-04-01,NOT_EXPOSED,,,
M001,C0007846,2021-04-01,EXPOSED,2021-04-12,NO_RESPONSE,
M001,C0011311,2021-04-01,EXPOSED,2021-04-21,NO_RESPONSE,
M001,C0011758,2021-04-01,EXPOSED,2021-04-22,POSITIVE,2021-04-30
M001,C0011881,2021-04-01,NOT_EXPOSED,,,
M001,C0011932,2021-04-01,EXPOSED,2021-04-08,POSITIVE,2021-04-09
M001,C0013269,2021-04-01,EXPOSED,2021-04-03,NO_RESPONSE,
M001,C0015048,2021-04-01,EXPOSED,2021-04-08,NO_RESPONSE,
M001,C0018259,2021-04-01,EXPOSED,2021-04-08,NO_RESPONSE,
M001,C0019809,2021-04-01,EXPOSED,2021-04-06,NO_RESPONSE,
M001,C0003123,2021-04-02,NOT_EXPOSED,,,
M001,C0003449,2021-04-02,EXPOSED,2021-04-20,NO_RESPONSE,
M001,C0006274,2021-04-02,EXPOSED,2021-04-10,NO_RESPONSE,
M001,C0006279,2021-04-02,EXPOSED,2021-04-04,NEUTRAL,2021-04-05
M001,C0010252,2021-04-02,EXPOSED,2021-04-11,NO_RESPONSE,
M001,C0013499,2021-04-02,EXPOSED,2021-04-02,NEUTRAL,2021-04-06
M001,C0000079,2021-04-03,EXPOSED,2021-04-09,NO_RESPONSE,
M001,C0000210,2021-04-03,EXPOSED,2021-04-14,NO_RESPONSE,
M001,C0004726,2021-04-03,EXPOSED,2021-04-09,NEUTRAL,2021-04-12
M001,C0008792,2021-04-03,NOT_EXPOSED,,,
M001,C0015818,2021-04-03,EXPOSED,2021-04-14,NEGATIVE,2021-04-22
M001,C0017013,2021-04-03,EXPOSED,2021-04-27,NO_RESPONSE,
M001,C0017455,2021-04-03,EXPOSED,2021-04-11,NO_RESPONSE,
M001,C0017658,2021-04-03,NOT_EXPOSED,,,
M001,C0019908,2021-04-03,EXPOSED,2021-04-20,NO_RESPONSE,
M001,C0001708,2021-04-04,EXPOSED,2021-04-09,NO_RESPONSE,
M001,C0004047,2021-04-04,EXPOSED,2021-04-17,NEGATIVE,2021-04-19
M001,C0012162,2021-04-04,EXPOSED,2021-04-18,NO_RESPONSE,
M001,C0015805,2021-04-04,EXPOSED,2021-04-07,NO_RESPONSE,
M001,C0017571,2021-04-04,NOT_EXPOSED,,,
M001,C0000048,2021-04-05,NOT_EXPOSED,,,
M001,C0001383,2021-04-05,EXPOSED,2021-04-13,NO_RESPONSE,
M001,C0003590,2021-04-05,EXPOSED,2021-04-22,NO_RESPONSE,
M001,C0009603,2021-04-05,EXPOSED,2021-04-18,NO_RESPONSE,
M001,C0011415,2021-04-05,NOT_EXPOSED,,,
M001,C0008535,2021-04-06,EXPOSED,2021-04-18,NEUTRAL,2021-04-18
M001,C0010803,2021-04-06,EXPOSED,2021-04-25,NO_RESPONSE,
M001,C0017245,2021-04-06,EXPOSED,2021-04-18,NO_RESPONSE,
M001,C0002816,2021-04-07,NOT_EXPOSED,,,
M001,C0015858,2021-04-07,NOT_EXPOSED,,,
M001,C0017263,2021-04-07,NOT_EXPOSED,,,
M001,C0000592,2021-04-08,EXPOSED,2021-04-15,NO_RESPONSE,
M001,C0001522,2021-04-08,EXPOSED,2021-04-21,NO_RESPONSE,
M001,C0001593,2021-04-08,NOT_EXPOSED,,,
M001,C0015099,2021-04-08,EXPOSED,2021-04-09,NO_RESPONSE,
M001,C0015731,2021-04-08,EXPOSED,2021-04-27,NO_RESPONSE,
M001,C0017025,2021-04-08,EXPOSED,2021-04-15,NO_RESPONSE,
M001,C0004339,2021-04-09,EXPOSED,2021-04-20,NO_RESPONSE,
M001,C0005140,2021-04-09,EXPOSED,2021-04-20,NO_RESPONSE,
M001,C0006555,2021-04-09,NOT_EXPOSED,,,
M001,C0012630,2021-04-09,EXPOSED,2021-04-16,NO_RESPONSE,
M001,C0003024,2021-04-10,EXPOSED,2021-04-14,NO_RESPONSE,
M001,C0016557,2021-04-10,EXPOSED,2021-04-16,NO_RESPONSE,
M001,C0006003,2021-04-11,EXPOSED,2021-04-22,NO_RESPONSE,
M001,C0007930,2021-04-11,EXPOSED,2021-04-15,NO_RESPONSE,
M001,C0004269,2021-04-12,EXPOSED,2021-04-25,NO_RESPONSE,
M001,C0005656,2021-04-12,EXPOSED,2021-04-14,NO_RESPONSE,
M001,C0009471,2021-04-13,EXPOSED,2021-04-15,NO_RESPONSE,
M001,C0009505,2021-04-13,EXPOSED,2021-04-15,NO_RESPONSE,
M001,C0010310,2021-04-13,EXPOSED,2021-04-22,NO_RESPONSE,
M001,C0014548,2021-04-13,EXPOSED,2021-04-15,NEGATIVE,2021-04-20
M001,C0014612,2021-04-13,EXPOSED,2021-04-24,NO_RESPONSE,
M001,C0016594,2021-04-13,EXPOSED,2021-04-19,NO_RESPONSE,
M001,C0002380,2021-04-14,EXPOSED,2021-04-18,NO_RESPONSE,
M001,C0004206,2021-04-14,NOT_EXPOSED,,,
M001,C0000387,2021-04-15,EXPOSED,2021-04-23,NO_RESPONSE,
M001,C0000646,2021-04-15,EXPOSED,2021-04-23,POSITIVE,2021-04-25
M001,C0002706,2021-04-15,EXPOSED,2021-04-18,POSITIVE,2021-04-20
M001,C0008894,2021-04-15,EXPOSED,2021-04-28,NO_RESPONSE,
M001,C0014765,2021-04-15,NOT_EXPOSED,,,
M001,C0003439,2021-04-16,NOT_EXPOSED,,,
M001,C0013882,2021-04-16,EXPOSED,2021-04-25,NEUTRAL,2021-04-26
M001,C0016209,2021-04-16,NOT_EXPOSED,,,
M001,C0003207,2021-04-17,NOT_EXPOSED,,,
M001,C0010723,2021-04-17,NOT_EXPOSED,,,
M001,C0012798,2021-04-17,EXPOSED,2021-04-23,NO_RESPONSE,
M001,C0016277,2021-04-17,EXPOSED,2021-04-20,NO_RESPONSE,
M001,C0008958,2021-04-19,EXPOSED,2021-04-21,POSITIVE,2021-04-26
M001,C0009260,2021-04-19,EXPOSED,2021-04-23,NO_RESPONSE,
M001,C0009355,2021-04-19,EXPOSED,2021-04-21,NO_RESPONSE,
M001,C0010794,2021-04-19,EXPOSED,2021-04-20,NO_RESPONSE,
M001,C0000966,2021-04-20,EXPOSED,2021-04-26,NO_RESPONSE,
M001,C0012938,2021-04-20,EXPOSED,2021-04-21,NO_RESPONSE,
M001,C0000031,2021-04-21,EXPOSED,2021-04-24,NEUTRAL,2021-04-28
M001,C0004443,2021-04-21,EXPOSED,2021-04-26,POSITIVE,2021-04-27
M001,C0011105,2021-04-21,EXPOSED,2021-04-26,NO_RESPONSE,
M001,C0016354,2021-04-21,EXPOSED,2021-04-26,NO_RESPONSE,
M001,C0017249,2021-04-22,NOT_EXPOSED,,,
M001,C0002712,2021-04-24,EXPOSED,2021-04-25,POSITIVE,2021-04-27
M001,C0015227,2021-04-25,EXPOSED,2021-04-27,NEGATIVE,2021-05-07
M001,C0009064,2021-04-27,EXPOSED,2021-04-28,POSITIVE,2021-05-02
M001,C0016769,2021-04-29,NOT_EXPOSED,,,
M002,C0004441,2021-03-17,EXPOSED,2021-06-16,NEGATIVE,2021-07-14
M002,C0009621,2021-03-20,EXPOSED,2021-06-03,NO_RESPONSE,
M002,C0010492,2021-03-23,EXPOSED,2021-05-27,NO_RESPONSE,
M002,C0019078,2021-03-23,EXPOSED,2021-05-21,NO_RESPONSE,
M002,C0009765,2021-03-31,EXPOSED,2021-05-31,NO_RESPONSE,
M002,C0015703,2021-03-31,EXPOSED,2021-04-18,NEGATIVE,2021-05-05
M002,C0006698,2021-04-05,EXPOSED,2021-04-26,NO_RESPONSE,
M002,C0012168,2021-04-11,NOT_EXPOSED,,,
M002,C0010511,2021-04-16,NOT_EXPOSED,,,
M002,C0010627,2021-04-16,NOT_EXPOSED,,,
M002,C0008106,2021-04-20,NOT_EXPOSED,,,
M002,C0003727,2021-04-21,EXPOSED,2021-05-10,POSITIVE,2021-05-23
M002,C0010042,2021-05-15,EXPOSED,2021-06-01,NO_RESPONSE,
M002,C0001518,2021-05-16,EXPOSED,2021-05-21,NO_RESPONSE,
M002,C0013480,2021-05-21,EXPOSED,2021-06-03,NO_RESPONSE,
M002,C0019264,2021-05-27,NOT_EXPOSED,,,
M002,C0006857,2021-06-02,EXPOSED,2021-06-03,NO_RESPONSE,
M002,C0017192,2021-06-03,EXPOSED,2021-06-20,NO_RESPONSE,
M003,C0000286,2021-07-01,EXPOSED,2021-09-01,NO_RESPONSE,
M003,C0000289,2021-07-01,EXPOSED,2021-08-18,NO_RESPONSE,
M003,C0001937,2021-07-01,NOT_EXPOSED,,,
M003,C0002050,2021-07-01,EXPOSED,2021-07-15,NO_RESPONSE,
M003,C0005867,2021-07-01,EXPOSED,2021-08-11,NEGATIVE,2021-08-15
M003,C0008952,2021-07-01,EXPOSED,2021-07-03,NEUTRAL,2021-07-05
M003,C0013553,2021-07-01,EXPOSED,2021-08-20,POSITIVE,2021-08-22
M003,C0000433,2021-07-02,EXPOSED,2021-08-26,NO_RESPONSE,
M003,C0000554,2021-07-02,EXPOSED,2021-07-15,NO_RESPONSE,
M003,C0006341,2021-07-02,EXPOSED,2021-07-22,NO_RESPONSE,
M003,C0008389,2021-07-02,EXPOSED,2021-08-09,NO_RESPONSE,
M003,C0012369,2021-07-02,NOT_EXPOSED,,,
M003,C0014377,2021-07-02,EXPOSED,2021-08-10,POSITIVE,2021-08-13
M003,C0015416,2021-07-02,NOT_EXPOSED,,,
M003,C0016041,2021-07-02,NOT_EXPOSED,,,
M003,C0017318,2021-07-02,EXPOSED,2021-08-17,NO_RESPONSE,
M003,C0018411,2021-07-02,EXPOSED,2021-08-24,NO_RESPONSE,
M003,C0000722,2021-07-03,NOT_EXPOSED,,,
M003,C0001156,2021-07-03,EXPOSED,2021-09-16,NO_RESPONSE,
M003,C0003021,2021-07-03,NOT_EXPOSED,,,
M003,C0003954,2021-07-03,EXPOSED,2021-08-28,NO_RESPONSE,
M003,C0004265,2021-07-03,EXPOSED,2021-07-09,NO_RESPONSE,
M003,C0004480,2021-07-03,NOT_EXPOSED,,,
M003,C0004879,2021-07-03,EXPOSED,2021-08-23,NO_RESPONSE,
M003,C0005091,2021-07-03,EXPOSED,2021-08-08,NO_RESPONSE,
M003,C0005162,2021-07-03,EXPOSED,2021-09-15,NO_RESPONSE,
M003,C0008324,2021-07-03,EXPOSED,2021-07-28,NO_RESPONSE,
M003,C0008716,2021-07-03,EXPOSED,2021-09-13,NO_RESPONSE,
M003,C0010734,2021-07-03,EXPOSED,2021-07-25,NO_RESPONSE,
M003,C0011056,2021-07-03,EXPOSED,2021-07-10,NO_RESPONSE,
M003,C0013045,2021-07-03,EXPOSED,2021-09-12,POSITIVE,2021-09-14
M003,C0013407,2021-07-03,EXPOSED,2021-08-10,NO_RESPONSE,
M003,C0013471,2021-07-03,NOT_EXPOSED,,,
M003,C0018584,2021-07-03,EXPOSED,2021-08-25,NO_RESPONSE,
M003,C0019908,2021-07-03,EXPOSED,2021-08-01,POSITIVE,2021-08-05
M003,C0000093,2021-07-04,EXPOSED,2021-08-28,NO_RESPONSE,
M003,C0000165,2021-07-04,EXPOSED,2021-07-27,NO_RESPONSE,
M003,C0003442,2021-07-04,NOT_EXPOSED,,,
M003,C0003923,2021-07-04,EXPOSED,2021-07-19,NO_RESPONSE,
M003,C0004563,2021-07-04,EXPOSED,2021-07-20,NO_RESPONSE,
M003,C0007066,2021-07-04,EXPOSED,2021-08-10,NO_RESPONSE,
M003,C0007730,2021-07-04,EXPOSED,2021-08-03,NO_RESPONSE,
M003,C0010124,2021-07-04,EXPOSED,2021-08-31,NO_RESPONSE,
M003,C0011118,2021-07-04,EXPOSED,2021-07-15,NEUTRAL,2021-07-17
M003,C0011963,2021-07-04,NOT_EXPOSED,,,
M003,C0012451,2021-07-04,EXPOSED,2021-08-11,NO_RESPONSE,
M003,C0013175,2021-07-04,NOT_EXPOSED,,,
M003,C0014307,2021-07-04,NOT_EXPOSED,,,
M003,C0014738,2021-07-04,EXPOSED,2021-09-11,POSITIVE,2021-09-18
M003,C0018485,2021-07-04,EXPOSED,2021-08-05,POSITIVE,2021-08-16
M003,C0019767,2021-07-04,EXPOSED,2021-08-02,NO_RESPONSE,
M003,C0001383,2021-07-05,EXPOSED,2021-08-08,NO_RESPONSE,
M003,C0001511,2021-07-05,EXPOSED,2021-08-14,NO_RESPONSE,
M003,C0001512,2021-07-05,EXPOSED,2021-08-15,NO_RESPONSE,
M003,C0003526,2021-07-05,EXPOSED,2021-08-15,NO_RESPONSE,
M003,C0004298,2021-07-05,EXPOSED,2021-07-21,NO_RESPONSE,
M003,C0005548,2021-07-05,NOT_EXPOSED,,,
M003,C0007210,2021-07-05,EXPOSED,2021-07-06,NO_RESPONSE,
M003,C0008190,2021-07-05,EXPOSED,2021-09-11,NO_RESPONSE,
M003,C0008314,2021-07-05,NOT_EXPOSED,,,
M003,C0008622,2021-07-05,NOT_EXPOSED,,,
M003,C0009779,2021-07-05,EXPOSED,2021-08-13,NO_RESPONSE,
M003,C0010231,2021-07-05,EXPOSED,2021-08-27,NO_RESPONSE,
M003,C0012335,2021-07-05,EXPOSED,2021-09-10,NO_RESPONSE,
M003,C0012840,2021-07-05,NOT_EXPOSED,,,
M003,C0013573,2021-07-05,NOT_EXPOSED,,,
M003,C0013583,2021-07-05,EXPOSED,2021-08-29,NO_RESPONSE,
M003,C0014274,2021-07-05,EXPOSED,2021-07-08,POSITIVE,2021-07-09
M003,C0015240,2021-07-05,EXPOSED,2021-08-07,POSITIVE,2021-08-18
M003,C0015269,2021-07-05,EXPOSED,2021-08-16,NO_RESPONSE,
M003,C0015335,2021-07-05,EXPOSED,2021-09-04,NO_RESPONSE,
M003,C0015668,2021-07-05,EXPOSED,2021-08-25,NO_RESPONSE,
M003,C0016209,2021-07-05,EXPOSED,2021-08-05,NO_RESPONSE,
M003,C0016220,2021-07-05,EXPOSED,2021-07-29,NO_RESPONSE,
M003,C0016437,2021-07-05,EXPOSED,2021-07-20,NO_RESPONSE,
M003,C0017401,2021-07-05,EXPOSED,2021-08-08,NO_RESPONSE,
M003,C0018559,2021-07-05,EXPOSED,2021-08-01,NO_RESPONSE,
M003,C0019893,2021-07-05,EXPOSED,2021-08-27,NO_RESPONSE,
M003,C0001958,2021-07-06,EXPOSED,2021-08-04,NO_RESPONSE,
M003,C0002129,2021-07-06,EXPOSED,2021-07-16,NO_RESPONSE,
M003,C0002167,2021-07-06,EXPOSED,2021-08-06,NO_RESPONSE,
M003,C0002708,2021-07-06,EXPOSED,2021-07-25,NEGATIVE,2021-07-26
M003,C0003090,2021-07-06,EXPOSED,2021-08-16,NO_RESPONSE,
M003,C0003260,2021-07-06,EXPOSED,2021-07-07,NO_RESPONSE,
