exposure_id,campaign_id,customer_id,exposure_datetime,channel
E000396,M001,C0005132,2021-04-08 14:21:41,EMAIL
E000558,M001,C0006929,2021-04-08 14:44:05,EMAIL
E000158,M001,C0018809,2021-04-08 15:05:51,SOCIAL_MEDIA
E000146,M001,C0018259,2021-04-08 15:58:50,BRANCH
E000301,M001,C0011932,2021-04-08 16:03:51,SOCIAL_MEDIA
E000800,M001,C0000106,2021-04-08 16:13:41,BRANCH
E000813,M001,C0008806,2021-04-08 16:25:31,SOCIAL_MEDIA
E000644,M001,C0017842,2021-04-08 17:12:43,WEB
E000447,M001,C0017047,2021-04-08 18:03:19,EMAIL
E000198,M001,C0005445,2021-04-08 19:28:27,WEB
E000473,M001,C0004146,2021-04-08 20:27:04,EMAIL
E000517,M001,C0018155,2021-04-09 10:40:12,EMAIL
E000478,M001,C0001708,2021-04-09 11:40:41,BRANCH
E000746,M001,C0006393,2021-04-09 12:06:12,SOCIAL_MEDIA
E000707,M001,C0004726,2021-04-09 12:37:08,EMAIL
E000850,M001,C0015099,2021-04-09 13:11:11,BRANCH
E000452,M001,C0007646,2021-04-09 13:17:03,EMAIL
E000756,M001,C0013713,2021-04-09 14:06:32,BRANCH
E000563,M001,C0004972,2021-04-09 14:15:16,BRANCH
E000249,M001,C0019360,2021-04-09 14:49:10,BRANCH
E000105,M001,C0009882,2021-04-09 16:04:00,EMAIL
E000361,M001,C0014279,2021-04-09 16:36:26,EMAIL
E000283,M001,C0000644,2021-04-09 16:37:46,EMAIL
E000737,M001,C0012591,2021-04-09 17:19:01,WEB
E000744,M001,C0003822,2021-04-09 19:39:22,EMAIL
E000584,M001,C0015206,2021-04-09 20:06:34,WEB
E000331,M001,C0000079,2021-04-09 22:41:32,WEB
E000357,M001,C0003937,2021-04-10 07:12:23,EMAIL
E000062,M001,C0014926,2021-04-10 07:31:20,EMAIL
E000802,M001,C0002820,2021-04-10 07:34:17,SOCIAL_MEDIA
E000581,M001,C0010504,2021-04-10 08:09:28,SOCIAL_MEDIA
E000035,M001,C0018548,2021-04-10 08:41:26,EMAIL
E000237,M001,C0005361,2021-04-10 08:59:07,SOCIAL_MEDIA
E000264,M001,C0007236,2021-04-10 09:42:54,SOCIAL_MEDIA
E000651,M001,C0010359,2021-04-10 09:47:06,SOCIAL_MEDIA
E000127,M001,C0016191,2021-04-10 09:56:52,EMAIL
E000079,M001,C0015293,2021-04-10 10:12:45,WEB
E000849,M001,C0015576,2021-04-10 11:31:38,SOCIAL_MEDIA
E000619,M001,C0013353,2021-04-10 15:13:24,WEB
E000360,M001,C0001874,2021-04-10 16:06:35,BRANCH
E000747,M001,C0009053,2021-04-10 16:14:51,WEB
E000467,M001,C0019242,2021-04-10 18:55:35,WEB
E000060,M001,C0007393,2021-04-10 19:16:51,EMAIL
E000623,M001,C0004233,2021-04-10 20:55:13,SOCIAL_MEDIA
E000716,M001,C0014924,2021-04-10 21:19:27,EMAIL
E000260,M001,C0006274,2021-04-10 21:28:33,SOCIAL_MEDIA
E000624,M001,C0017126,2021-04-10 22:39:12,WEB
E000660,M001,C0018401,2021-04-11 10:25:07,BRANCH
E000098,M001,C0010231,2021-04-11 10:40:38,SOCIAL_MEDIA
E000546,M001,C0017455,2021-04-11 10:42:15,WEB
E000774,M001,C0010252,2021-04-11 11:16:48,SOCIAL_MEDIA
E000308,M001,C0012958,2021-04-11 11:27:36,BRANCH
E000437,M001,C0004842,2021-04-11 12:30:02,WEB
E000590,M001,C0006913,2021-04-11 13:23:59,SOCIAL_MEDIA
E000148,M001,C0006539,2021-04-11 14:39:51,SOCIAL_MEDIA
E000497,M001,C0014590,2021-04-11 15:19:35,EMAIL
E000592,M001,C0004563,2021-04-11 15:44:02,WEB
E000491,M001,C0019809,2021-04-11 18:05:06,SOCIAL_MEDIA
E000244,M001,C0003949,2021-04-11 19:07:19,WEB
E000004,M001,C0015742,2021-04-11 19:29:39,EMAIL
E000392,M001,C0000112,2021-04-11 20:56:43,SOCIAL_MEDIA
E000775,M001,C0004841,2021-04-12 07:19:49,WEB
E000659,M001,C0007896,2021-04-12 09:04:01,EMAIL
E000129,M001,C0000841,2021-04-12 09:31:53,EMAIL
E000375,M001,C0015276,2021-04-12 09:38:52,EMAIL
E000862,M001,C0007900,2021-04-12 10:09:55,BRANCH
E000608,M001,C0007664,2021-04-12 10:12:18,BRANCH
E000538,M001,C0012090,2021-04-12 10:54:52,EMAIL
E000373,M001,C0000222,2021-04-12 11:01:33,BRANCH
E000685,M001,C0010404,2021-04-12 11:21:04,BRANCH
E000632,M001,C0013514,2021-04-12 11:36:33,WEB
E000540,M001,C0012299,2021-04-12 13:04:26,EMAIL
E000719,M001,C0001374,2021-04-12 14:13:27,EMAIL
E000144,M001,C0007846,2021-04-12 15:45:17,BRANCH
E000179,M001,C0014932,2021-04-12 16:22:04,BRANCH
E000789,M001,C0010668,2021-04-12 16:29:02,WEB
E000078,M001,C0013121,2021-04-12 16:49:11,WEB
E000722,M001,C0007256,2021-04-12 16:54:28,EMAIL
E000684,M001,C0010535,2021-04-12 16:58:15,BRANCH
E000239,M001,C0005614,2021-04-12 17:15:46,SOCIAL_MEDIA
E000169,M001,C0001025,2021-04-12 18:55:25,EMAIL
E000665,M001,C0009338,2021-04-12 22:11:06,EMAIL
E000047,M001,C0008097,2021-04-13 07:38:20,EMAIL
E000273,M001,C0008840,2021-04-13 08:15:11,EMAIL
E000167,M001,C0012043,2021-04-13 09:24:51,SOCIAL_MEDIA
E000602,M001,C0006977,2021-04-13 12:28:36,EMAIL
E000505,M001,C0000482,2021-04-13 13:02:19,WEB
E000056,M001,C0012487,2021-04-13 13:16:09,BRANCH
E000754,M001,C0001897,2021-04-13 14:15:09,SOCIAL_MEDIA
E000464,M001,C0018528,2021-04-13 14:25:06,SOCIAL_MEDIA
E000409,M001,C0008190,2021-04-13 14:55:41,EMAIL
E000072,M001,C0013581,2021-04-13 15:47:51,WEB
E000298,M001,C0001383,2021-04-13 15:48:55,EMAIL
E000559,M001,C0015527,2021-04-13 18:49:04,EMAIL
E000611,M001,C0015903,2021-04-13 20:58:57,SOCIAL_MEDIA
E000139,M001,C0010642,2021-04-13 21:23:11,WEB
E000172,M001,C0003633,2021-04-13 21:42:05,WEB
E000028,M001,C0002550,2021-04-14 09:13:28,EMAIL
E000697,M001,C0006745,2021-04-14 11:56:49,BRANCH
E000641,M001,C0019839,2021-04-14 12:20:28,BRANCH
E000841,M001,C0006614,2021-04-14 12:25:31,BRANCH
E000032,M001,C0005656,2021-04-14 12:32:49,EMAIL
E000663,M001,C0011781,2021-04-14 13:22:22,BRANCH
E000150,M001,C0002937,2021-04-14 13:33:15,BRANCH
E000418,M001,C0001581,2021-04-14 13:51:37,BRANCH
E000523,M001,C0018518,2021-04-14 14:19:08,BRANCH
E000191,M001,C0004461,2021-04-14 15:00:48,EMAIL
E000225,M001,C0015818,2021-04-14 16:06:51,BRANCH
E000058,M001,C0000210,2021-04-14 16:11:01,BRANCH
E000770,M001,C0006140,2021-04-14 19:13:23,WEB
E000389,M001,C0003024,2021-04-14 19:37:41,EMAIL
E000135,M001,C0006220,2021-04-14 20:15:25,SOCIAL_MEDIA
E000161,M001,C0012224,2021-04-14 20:21:13,EMAIL
E000801,M001,C0003522,2021-04-14 21:59:44,EMAIL
E000709,M001,C0006137,2021-04-14 22:28:26,EMAIL
E000383,M001,C0012966,2021-04-15 07:02:12,EMAIL
E000256,M001,C0014663,2021-04-15 07:26:37,WEB
E000045,M001,C0008830,2021-04-15 08:08:38,SOCIAL_MEDIA
E000355,M001,C0009023,2021-04-15 08:22:43,EMAIL
E000628,M001,C0019687,2021-04-15 09:35:16,WEB
E000708,M001,C0017025,2021-04-15 09:46:33,WEB
E000617,M001,C0016466,2021-04-15 09:57:02,WEB
E000580,M001,C0003384,2021-04-15 10:07:31,SOCIAL_MEDIA
E000265,M001,C0007236,2021-04-15 10:09:24,BRANCH
E000713,M001,C0005639,2021-04-15 11:58:53,BRANCH
E000100,M001,C0009505,2021-04-15 12:40:35,EMAIL
E000219,M001,C0012468,2021-04-15 14:32:09,EMAIL
E000222,M001,C0009471,2021-04-15 14:47:21,BRANCH
E000183,M001,C0014548,2021-04-15 14:51:31,WEB
E000455,M001,C0000592,2021-04-15 15:50:10,WEB
E000291,M001,C0009420,2021-04-15 17:01:23,WEB
E000845,M001,C0013267,2021-04-15 17:21:53,WEB
E000132,M001,C0007770,2021-04-15 19:27:27,SOCIAL_MEDIA
E000504,M001,C0002972,2021-04-15 19:47:28,WEB
E000081,M001,C0009312,2021-04-15 19:50:59,WEB
E000345,M001,C0008633,2021-04-15 20:02:07,WEB
E000725,M001,C0000204,2021-04-15 20:15:13,SOCIAL_MEDIA
E000022,M001,C0007930,2021-04-15 20:54:26,EMAIL
E000427,M001,C0019049,2021-04-15 22:35:52,EMAIL
E000326,M001,C0005798,2021-04-16 09:53:13,EMAIL
E000615,M001,C0008568,2021-04-16 09:58:31,WEB
E000759,M001,C0001432,2021-04-16 10:57:52,BRANCH
E000494,M001,C0000670,2021-04-16 11:03:39,EMAIL
E000501,M001,C0018080,2021-04-16 11:20:18,BRANCH
E000582,M001,C0010504,2021-04-16 12:43:32,BRANCH
E000751,M001,C0000887,2021-04-16 12:44:44,EMAIL
E000309,M001,C0012958,2021-04-16 13:12:37,EMAIL
E000468,M001,C0019242,2021-04-16 13:32:53,BRANCH
E000691,M001,C0012630,2021-04-16 19:53:27,WEB
E000652,M001,C0010359,2021-04-16 20:37:59,EMAIL
E000761,M001,C0016557,2021-04-16 21:05:15,SOCIAL_MEDIA
E000808,M001,C0010040,2021-04-16 21:44:25,SOCIAL_MEDIA
E000573,M001,C0006279,2021-04-17 08:07:30,WEB
E000254,M001,C0017542,2021-04-17 09:19:57,WEB
E000459,M001,C0009449,2021-04-17 09:56:49,WEB
E000462,M001,C0004783,2021-04-17 10:54:25,BRANCH
E000234,M001,C0006983,2021-04-17 10:58:57,EMAIL
E000661,M001,C0018401,2021-04-17 12:08:07,EMAIL
E000099,M001,C0010231,2021-04-17 12:19:11,WEB
E000486,M001,C0004047,2021-04-17 12:36:11,EMAIL
E000206,M001,C0005204,2021-04-17 12:50:12,WEB
E000795,M001,C0006271,2021-04-17 13:22:26,WEB
E000705,M001,C0010868,2021-04-17 13:56:33,BRANCH
E000170,M001,C0001025,2021-04-17 14:18:39,WEB
E000793,M001,C0018900,2021-04-17 14:56:15,WEB
E000358,M001,C0010467,2021-04-17 15:29:37,BRANCH
E000700,M001,C0019133,2021-04-17 16:18:19,SOCIAL_MEDIA
E000474,M001,C0004146,2021-04-17 16:39:50,BRANCH
E000181,M001,C0009962,2021-04-17 17:34:31,WEB
E000369,M001,C0019920,2021-04-17 18:45:30,SOCIAL_MEDIA
E000037,M001,C0001001,2021-04-17 19:29:59,EMAIL
E000288,M001,C0012882,2021-04-17 20:55:08,EMAIL
E000874,M001,C0010245,2021-04-17 21:04:35,EMAIL
E000735,M001,C0015688,2021-04-17 21:08:40,WEB
E000821,M001,C0016633,2021-04-17 21:36:46,WEB
E000342,M001,C0001084,2021-04-17 22:02:59,SOCIAL_MEDIA
E000199,M001,C0005445,2021-04-17 22:34:07,SOCIAL_MEDIA
E000106,M001,C0009882,2021-04-17 22:51:37,EMAIL
E000063,M001,C0014926,2021-04-18 07:34:37,WEB
E000803,M001,C0002820,2021-04-18 08:28:11,WEB
E000314,M001,C0009603,2021-04-18 09:23:00,SOCIAL_MEDIA
E000097,M001,C0001548,2021-04-18 10:07:57,WEB
E000243,M001,C0016216,2021-04-18 10:59:36,EMAIL
E000877,M002,C0015703,2021-04-18 11:24:56,EMAIL
E000221,M001,C0017140,2021-04-18 11:26:16,SOCIAL_MEDIA
E000350,M001,C0018336,2021-04-18 11:42:06,SOCIAL_MEDIA
E000432,M001,C0017800,2021-04-18 11:56:00,EMAIL
E000609,M001,C0007664,2021-04-18 14:03:02,EMAIL
E000088,M001,C0008737,2021-04-18 14:10:13,WEB
E000228,M001,C0002380,2021-04-18 14:48:00,BRANCH
E000686,M001,C0010404,2021-04-18 15:13:10,BRANCH
E000120,M001,C0007730,2021-04-18 16:44:59,WEB
E000837,M001,C0019308,2021-04-18 17:11:23,EMAIL
E000297,M001,C0002706,2021-04-18 18:14:52,SOCIAL_MEDIA
E000302,M001,C0011932,2021-04-18 18:53:27,WEB
E000275,M001,C0017245,2021-04-18 18:55:45,EMAIL
E000123,M001,C0003182,2021-04-18 19:08:56,SOCIAL_MEDIA
E000277,M001,C0012162,2021-04-18 19:18:46,WEB
E000790,M001,C0012164,2021-04-18 21:11:34,SOCIAL_MEDIA
E000124,M001,C0008535,2021-04-18 22:04:02,EMAIL
E000568,M001,C0007718,2021-04-18 22:44:10,WEB
E000593,M001,C0004563,2021-04-18 22:50:57,SOCIAL_MEDIA
E000492,M001,C0019809,2021-04-19 07:54:14,EMAIL
E000597,M001,C0006790,2021-04-19 08:10:53,EMAIL
E000782,M001,C0012602,2021-04-19 09:24:25,EMAIL
E000479,M001,C0001708,2021-04-19 11:01:08,WEB
E000284,M001,C0015250,2021-04-19 11:45:18,BRANCH
E000084,M001,C0012363,2021-04-19 12:06:22,SOCIAL_MEDIA
E000207,M001,C0016594,2021-04-19 12:50:26,WEB
E000816,M001,C0011564,2021-04-19 13:14:45,SOCIAL_MEDIA
E000043,M001,C0000768,2021-04-19 13:30:53,BRANCH
E000847,M001,C0011810,2021-04-19 14:43:10,WEB
E000067,M001,C0006083,2021-04-19 15:23:13,BRANCH
E000524,M001,C0001206,2021-04-19 15:49:10,BRANCH
E000423,M001,C0008815,2021-04-19 16:23:47,WEB
E000338,M001,C0016637,2021-04-19 17:27:40,SOCIAL_MEDIA
E000571,M001,C0001996,2021-04-19 17:40:51,SOCIAL_MEDIA
E000453,M001,C0007646,2021-04-19 18:14:48,EMAIL
E000507,M001,C0004680,2021-04-20 08:03:52,EMAIL
E000147,M001,C0018259,2021-04-20 08:11:30,WEB
E000487,M001,C0019908,2021-04-20 08:58:13,EMAIL
E000332,M001,C0010794,2021-04-20 09:07:50,WEB
E000449,M001,C0019863,2021-04-20 09:26:26,EMAIL
E000692,M001,C0012630,2021-04-20 09:30:17,EMAIL
E000499,M001,C0010128,2021-04-20 09:51:12,EMAIL
E000578,M001,C0000267,2021-04-20 10:13:05,BRANCH
E000010,M001,C0009993,2021-04-20 10:17:10,EMAIL
E000304,M001,C0005015,2021-04-20 10:50:08,BRANCH
E000840,M001,C0019844,2021-04-20 11:16:27,WEB
E000607,M001,C0003449,2021-04-20 11:32:07,SOCIAL_MEDIA
E000157,M001,C0015410,2021-04-20 12:14:55,WEB
E000743,M001,C0013112,2021-04-20 12:27:16,SOCIAL_MEDIA
E000102,M001,C0004339,2021-04-20 12:27:50,WEB
E000177,M001,C0001014,2021-04-20 15:19:45,BRANCH
E000048,M001,C0008097,2021-04-20 15:23:04,BRANCH
E000121,M001,C0016277,2021-04-20 18:12:42,EMAIL
E000470,M001,C0016228,2021-04-20 18:36:16,SOCIAL_MEDIA
E000162,M001,C0012224,2021-04-20 20:27:54,EMAIL
E000160,M001,C0001950,2021-04-20 21:36:38,EMAIL
E000757,M001,C0005140,2021-04-20 22:35:00,EMAIL
E000541,M001,C0012299,2021-04-20 22:40:17,EMAIL
E000776,M001,C0004841,2021-04-21 08:58:36,WEB
E000516,M001,C0007829,2021-04-21 10:05:22,BRANCH
E000805,M001,C0009355,2021-04-21 10:31:22,SOCIAL_MEDIA
E000175,M001,C0008958,2021-04-21 10:53:48,BRANCH
E000667,M001,C0011311,2021-04-21 11:11:13,WEB
E000520,M001,C0008022,2021-04-21 11:19:33,BRANCH
E000159,M001,C0012938,2021-04-21 11:58:25,BRANCH
E000330,M001,C0013045,2021-04-21 12:52:20,WEB
E000082,M001,C0009312,2021-04-21 13:15:30,EMAIL
E000295,M001,C0013484,2021-04-21 14:50:08,WEB
E000367,M001,C0008357,2021-04-21 14:57:20,BRANCH
E000748,M001,C0009053,2021-04-21 15:37:19,BRANCH
E000187,M001,C0015370,2021-04-21 15:43:07,EMAIL
E000420,M001,C0000753,2021-04-21 17:31:52,EMAIL
E000014,M001,C0019597,2021-04-21 18:29:54,EMAIL
E000133,M001,C0007770,2021-04-21 20:30:03,SOCIAL_MEDIA
E000645,M001,C0017842,2021-04-21 20:48:46,SOCIAL_MEDIA
E000620,M001,C0001522,2021-04-21 21:35:56,SOCIAL_MEDIA
E000858,M001,C0003396,2021-04-21 22:31:30,WEB
E000266,M001,C0007236,2021-04-22 07:52:09,EMAIL
E000811,M001,C0004813,2021-04-22 07:58:04,EMAIL
E000403,M001,C0011758,2021-04-22 08:06:37,EMAIL
E000235,M001,C0006983,2021-04-22 09:22:04,SOCIAL_MEDIA
E000271,M001,C0014101,2021-04-22 10:19:28,BRANCH
E000460,M001,C0009449,2021-04-22 10:32:28,WEB
E000417,M001,C0017737,2021-04-22 10:40:12,BRANCH
E000502,M001,C0018080,2021-04-22 11:06:03,WEB
E000767,M001,C0003590,2021-04-22 11:45:47,BRANCH
E000223,M001,C0009471,2021-04-22 13:29:21,SOCIAL_MEDIA
E000835,M001,C0010310,2021-04-22 14:08:41,EMAIL
E000625,M001,C0017126,2021-04-22 14:10:49,SOCIAL_MEDIA
E000111,M001,C0014747,2021-04-22 14:33:28,BRANCH
E000008,M001,C0006003,2021-04-22 15:35:23,WEB
E000832,M001,C0008375,2021-04-22 15:54:20,BRANCH
E000359,M001,C0010467,2021-04-22 16:03:22,WEB
E000638,M001,C0015945,2021-04-22 16:30:28,BRANCH
E000714,M001,C0005639,2021-04-22 19:15:26,EMAIL
E000498,M001,C0014590,2021-04-22 19:46:22,WEB
E000171,M001,C0001025,2021-04-22 20:41:08,WEB
E000760,M001,C0001432,2021-04-22 20:54:17,WEB
E000726,M001,C0000204,2021-04-23 07:26:17,SOCIAL_MEDIA
E000533,M001,C0013072,2021-04-23 07:35:42,WEB
E000745,M001,C0003822,2021-04-23 07:48:58,EMAIL
E000771,M001,C0006140,2021-04-23 09:48:21,WEB
E000262,M001,C0009662,2021-04-23 10:12:55,BRANCH
E000101,M001,C0009505,2021-04-23 10:14:14,EMAIL
E000560,M001,C0015527,2021-04-23 10:41:55,WEB
E000809,M001,C0010040,2021-04-23 11:01:26,WEB
E000193,M001,C0007164,2021-04-23 12:12:24,SOCIAL_MEDIA
E000783,M001,C0012602,2021-04-23 13:51:51,SOCIAL_MEDIA
E000529,M001,C0007862,2021-04-23 14:30:14,EMAIL
E000278,M001,C0012162,2021-04-23 14:57:50,BRANCH
E000089,M001,C0008737,2021-04-23 15:26:43,BRANCH
E000384,M001,C0000387,2021-04-23 15:37:23,SOCIAL_MEDIA
E000484,M001,C0012798,2021-04-23 15:42:41,BRANCH
E000613,M001,C0019642,2021-04-23 15:56:38,WEB
E000232,M001,C0000646,2021-04-23 16:37:39,BRANCH
E000778,M001,C0005496,2021-04-23 18:34:27,EMAIL
E000724,M001,C0011272,2021-04-23 18:45:10,SOCIAL_MEDIA
E000493,M001,C0019809,2021-04-23 18:53:23,SOCIAL_MEDIA
E000136,M001,C0006220,2021-04-23 19:19:23,EMAIL
E000130,M001,C0009260,2021-04-23 20:15:59,WEB
E000773,M001,C0011840,2021-04-24 08:02:04,EMAIL
E000285,M001,C0015250,2021-04-24 09:34:17,SOCIAL_MEDIA
E000168,M001,C0012043,2021-04-24 09:56:42,WEB
E000387,M001,C0000162,2021-04-24 11:45:48,EMAIL
E000074,M001,C0014612,2021-04-24 13:31:17,EMAIL
E000842,M001,C0006614,2021-04-24 14:32:35,WEB
E000408,M001,C0005254,2021-04-24 14:52:17,BRANCH
E000365,M001,C0000031,2021-04-24 15:13:52,WEB
E000605,M001,C0015452,2021-04-24 16:49:33,EMAIL
E000152,M001,C0014996,2021-04-24 18:39:48,EMAIL
E000393,M001,C0000112,2021-04-24 20:08:24,SOCIAL_MEDIA
E000007,M001,C0019733,2021-04-24 21:07:43,EMAIL
E000208,M001,C0016594,2021-04-24 21:13:16,WEB
E000064,M001,C0014926,2021-04-24 21:23:03,EMAIL
E000378,M001,C0019872,2021-04-24 22:24:51,EMAIL
E000011,M001,C0009993,2021-04-25 09:29:01,EMAIL
E000674,M001,C0004269,2021-04-25 10:15:50,BRANCH
E000036,M001,C0018548,2021-04-25 11:36:14,BRANCH
E000475,M001,C0010803,2021-04-25 11:48:30,EMAIL
E000356,M001,C0009023,2021-04-25 12:04:09,SOCIAL_MEDIA
E000188,M001,C0015370,2021-04-25 12:45:04,BRANCH
E000829,M001,C0017868,2021-04-25 13:08:22,BRANCH
E000693,M001,C0012630,2021-04-25 13:15:54,WEB
E000250,M001,C0003593,2021-04-25 13:21:54,WEB
E000202,M001,C0002427,2021-04-25 14:50:42,EMAIL
E000247,M001,C0005353,2021-04-25 18:01:13,SOCIAL_MEDIA
E000327,M001,C0005798,2021-04-25 18:06:33,SOCIAL_MEDIA
E000855,M001,C0003691,2021-04-25 18:47:52,EMAIL
E000399,M001,C0001801,2021-04-25 18:49:37,WEB
E000512,M001,C0016418,2021-04-25 21:40:17,WEB
E000551,M001,C0002712,2021-04-25 22:01:47,SOCIAL_MEDIA
E000869,M001,C0013882,2021-04-25 22:44:34,SOCIAL_MEDIA
E000777,M001,C0004841,2021-04-26 08:11:24,WEB
E000549,M001,C0004443,2021-04-26 08:15:07,WEB
E000134,M001,C0007770,2021-04-26 08:39:11,SOCIAL_MEDIA
E000875,M001,C0001486,2021-04-26 08:48:52,EMAIL
E000040,M001,C0000966,2021-04-26 09:51:20,EMAIL
E000229,M001,C0002380,2021-04-26 09:58:31,WEB
E000880,M002,C0006698,2021-04-26 10:37:06,BRANCH
E000806,M001,C0009355,2021-04-26 11:54:46,BRANCH
E000261,M001,C0006274,2021-04-26 12:34:57,EMAIL
E000720,M001,C0001374,2021-04-26 12:53:24,BRANCH
E000421,M001,C0000753,2021-04-26 13:04:19,EMAIL
E000068,M001,C0006083,2021-04-26 13:15:29,EMAIL
E000556,M001,C0000275,2021-04-26 15:13:30,BRANCH
E000482,M001,C0011299,2021-04-26 15:16:27,EMAIL
E000276,M001,C0017245,2021-04-26 16:17:13,EMAIL
E000024,M001,C0011105,2021-04-26 16:45:39,SOCIAL_MEDIA
E000433,M001,C0017800,2021-04-26 17:09:44,WEB
E000555,M001,C0019194,2021-04-26 19:49:54,SOCIAL_MEDIA
E000763,M001,C0000532,2021-04-26 20:19:36,SOCIAL_MEDIA
E000574,M001,C0016354,2021-04-26 21:32:43,EMAIL
E000791,M001,C0012164,2021-04-26 21:37:00,EMAIL
E000231,M001,C0015731,2021-04-27 07:20:55,EMAIL
E000224,M001,C0009471,2021-04-27 08:53:52,SOCIAL_MEDIA
E000698,M001,C0006745,2021-04-27 09:01:49,WEB
E000528,M001,C0003907,2021-04-27 09:23:22,SOCIAL_MEDIA
E000567,M001,C0000105,2021-04-27 09:38:23,EMAIL
E000057,M001,C0012487,2021-04-27 09:49:53,EMAIL
E000402,M001,C0012042,2021-04-27 10:29:54,EMAIL
E000738,M001,C0012591,2021-04-27 10:41:48,BRANCH
E000769,M001,C0012304,2021-04-27 10:53:16,SOCIAL_MEDIA
E000305,M001,C0005015,2021-04-27 10:53:52,SOCIAL_MEDIA
E000211,M001,C0001342,2021-04-27 11:34:34,SOCIAL_MEDIA
E000333,M001,C0010794,2021-04-27 11:38:02,BRANCH
E000731,M001,C0017013,2021-04-27 12:05:45,BRANCH
E000220,M001,C0012468,2021-04-27 12:22:12,WEB
E000798,M001,C0017440,2021-04-27 12:45:48,BRANCH
E000668,M001,C0011311,2021-04-27 12:51:27,WEB
E000848,M001,C0011810,2021-04-27 13:40:08,EMAIL
E000539,M001,C0015227,2021-04-27 13:54:49,BRANCH
E000131,M001,C0009260,2021-04-27 14:46:15,EMAIL
E000677,M001,C0003930,2021-04-27 15:40:01,SOCIAL_MEDIA
E000854,M001,C0013064,2021-04-27 16:21:44,EMAIL
E000163,M001,C0012224,2021-04-27 16:22:15,SOCIAL_MEDIA
E000530,M001,C0007862,2021-04-27 17:06:53,SOCIAL_MEDIA
E000673,M001,C0004456,2021-04-27 18:09:59,EMAIL
E000547,M001,C0017455,2021-04-27 19:09:01,WEB
E000471,M001,C0016228,2021-04-27 21:20:34,EMAIL
E000233,M001,C0000646,2021-04-28 07:35:58,WEB
E000595,M001,C0003427,2021-04-28 07:56:34,SOCIAL_MEDIA
E000140,M001,C0010642,2021-04-28 08:07:50,WEB
E000339,M001,C0016637,2021-04-28 08:35:44,EMAIL
E000263,M001,C0009662,2021-04-28 10:25:43,BRANCH
E000779,M001,C0005496,2021-04-28 10:59:01,BRANCH
E000240,M001,C0005614,2021-04-28 11:18:00,EMAIL
E000639,M001,C0015945,2021-04-28 11:18:07,EMAIL
E000019,M001,C0009064,2021-04-28 13:52:33,BRANCH
E000729,M001,C0016600,2021-04-28 13:57:02,SOCIAL_MEDIA
E000797,M001,C0008912,2021-04-28 14:34:44,BRANCH
E000142,M001,C0005880,2021-04-28 14:55:27,SOCIAL_MEDIA
E000730,M001,C0006783,2021-04-28 15:20:12,EMAIL
E000085,M001,C0012363,2021-04-28 15:32:16,SOCIAL_MEDIA
E000194,M001,C0007164,2021-04-28 16:06:56,BRANCH
E000377,M001,C0011977,2021-04-28 17:08:02,WEB
E000112,M001,C0014747,2021-04-28 18:28:53,SOCIAL_MEDIA
E000687,M001,C0010404,2021-04-28 20:26:37,SOCIAL_MEDIA
E000812,M001,C0004813,2021-04-28 20:47:14,SOCIAL_MEDIA
E000009,M001,C0006003,2021-04-28 21:14:39,WEB
E000585,M001,C0015206,2021-04-28 21:25:14,EMAIL
E000629,M001,C0008894,2021-04-28 21:26:24,EMAIL
E000049,M001,C0008097,2021-04-28 21:46:00,EMAIL
E000410,M001,C0008190,2021-04-28 21:52:38,SOCIAL_MEDIA
E000145,M001,C0007846,2021-04-28 22:22:06,SOCIAL_MEDIA
E000833,M001,C0008375,2021-04-28 22:22:56,EMAIL
E000485,M001,C0012798,2021-04-28 22:48:05,WEB
E000810,M001,C0010040,2021-04-28 22:51:52,EMAIL
E000137,M001,C0006220,2021-04-29 07:00:01,SOCIAL_MEDIA
E000317,M001,C0003249,2021-04-29 08:50:41,EMAIL
E000388,M001,C0000162,2021-04-29 09:30:15,EMAIL
E000701,M001,C0019133,2021-04-29 09:54:29,WEB
E000012,M001,C0009993,2021-04-29 09:57:18,SOCIAL_MEDIA
E000527,M001,C0010479,2021-04-29 11:03:44,BRANCH
E000664,M001,C0011781,2021-04-29 11:17:51,BRANCH
E000286,M001,C0015250,2021-04-29 11:47:47,SOCIAL_MEDIA
E000476,M001,C0010803,2021-04-29 13:54:49,EMAIL
E000366,M001,C0000031,2021-04-29 14:18:43,EMAIL
E000370,M001,C0019920,2021-04-29 14:48:02,EMAIL
E000209,M001,C0016594,2021-04-29 15:39:15,WEB
E000671,M001,C0004382,2021-04-29 16:29:40,WEB
E000606,M001,C0015452,2021-04-29 16:59:32,WEB
E000203,M001,C0002427,2021-04-29 18:05:30,EMAIL
E000870,M001,C0013882,2021-04-29 20:02:55,WEB
E000488,M001,C0019908,2021-04-29 21:13:01,SOCIAL_MEDIA
E000508,M001,C0004680,2021-04-29 21:21:52,EMAIL
E000817,M001,C0011564,2021-04-29 22:19:47,EMAIL
E000856,M001,C0003691,2021-04-30 09:18:59,EMAIL
E000083,M001,C0009312,2021-04-30 10:23:38,BRANCH
E000764,M001,C0000532,2021-04-30 10:48:23,SOCIAL_MEDIA
E000041,M001,C0000966,2021-04-30 11:18:07,BRANCH
E000483,M001,C0011299,2021-04-30 12:17:33,BRANCH
E000379,M001,C0019872,2021-04-30 12:49:37,BRANCH
E000216,M001,C0001998,2021-04-30 13:19:49,BRANCH
