transaction_id,account_id,transaction_datetime,transaction_type,direction,channel,amount,counterparty_type,transfer_scope,counterparty_institution_id,transaction_branch_id,transaction_status,merchant_category,failure_reason
T0000000168,A0000081,2021-01-22 10:48:30,TRANSFER_OUT,DEBIT,BRANCH,30662.14,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,025,COMPLETED,,
T0000000169,A0000004,2021-01-22 11:57:48,CASH_DEPOSIT,CREDIT,BRANCH,2732.99,OTHER,,,020,COMPLETED,,
T0000000170,A0000060,2021-01-22 13:22:15,TRANSFER_IN,CREDIT,MOBILE,7010.98,GOVERNMENT,,,,COMPLETED,,
T0000000171,A0000064,2021-01-22 13:43:53,CASH_WITHDRAWAL,DEBIT,BRANCH,1475.54,OTHER,,,037,COMPLETED,,
T0000000172,A0000061,2021-01-22 14:00:07,TRANSFER_OUT,DEBIT,BRANCH,12242.41,BTYT_CUSTOMER,INTERNAL,BANK_B000,019,FAILED,,INSUFFICIENT_FUNDS
T0000000173,A0000009,2021-01-22 14:06:00,TRANSFER_IN,CREDIT,WEB,560.69,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B101,,COMPLETED,,
T0000000174,A0000009,2021-01-22 14:58:46,SERVICE_PAYMENT,DEBIT,BRANCH,813.35,SERVICE_PROVIDER,,,009,COMPLETED,,
T0000000175,A0000004,2021-01-22 15:15:30,TRANSFER_IN,CREDIT,BRANCH,3793.85,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B103,031,COMPLETED,,
T0000000176,A0000067,2021-01-22 15:25:35,CASH_WITHDRAWAL,DEBIT,BRANCH,5112.83,OTHER,,,019,COMPLETED,,
T0000000177,A0000081,2021-01-22 15:49:41,SERVICE_PAYMENT,DEBIT,BRANCH,138.99,SERVICE_PROVIDER,,,037,COMPLETED,,
T0000000178,A0000061,2021-01-22 17:26:53,SERVICE_PAYMENT,DEBIT,MOBILE,6362.54,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000179,A0000061,2021-01-22 19:31:42,SERVICE_PAYMENT,DEBIT,WEB,2168.08,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000180,A0000008,2021-01-22 19:56:28,TRANSFER_IN,CREDIT,WEB,1250.36,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B007,,COMPLETED,,
T0000000181,A0000009,2021-01-23 00:52:21,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1614.83,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000182,A0000072,2021-01-23 12:53:10,CASH_DEPOSIT,CREDIT,ATM,897.76,OTHER,,,,COMPLETED,,
T0000000183,A0000008,2021-01-23 13:01:39,TRANSFER_OUT,DEBIT,WEB,1198.85,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000184,A0000018,2021-01-23 13:01:39,TRANSFER_IN,CREDIT,WEB,1198.85,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000185,A0000009,2021-01-23 16:03:08,TRANSFER_IN,CREDIT,MOBILE,11870.75,GOVERNMENT,,,,COMPLETED,,
T0000000186,A0000060,2021-01-23 18:50:15,CASH_WITHDRAWAL,DEBIT,ATM,5525.93,OTHER,,,,COMPLETED,,
T0000000187,A0000054,2021-01-23 19:34:21,SERVICE_PAYMENT,DEBIT,WEB,2008.23,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000188,A0000009,2021-01-23 21:51:52,TRANSFER_OUT,DEBIT,WEB,1106.3,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B004,,COMPLETED,,
T0000000189,A0000040,2021-01-24 01:02:55,INTEREST_CREDIT,CREDIT,AUTOMATIC,2811.85,OTHER,,,,COMPLETED,,
T0000000190,A0000073,2021-01-24 12:44:47,TRANSFER_IN,CREDIT,MOBILE,272.86,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_OCA_BLUE,,COMPLETED,,
T0000000191,A0000061,2021-01-24 13:42:55,CASH_DEPOSIT,CREDIT,ATM,714.57,OTHER,,,,COMPLETED,,
T0000000192,A0000058,2021-01-24 14:30:40,TRANSFER_IN,CREDIT,WEB,52472.09,EMPLOYER,,,,COMPLETED,,
T0000000193,A0000008,2021-01-24 15:14:51,TRANSFER_IN,CREDIT,WEB,1756.95,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000194,A0000072,2021-01-24 15:14:51,TRANSFER_OUT,DEBIT,WEB,1756.95,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000195,A0000060,2021-01-24 17:40:27,TRANSFER_OUT,DEBIT,MOBILE,8695.3,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B004,,COMPLETED,,
T0000000196,A0000004,2021-01-24 18:50:41,TRANSFER_OUT,DEBIT,WEB,528.17,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,,COMPLETED,,
T0000000197,A0000067,2021-01-24 19:30:03,SERVICE_PAYMENT,DEBIT,WEB,7185.08,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000198,A0000039,2021-01-25 09:18:52,CASH_WITHDRAWAL,DEBIT,BRANCH,1346.2,OTHER,,,013,COMPLETED,,
T0000000199,A0000004,2021-01-25 13:11:19,SERVICE_PAYMENT,DEBIT,BRANCH,397.68,GOVERNMENT,,,017,COMPLETED,,
T0000000200,A0000063,2021-01-25 16:46:12,TRANSFER_OUT,DEBIT,WEB,3334.78,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000201,A0000081,2021-01-25 16:46:12,TRANSFER_IN,CREDIT,WEB,3334.78,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000202,A0000072,2021-01-25 19:42:30,TRANSFER_IN,CREDIT,MOBILE,6394.77,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_MIDINERO,,COMPLETED,,
T0000000203,A0000073,2021-01-26 09:57:07,SERVICE_PAYMENT,DEBIT,BRANCH,41.25,SERVICE_PROVIDER,,,019,COMPLETED,,
T0000000204,A0000008,2021-01-26 12:46:39,CASH_WITHDRAWAL,DEBIT,ATM,885.38,OTHER,,,,COMPLETED,,
T0000000205,A0000072,2021-01-26 16:46:07,CASH_WITHDRAWAL,DEBIT,BRANCH,547.03,OTHER,,,027,COMPLETED,,
T0000000206,A0000009,2021-01-26 23:15:39,TRANSFER_IN,CREDIT,WEB,4962.97,EMPLOYER,,,,COMPLETED,,
T0000000207,A0000003,2021-01-27 01:31:50,INTEREST_CREDIT,CREDIT,AUTOMATIC,2519.17,OTHER,,,,COMPLETED,,
T0000000208,A0000009,2021-01-27 05:15:04,TRANSFER_OUT,DEBIT,MOBILE,2384.91,BTYT_CUSTOMER,INTERNAL,BANK_B000,,FAILED,,AUTHENTICATION_FAILED
T0000000209,A0000026,2021-01-27 05:20:44,SERVICE_PAYMENT,DEBIT,MOBILE,3914.46,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000210,A0000072,2021-01-27 12:03:40,TRANSFER_IN,CREDIT,BRANCH,2792.43,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,034,COMPLETED,,
T0000000211,A0000004,2021-01-27 13:29:27,TRANSFER_IN,CREDIT,BRANCH,2030.37,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B004,031,COMPLETED,,
T0000000212,A0000060,2021-01-27 14:39:33,TRANSFER_OUT,DEBIT,MOBILE,3587.42,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000213,A0000064,2021-01-27 14:39:33,TRANSFER_IN,CREDIT,MOBILE,3587.42,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000214,A0000029,2021-01-27 15:33:40,TRANSFER_IN,CREDIT,WEB,101.23,OTHER,,,,COMPLETED,,
T0000000215,A0000004,2021-01-28 09:40:41,TRANSFER_IN,CREDIT,BRANCH,4202.37,GOVERNMENT,,,031,COMPLETED,,
T0000000216,A0000072,2021-01-28 11:08:32,TRANSFER_IN,CREDIT,BRANCH,2051.37,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B105,027,COMPLETED,,
T0000000217,A0000029,2021-01-28 16:06:13,TRANSFER_OUT,DEBIT,BRANCH,365.51,OTHER,,,024,COMPLETED,,
T0000000218,A0000004,2021-01-28 17:05:23,SERVICE_PAYMENT,DEBIT,WEB,850.24,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000219,A0000064,2021-01-28 21:18:53,CASH_DEPOSIT,CREDIT,ATM,1269.32,OTHER,,,,COMPLETED,,
T0000000220,A0000081,2021-01-28 22:48:04,SERVICE_PAYMENT,DEBIT,WEB,2456.71,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000221,A0000067,2021-01-29 09:36:07,TRANSFER_IN,CREDIT,BRANCH,7383.67,BTYT_CUSTOMER,INTERNAL,BANK_B000,007,COMPLETED,,
T0000000222,A0000081,2021-01-29 09:36:07,TRANSFER_OUT,DEBIT,BRANCH,7383.67,BTYT_CUSTOMER,INTERNAL,BANK_B000,007,COMPLETED,,
T0000000223,A0000060,2021-01-29 10:21:26,CASH_DEPOSIT,CREDIT,BRANCH,1093.75,OTHER,,,017,COMPLETED,,
T0000000224,A0000067,2021-01-29 12:32:55,CASH_DEPOSIT,CREDIT,BRANCH,7112.37,OTHER,,,019,COMPLETED,,
T0000000225,A0000060,2021-01-29 13:17:32,TRANSFER_IN,CREDIT,BRANCH,2560.02,BTYT_CUSTOMER,INTERNAL,BANK_B000,029,COMPLETED,,
T0000000226,A0000071,2021-01-29 13:17:32,TRANSFER_OUT,DEBIT,BRANCH,2560.02,BTYT_CUSTOMER,INTERNAL,BANK_B000,029,COMPLETED,,
T0000000227,A0000081,2021-01-29 14:00:59,TRANSFER_OUT,DEBIT,BRANCH,1986.5,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B003,037,COMPLETED,,
T0000000228,A0000063,2021-01-29 16:25:28,CASH_DEPOSIT,CREDIT,BRANCH,2589.42,OTHER,,,005,COMPLETED,,
T0000000229,A0000009,2021-01-29 16:25:49,TRANSFER_OUT,DEBIT,BRANCH,2560.81,BTYT_CUSTOMER,INTERNAL,BANK_B000,019,COMPLETED,,
T0000000230,A0000058,2021-01-29 16:25:49,TRANSFER_IN,CREDIT,BRANCH,2560.81,BTYT_CUSTOMER,INTERNAL,BANK_B000,019,COMPLETED,,
T0000000231,A0000081,2021-01-29 16:53:04,TRANSFER_IN,CREDIT,MOBILE,4392.28,EMPLOYER,,,,COMPLETED,,
T0000000232,A0000004,2021-01-29 17:49:55,TRANSFER_OUT,DEBIT,WEB,1128.72,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000233,A0000073,2021-01-29 17:49:55,TRANSFER_IN,CREDIT,WEB,1128.72,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000234,A0000061,2021-01-29 18:59:05,TRANSFER_OUT,DEBIT,MOBILE,16316.57,OTHER,,,,FAILED,,INSUFFICIENT_FUNDS
T0000000235,A0000008,2021-01-29 20:00:46,TRANSFER_IN,CREDIT,MOBILE,4659.14,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_MIDINERO,,COMPLETED,,
T0000000236,A0000008,2021-01-29 22:45:46,CASH_WITHDRAWAL,DEBIT,ATM,444.45,OTHER,,,,COMPLETED,,
T0000000237,A0000061,2021-01-29 23:24:51,TRANSFER_OUT,DEBIT,MOBILE,14399.27,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,,FAILED,,INSUFFICIENT_FUNDS
T0000000238,A0000067,2021-01-30 09:24:54,TRANSFER_IN,CREDIT,WEB,38566.54,EMPLOYER,,,,COMPLETED,,
T0000000239,A0000060,2021-01-30 16:11:37,TRANSFER_IN,CREDIT,MOBILE,11120.6,OTHER,,,,COMPLETED,,
T0000000240,A0000061,2021-01-30 18:25:13,CASH_WITHDRAWAL,DEBIT,ATM,5532.57,OTHER,,,,FAILED,,INSUFFICIENT_FUNDS
T0000000241,A0000058,2021-01-30 19:06:16,SERVICE_PAYMENT,DEBIT,MOBILE,2901.82,GOVERNMENT,,,,COMPLETED,,
T0000000242,A0000058,2021-01-31 13:29:11,TRANSFER_IN,CREDIT,WEB,6392.25,EMPLOYER,,,,COMPLETED,,
T0000000243,A0000009,2021-01-31 14:30:42,LOAN_PAYMENT,DEBIT,WEB,2642.86,LOAN_ACCOUNT,,,,COMPLETED,,
T0000000244,A0000026,2021-02-01 10:05:41,TRANSFER_IN,CREDIT,MOBILE,9081.3,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,,COMPLETED,,
T0000000245,A0000058,2021-02-01 10:57:53,TRANSFER_OUT,DEBIT,BRANCH,16282.28,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,030,COMPLETED,,
T0000000246,A0000063,2021-02-01 12:56:33,TRANSFER_IN,CREDIT,MOBILE,4405.45,EMPLOYER,,,,COMPLETED,,
T0000000247,A0000026,2021-02-01 13:20:07,TRANSFER_IN,CREDIT,WEB,2476.05,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_PREX,,COMPLETED,,
T0000000248,A0000072,2021-02-01 14:16:32,TRANSFER_OUT,DEBIT,BRANCH,5660.99,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B009,036,COMPLETED,,
T0000000249,A0000061,2021-02-01 14:22:32,TRANSFER_IN,CREDIT,WEB,9324.13,OTHER,,,,COMPLETED,,
T0000000250,A0000081,2021-02-01 14:38:01,TRANSFER_IN,CREDIT,MOBILE,26239.0,EMPLOYER,,,,COMPLETED,,
T0000000251,A0000058,2021-02-01 16:08:01,CASH_WITHDRAWAL,DEBIT,ATM,4052.27,OTHER,,,,COMPLETED,,
T0000000252,A0000009,2021-02-01 17:14:23,TRANSFER_OUT,DEBIT,MOBILE,3838.79,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000253,A0000071,2021-02-01 17:14:23,TRANSFER_IN,CREDIT,MOBILE,3838.79,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000254,A0000072,2021-02-01 22:15:36,SERVICE_PAYMENT,DEBIT,WEB,1002.31,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000255,A0000054,2021-02-01 23:54:38,CASH_DEPOSIT,CREDIT,ATM,2890.95,OTHER,,,,COMPLETED,,
T0000000256,A0000061,2021-02-02 05:57:56,CASH_WITHDRAWAL,DEBIT,ATM,7593.75,OTHER,,,,COMPLETED,,
T0000000257,A0000026,2021-02-02 15:16:24,CASH_WITHDRAWAL,DEBIT,ATM,4708.27,OTHER,,,,COMPLETED,,
T0000000258,A0000061,2021-02-02 16:00:26,TRANSFER_IN,CREDIT,MOBILE,25924.12,OTHER,,,,COMPLETED,,
T0000000259,A0000072,2021-02-02 18:07:37,TRANSFER_IN,CREDIT,MOBILE,683.18,OTHER,,,,COMPLETED,,
T0000000260,A0000061,2021-02-02 22:23:24,TRANSFER_IN,CREDIT,WEB,8564.32,EMPLOYER,,,,COMPLETED,,
T0000000261,A0000081,2021-02-02 23:57:17,SERVICE_PAYMENT,DEBIT,MOBILE,613.82,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000262,A0000080,2021-02-03 02:35:27,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1809.31,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000263,A0000061,2021-02-03 06:22:20,TRANSFER_IN,CREDIT,MOBILE,18548.07,OTHER,,,,COMPLETED,,
T0000000264,A0000061,2021-02-03 07:38:07,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1522.55,GOVERNMENT,,,,COMPLETED,,
T0000000265,A0000003,2021-02-03 08:11:18,INTEREST_CREDIT,CREDIT,AUTOMATIC,2543.71,OTHER,,,,COMPLETED,,
T0000000266,A0000026,2021-02-03 09:05:39,SERVICE_PAYMENT,DEBIT,MOBILE,4193.91,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000267,A0000090,2021-02-03 09:52:38,CASH_DEPOSIT,CREDIT,BRANCH,2487.31,OTHER,,,017,COMPLETED,,
T0000000268,A0000080,2021-02-03 13:05:06,CASH_WITHDRAWAL,DEBIT,BRANCH,1302.2,OTHER,,,026,COMPLETED,,
T0000000269,A0000026,2021-02-03 13:54:39,TRANSFER_OUT,DEBIT,MOBILE,11741.3,OTHER,,,,COMPLETED,,
T0000000270,A0000026,2021-02-03 14:28:26,TRANSFER_IN,CREDIT,WEB,35667.25,BTYT_CUSTOMER,INTERNAL,BANK_B000,,FAILED,,INSUFFICIENT_FUNDS
T0000000271,A0000009,2021-02-03 15:01:50,TRANSFER_IN,CREDIT,MOBILE,24704.76,EMPLOYER,,,,COMPLETED,,
T0000000272,A0000008,2021-02-03 15:49:37,CASH_DEPOSIT,CREDIT,BRANCH,908.91,OTHER,,,029,COMPLETED,,
T0000000273,A0000061,2021-02-03 17:47:49,TRANSFER_IN,CREDIT,MOBILE,5166.52,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_OCA_BLUE,,COMPLETED,,
T0000000274,A0000081,2021-02-03 22:49:29,TRANSFER_IN,CREDIT,MOBILE,25021.63,EMPLOYER,,,,COMPLETED,,
T0000000275,A0000081,2021-02-04 10:20:10,TRANSFER_IN,CREDIT,MOBILE,9012.47,EMPLOYER,,,,COMPLETED,,
T0000000276,A0000058,2021-02-04 11:01:57,CASH_WITHDRAWAL,DEBIT,ATM,8631.5,OTHER,,,,COMPLETED,,
T0000000277,A0000080,2021-02-04 12:21:50,TRANSFER_OUT,DEBIT,MOBILE,2127.8,GOVERNMENT,,,,COMPLETED,,
T0000000278,A0000058,2021-02-04 12:50:39,SERVICE_PAYMENT,DEBIT,BRANCH,2085.8,SERVICE_PROVIDER,,,017,COMPLETED,,
T0000000279,A0000026,2021-02-04 13:33:20,TRANSFER_OUT,DEBIT,MOBILE,208.15,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,,COMPLETED,,
T0000000280,A0000063,2021-02-04 13:38:49,CASH_DEPOSIT,CREDIT,ATM,3001.21,OTHER,,,,COMPLETED,,
T0000000281,A0000026,2021-02-04 15:01:05,CASH_DEPOSIT,CREDIT,BRANCH,11418.81,OTHER,,,026,COMPLETED,,
T0000000282,A0000061,2021-02-04 16:29:14,TRANSFER_OUT,DEBIT,BRANCH,10108.62,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,004,COMPLETED,,
T0000000283,A0000058,2021-02-04 16:33:21,SERVICE_PAYMENT,DEBIT,MOBILE,2839.32,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000284,A0000058,2021-02-04 21:09:09,TRANSFER_OUT,DEBIT,MOBILE,13684.66,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_OCA_BLUE,,COMPLETED,,
T0000000285,A0000081,2021-02-05 02:24:48,SERVICE_PAYMENT,DEBIT,AUTOMATIC,938.81,SERVICE_PROVIDER,,,,FAILED,,OTHER
T0000000286,A0000026,2021-02-05 09:33:16,TRANSFER_IN,CREDIT,WEB,8778.78,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000287,A0000058,2021-02-05 09:33:16,TRANSFER_OUT,DEBIT,WEB,8778.78,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000288,A0000058,2021-02-05 10:41:18,TRANSFER_OUT,DEBIT,WEB,42669.59,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B004,,FAILED,,INSUFFICIENT_FUNDS
T0000000289,A0000039,2021-02-05 10:59:42,CASH_WITHDRAWAL,DEBIT,BRANCH,566.39,OTHER,,,015,COMPLETED,,
T0000000290,A0000058,2021-02-05 12:16:40,CASH_DEPOSIT,CREDIT,BRANCH,1268.91,OTHER,,,016,COMPLETED,,
T0000000291,A0000063,2021-02-05 12:22:30,TRANSFER_IN,CREDIT,BRANCH,7246.82,OTHER,,,027,COMPLETED,,
T0000000292,A0000004,2021-02-05 13:04:48,CASH_DEPOSIT,CREDIT,BRANCH,1341.98,OTHER,,,024,COMPLETED,,
T0000000293,A0000063,2021-02-05 13:51:50,TRANSFER_OUT,DEBIT,BRANCH,4847.64,BTYT_CUSTOMER,INTERNAL,BANK_B000,013,COMPLETED,,
T0000000294,A0000071,2021-02-05 13:51:50,TRANSFER_IN,CREDIT,BRANCH,4847.64,BTYT_CUSTOMER,INTERNAL,BANK_B000,013,COMPLETED,,
T0000000295,A0000009,2021-02-05 14:46:33,TRANSFER_IN,CREDIT,WEB,9766.49,EMPLOYER,,,,COMPLETED,,
T0000000296,A0000008,2021-02-05 14:55:16,TRANSFER_OUT,DEBIT,BRANCH,5192.23,BTYT_CUSTOMER,INTERNAL,BANK_B000,027,COMPLETED,,
T0000000297,A0000026,2021-02-05 14:55:16,TRANSFER_IN,CREDIT,BRANCH,5192.23,BTYT_CUSTOMER,INTERNAL,BANK_B000,027,COMPLETED,,
T0000000298,A0000058,2021-02-05 15:25:57,TRANSFER_IN,CREDIT,BRANCH,577.16,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,030,COMPLETED,,
T0000000299,A0000004,2021-02-05 15:49:23,CASH_DEPOSIT,CREDIT,BRANCH,3128.63,OTHER,,,017,COMPLETED,,
T0000000300,A0000063,2021-02-05 17:17:45,TRANSFER_OUT,DEBIT,MOBILE,4170.39,GOVERNMENT,,,,COMPLETED,,
T0000000301,A0000067,2021-02-05 17:44:50,TRANSFER_IN,CREDIT,MOBILE,111603.24,EMPLOYER,,,,COMPLETED,,
T0000000302,A0000026,2021-02-05 17:47:34,TRANSFER_IN,CREDIT,MOBILE,2692.2,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000303,A0000090,2021-02-05 17:47:34,TRANSFER_OUT,DEBIT,MOBILE,2692.2,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000304,A0000067,2021-02-05 17:57:13,CASH_WITHDRAWAL,DEBIT,ATM,10067.09,OTHER,,,,COMPLETED,,
T0000000305,A0000081,2021-02-05 21:26:02,TRANSFER_IN,CREDIT,MOBILE,1627.02,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B007,,COMPLETED,,
T0000000306,A0000039,2021-02-06 07:42:44,TRANSFER_IN,CREDIT,WEB,4034.18,BTYT_CUSTOMER,INTERNAL,BANK_B000,,FAILED,,INSUFFICIENT_FUNDS
T0000000307,A0000020,2021-02-06 09:35:00,LOAN_PAYMENT,DEBIT,AUTOMATIC,12724.46,LOAN_ACCOUNT,,,,FAILED,,INSUFFICIENT_FUNDS
T0000000308,A0000072,2021-02-06 13:43:56,CASH_DEPOSIT,CREDIT,ATM,2755.4,OTHER,,,,COMPLETED,,
T0000000309,A0000063,2021-02-07 05:39:25,TRANSFER_OUT,DEBIT,MOBILE,5861.01,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000310,A0000067,2021-02-07 05:39:25,TRANSFER_IN,CREDIT,MOBILE,5861.01,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000311,A0000067,2021-02-07 07:10:18,TRANSFER_OUT,DEBIT,MOBILE,9503.92,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,,COMPLETED,,
T0000000312,A0000063,2021-02-07 11:07:53,TRANSFER_IN,CREDIT,MOBILE,2813.99,EMPLOYER,,,,COMPLETED,,
T0000000313,A0000026,2021-02-07 11:08:03,SERVICE_PAYMENT,DEBIT,MOBILE,3860.13,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000314,A0000072,2021-02-07 12:27:11,CASH_DEPOSIT,CREDIT,ATM,1008.14,OTHER,,,,COMPLETED,,
T0000000315,A0000072,2021-02-07 13:34:22,SERVICE_PAYMENT,DEBIT,MOBILE,941.06,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000316,A0000058,2021-02-07 17:32:27,TRANSFER_IN,CREDIT,WEB,10236.23,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B011,,COMPLETED,,
T0000000317,A0000054,2021-02-07 19:04:56,TRANSFER_IN,CREDIT,WEB,2955.79,GOVERNMENT,,,,COMPLETED,,
T0000000318,A0000026,2021-02-07 19:43:55,TRANSFER_IN,CREDIT,MOBILE,14008.52,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B007,,COMPLETED,,
T0000000319,A0000061,2021-02-07 21:55:00,TRANSFER_OUT,DEBIT,MOBILE,4374.29,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B007,,COMPLETED,,
T0000000320,A0000063,2021-02-07 23:53:10,TRANSFER_OUT,DEBIT,MOBILE,6930.67,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_PREX,,COMPLETED,,
T0000000321,A0000058,2021-02-08 09:54:46,TRANSFER_OUT,DEBIT,WEB,2875.27,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000322,A0000063,2021-02-08 09:54:46,TRANSFER_IN,CREDIT,WEB,2875.27,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000323,A0000058,2021-02-08 13:20:55,TRANSFER_OUT,DEBIT,BRANCH,4515.39,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B004,013,COMPLETED,,
T0000000324,A0000008,2021-02-08 13:53:39,CASH_DEPOSIT,CREDIT,BRANCH,684.04,OTHER,,,001,COMPLETED,,
T0000000325,A0000018,2021-02-08 14:21:22,TRANSFER_IN,CREDIT,WEB,38072.62,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B009,,COMPLETED,,
T0000000326,A0000061,2021-02-08 16:11:41,CASH_WITHDRAWAL,DEBIT,BRANCH,4109.97,OTHER,,,030,COMPLETED,,
T0000000327,A0000061,2021-02-08 16:52:15,TRANSFER_IN,CREDIT,MOBILE,50179.13,EMPLOYER,,,,COMPLETED,,
T0000000328,A0000004,2021-02-08 17:24:36,TRANSFER_OUT,DEBIT,MOBILE,1556.44,GOVERNMENT,,,,COMPLETED,,
T0000000329,A0000039,2021-02-08 19:25:46,TRANSFER_IN,CREDIT,MOBILE,4154.41,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B107,,COMPLETED,,
T0000000330,A0000004,2021-02-08 19:56:21,TRANSFER_IN,CREDIT,MOBILE,1434.42,GOVERNMENT,,,,COMPLETED,,
T0000000331,A0000072,2021-02-08 20:43:28,TRANSFER_OUT,DEBIT,MOBILE,5498.5,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B107,,COMPLETED,,
T0000000332,A0000026,2021-02-08 21:11:34,TRANSFER_IN,CREDIT,MOBILE,34401.25,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_MIDINERO,,COMPLETED,,
T0000000333,A0000009,2021-02-09 02:11:21,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1567.44,GOVERNMENT,,,,COMPLETED,,
T0000000334,A0000080,2021-02-09 07:02:45,CASH_DEPOSIT,CREDIT,ATM,3405.04,OTHER,,,,COMPLETED,,
T0000000335,A0000058,2021-02-09 10:11:24,CASH_WITHDRAWAL,DEBIT,BRANCH,2334.7,OTHER,,,022,COMPLETED,,
T0000000336,A0000072,2021-02-09 10:12:36,CASH_DEPOSIT,CREDIT,BRANCH,4088.68,OTHER,,,016,COMPLETED,,
