loan_id,origination_month_internal,lifecycle_seed,resolution_month_internal,terminal_event_internal,pre2021_inherited_state
L0000310,2001-06,330273769,2002-12,PAID_OFF,COMPRESSED_CURRENT
L0000311,2009-06,331273772,2012-06,PAID_OFF,COMPRESSED_CURRENT
L0000312,2025-12,332273775,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000313,2016-09,333273778,2017-09,PAID_OFF,COMPRESSED_CURRENT
L0000314,1995-12,334273781,2020-12,PAID_OFF,COMPRESSED_CURRENT
L0000315,1999-02,335273784,2001-02,PAID_OFF,COMPRESSED_CURRENT
L0000316,2018-08,336273787,2019-02,PAID_OFF,COMPRESSED_CURRENT
L0000317,2011-04,337273790,2011-10,PAID_OFF,COMPRESSED_CURRENT
L0000318,2016-02,338273793,2020-02,PAID_OFF,COMPRESSED_CURRENT
L0000319,2014-08,339273796,2015-08,PAID_OFF,COMPRESSED_CURRENT
L0000320,2003-11,340273799,2009-11,PAID_OFF,COMPRESSED_CURRENT
L0000321,2020-12,341273802,2025-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000322,2019-12,342273805,2025-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000323,2025-09,343273808,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000324,2021-10,344273811,2023-10,FACILITY_EXPIRY,NOT_APPLICABLE
L0000325,2026-02,345273814,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000326,2023-07,346273817,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000327,2026-08,347273820,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000328,2024-10,348273823,,OPEN_EARLY_AT_CUTOFF,NOT_APPLICABLE
L0000329,2025-07,349273826,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000330,2021-06,350273829,2026-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000331,2023-06,351273832,2026-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000332,1991-07,352273835,1995-07,PAID_OFF,COMPRESSED_CURRENT
L0000333,2008-08,353273838,2012-08,PAID_OFF,COMPRESSED_CURRENT
L0000334,2020-09,354273841,2021-10,EARLY_PREPAYMENT,INHERITED_CURRENT
L0000335,2009-11,355273844,2011-11,PAID_OFF,COMPRESSED_RECOVERED
L0000336,2009-03,356273847,2012-03,PAID_OFF,COMPRESSED_CURRENT
L0000337,2008-01,357273850,2009-01,PAID_OFF,COMPRESSED_CURRENT
L0000338,2014-07,358273853,2017-07,PAID_OFF,COMPRESSED_CURRENT
L0000339,2014-08,359273856,2015-08,PAID_OFF,COMPRESSED_CURRENT
L0000340,2019-07,360273859,2021-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000341,2021-11,361273862,2026-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000342,2024-09,362273865,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000343,2024-11,363273868,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000344,2022-06,364273871,2026-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000345,2018-10,365273874,2020-10,PAID_OFF,COMPRESSED_CURRENT
L0000346,2016-01,366273877,2018-01,PAID_OFF,COMPRESSED_CURRENT
L0000347,2024-10,367273880,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000348,2025-06,368273883,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000349,2020-08,369273886,2022-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000350,2021-11,370273889,2026-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000351,2024-12,371273892,2026-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000352,2014-05,372273895,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0000353,2014-10,373273898,2015-10,PAID_OFF,COMPRESSED_CURRENT
L0000354,2008-12,374273901,2013-12,PAID_OFF,COMPRESSED_CURRENT
L0000355,2020-10,375273904,2022-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000356,2016-07,376273907,2026-07,SCHEDULED_MATURITY,INHERITED_EARLY
L0000357,2022-01,377273910,2024-01,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000358,2024-03,378273913,2025-03,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000359,2010-12,379273916,2014-12,PAID_OFF,COMPRESSED_CURRENT
L0000360,2018-02,380273919,2019-02,PAID_OFF,COMPRESSED_CURRENT
L0000361,2021-03,381273922,2024-03,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000362,2026-05,382273925,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000363,2022-01,383273928,2023-01,FACILITY_EXPIRY,NOT_APPLICABLE
L0000364,2026-02,384273931,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000365,2017-03,385273934,2018-03,PAID_OFF,COMPRESSED_REVOLVING
L0000366,2023-12,386273937,2026-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000367,2022-05,387273940,2024-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000368,2026-04,388273943,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000369,2023-08,389273946,2025-09,FACILITY_EXPIRY,NOT_APPLICABLE
L0000370,2026-03,390273949,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000371,2025-03,391273952,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000372,2025-01,392273955,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000373,2025-09,393273958,2026-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000374,2026-12,394273961,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000375,2024-02,395273964,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000376,2000-02,396273967,2015-02,PAID_OFF,COMPRESSED_CURRENT
L0000377,2001-12,397273970,2002-12,PAID_OFF,COMPRESSED_CURRENT
L0000378,2001-08,398273973,2006-08,DEFAULTED,COMPRESSED_DEFAULTED
L0000379,2000-10,399273976,2003-10,PAID_OFF,COMPRESSED_CURRENT
L0000380,2001-11,400273979,2021-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000381,2000-03,401273982,2000-09,PAID_OFF,COMPRESSED_CURRENT
L0000382,2023-02,402273985,2026-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000383,2021-02,403273988,2024-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000384,2022-09,404273991,2024-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000385,2023-12,405273994,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000386,2024-10,406273997,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000387,2022-02,407274000,2023-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000388,1990-04,408274003,1995-04,PAID_OFF,COMPRESSED_CURRENT
L0000389,1991-05,409274006,1994-05,PAID_OFF,COMPRESSED_CURRENT
L0000390,1997-04,410274009,2000-04,PAID_OFF,COMPRESSED_CURRENT
L0000391,1995-12,411274012,2000-12,PAID_OFF,COMPRESSED_RECOVERED
L0000392,2020-02,412274015,2021-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000393,2020-08,413274018,2022-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000394,2020-11,414274021,2023-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000395,2020-06,415274024,2024-06,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000396,2020-08,416274027,2026-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000397,2020-10,417274030,2025-10,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000398,2021-10,418274033,2022-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000399,2023-06,419274036,2025-10,EARLY_PREPAYMENT,NOT_APPLICABLE
L0000400,2021-04,420274039,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000401,2026-09,421274042,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000402,2021-02,422274045,2025-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000403,2022-10,423274048,2024-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000404,2022-08,424274051,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000405,1997-08,425274054,2001-08,PAID_OFF,COMPRESSED_CURRENT
L0000406,2023-05,426274057,2026-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000407,2024-09,427274060,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000408,2022-12,428274063,2024-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000409,2021-11,429274066,2025-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000410,2019-07,430274069,2021-07,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000411,2010-01,431274072,2012-01,PAID_OFF,COMPRESSED_CURRENT
L0000412,2009-07,432274075,2012-07,PAID_OFF,COMPRESSED_CURRENT
L0000413,2011-09,433274078,2012-03,PAID_OFF,COMPRESSED_CURRENT
L0000414,2017-06,434274081,2020-06,PAID_OFF,COMPRESSED_CURRENT
L0000415,2025-12,435274084,2026-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000416,2025-06,436274087,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000417,2026-12,437274090,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000418,2022-08,438274093,2026-07,EARLY_PREPAYMENT,NOT_APPLICABLE
L0000419,2022-10,439274096,2025-10,FACILITY_EXPIRY,NOT_APPLICABLE
L0000420,2022-04,440274099,2026-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000421,2024-07,441274102,2026-08,FACILITY_EXPIRY,NOT_APPLICABLE
L0000422,2025-03,442274105,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000423,2019-05,443274108,2023-05,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000424,2020-10,444274111,2025-10,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000425,2022-08,445274114,2025-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000426,2024-06,446274117,2026-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000427,2024-02,447274120,2026-06,EARLY_PREPAYMENT,NOT_APPLICABLE
L0000428,2019-10,448274123,2020-10,PAID_OFF,COMPRESSED_REVOLVING
L0000429,2019-09,449274126,2026-09,SCHEDULED_MATURITY,INHERITED_SEVERE
L0000430,2020-11,450274129,2024-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000431,2019-09,451274132,2020-09,PAID_OFF,COMPRESSED_REVOLVING
L0000432,2021-03,452274135,2022-05,FACILITY_EXPIRY,NOT_APPLICABLE
L0000433,2022-08,453274138,2025-08,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000434,2026-03,454274141,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000435,2020-01,455274144,2022-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000436,2020-03,456274147,2021-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000437,2024-09,457274150,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000438,2026-05,458274153,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000439,2008-01,459274156,2011-01,PAID_OFF,COMPRESSED_CURRENT
L0000440,2008-06,460274159,2009-06,PAID_OFF,COMPRESSED_CURRENT
L0000441,2022-05,461274162,2026-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000442,2023-06,462274165,2026-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000443,2022-01,463274168,2025-01,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000444,2024-05,464274171,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000445,2025-04,465274174,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000446,2020-01,466274177,2022-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000447,2023-09,467274180,2024-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000448,2013-08,468274183,2017-08,PAID_OFF,COMPRESSED_CURRENT
L0000449,2025-05,469274186,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000450,2016-05,470274189,2018-05,PAID_OFF,COMPRESSED_CURRENT
L0000451,2015-09,471274192,2020-09,PAID_OFF,COMPRESSED_CURRENT
L0000452,2017-10,472274195,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0000453,2015-02,473274198,2021-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000454,2016-07,474274201,2017-07,PAID_OFF,COMPRESSED_CURRENT
L0000455,2017-03,475274204,2020-03,PAID_OFF,COMPRESSED_CURRENT
L0000456,2020-05,476274207,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0000457,2017-04,477274210,2019-04,PAID_OFF,COMPRESSED_REVOLVING
L0000458,2025-09,478274213,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000459,2018-11,479274216,2021-11,SCHEDULED_MATURITY,INHERITED_EARLY
L0000460,2010-09,480274219,2018-09,PAID_OFF,COMPRESSED_CURRENT
L0000461,2020-10,481274222,2025-10,RELATIONSHIP_EXIT_RESOLUTION,INHERITED_CURRENT
L0000462,2026-02,482274225,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000463,2024-02,483274228,2024-08,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000464,2025-02,484274231,,OPEN_EARLY_AT_CUTOFF,NOT_APPLICABLE
L0000465,2021-01,485274234,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000466,2020-10,486274237,2021-10,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000467,2017-04,487274240,2024-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000468,2020-02,488274243,2021-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000469,2021-12,489274246,2024-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000470,2023-12,490274249,2025-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000471,2017-09,491274252,2020-09,PAID_OFF,COMPRESSED_CURRENT
L0000472,2023-08,492274255,2025-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000473,2024-04,493274258,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000474,2026-09,494274261,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000475,2020-02,495274264,2023-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000476,2020-12,496274267,2022-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000477,2020-04,497274270,2025-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000478,2020-11,498274273,2022-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000479,2026-05,499274276,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000480,2007-07,500274279,2012-07,PAID_OFF,COMPRESSED_RECOVERED
L0000481,2006-07,501274282,2007-07,PAID_OFF,COMPRESSED_CURRENT
L0000482,2025-10,502274285,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000483,2014-09,503274288,2016-03,PAID_OFF,COMPRESSED_CURRENT
L0000484,2025-05,504274291,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000485,2016-07,505274294,2019-07,PAID_OFF,COMPRESSED_CURRENT
L0000486,2006-04,506274297,2011-04,PAID_OFF,COMPRESSED_CURRENT
L0000487,2024-02,507274300,2026-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000488,2023-09,508274303,2026-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000489,2019-11,509274306,2021-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000490,2020-08,510274309,2022-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000491,2019-06,511274312,2020-06,PAID_OFF,COMPRESSED_CURRENT
L0000492,2025-02,512274315,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000493,2022-09,513274318,2023-03,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000494,2019-06,514274321,2022-06,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000495,2020-04,515274324,2020-10,PAID_OFF,COMPRESSED_CURRENT
L0000496,2026-09,516274327,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000497,2019-06,517274330,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0000498,2018-01,518274333,2023-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000499,2019-09,519274336,2024-09,SCHEDULED_MATURITY,INHERITED_EARLY
L0000500,2020-09,520274339,2023-10,RELATIONSHIP_EXIT_RESOLUTION,INHERITED_CURRENT
L0000501,2020-04,521274342,2021-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000502,2019-01,522274345,2020-01,PAID_OFF,COMPRESSED_REVOLVING
L0000503,2016-02,523274348,2018-02,PAID_OFF,COMPRESSED_CURRENT
L0000504,2021-09,524274351,2022-09,FACILITY_EXPIRY,NOT_APPLICABLE
L0000505,2021-09,525274354,2023-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000506,2022-03,526274357,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000507,2010-02,527274360,2016-02,PAID_OFF,COMPRESSED_CURRENT
L0000508,2026-08,528274363,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000509,2019-01,529274366,2020-07,PAID_OFF,COMPRESSED_CURRENT
L0000510,2021-02,530274369,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000511,2010-07,531274372,2013-07,PAID_OFF,COMPRESSED_CURRENT
L0000512,2018-03,532274375,2023-03,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000513,2019-05,533274378,2021-05,SCHEDULED_MATURITY,INHERITED_EARLY
L0000514,2018-12,534274381,2019-06,PAID_OFF,COMPRESSED_CURRENT
L0000515,2024-02,535274384,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000516,2025-11,536274387,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000517,2019-04,537274390,2024-11,RELATIONSHIP_EXIT_RESOLUTION,INHERITED_CURRENT
L0000518,2019-07,538274393,2022-07,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000519,2020-07,539274396,2021-02,SCHEDULED_MATURITY,INHERITED_EARLY
L0000520,2019-11,540274399,2021-05,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000521,2020-04,541274402,2023-06,RELATIONSHIP_EXIT_RESOLUTION,INHERITED_CURRENT
L0000522,2020-08,542274405,2024-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000523,2019-08,543274408,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0000524,2019-03,544274411,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0000525,2022-03,545274414,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000526,2021-06,546274417,2025-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000527,2021-05,547274420,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000528,2022-03,548274423,2024-03,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000529,2024-02,549274426,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000530,2025-05,550274429,,OPEN_EARLY_AT_CUTOFF,NOT_APPLICABLE
L0000531,2018-12,551274432,2023-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000532,2023-10,552274435,2026-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000533,2025-05,553274438,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000534,2002-08,554274441,2005-08,PAID_OFF,COMPRESSED_CURRENT
L0000535,2004-03,555274444,2024-03,SCHEDULED_MATURITY,INHERITED_EARLY
L0000536,2021-05,556274447,2024-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000537,2024-07,557274450,,OPEN_EARLY_AT_CUTOFF,NOT_APPLICABLE
L0000538,2002-03,558274453,2005-03,PAID_OFF,COMPRESSED_CURRENT
L0000539,2022-07,559274456,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000540,2025-05,560274459,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000541,2003-08,561274462,2006-08,PAID_OFF,COMPRESSED_CURRENT
L0000542,2022-12,562274465,2023-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000543,2017-11,563274468,2021-11,SCHEDULED_MATURITY,INHERITED_SEVERE
L0000544,2018-11,564274471,2021-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000545,2014-09,565274474,2016-09,PAID_OFF,COMPRESSED_CURRENT
L0000546,2026-04,566274477,2026-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000547,2020-06,567274480,2025-06,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000548,2015-11,568274483,2025-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000549,2024-08,569274486,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000550,2025-12,570274489,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000551,2021-04,571274492,2022-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000552,2024-11,572274495,2026-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000553,2020-04,573274498,2024-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000554,2018-01,574274501,2023-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000555,2017-11,575274504,2019-05,PAID_OFF,COMPRESSED_CURRENT
L0000556,2024-06,576274507,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000557,2024-03,577274510,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000558,2026-04,578274513,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000559,2024-01,579274516,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000560,2023-11,580274519,2026-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000561,2014-10,581274522,2019-10,PAID_OFF,COMPRESSED_CURRENT
L0000562,2005-02,582274525,2010-02,PAID_OFF,COMPRESSED_CURRENT
L0000563,2013-08,583274528,2015-08,PAID_OFF,COMPRESSED_CURRENT
L0000564,2021-10,584274531,2022-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000565,2023-11,585274534,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000566,2020-04,586274537,2024-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000567,2024-10,587274540,2026-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000568,2017-04,588274543,2018-10,PAID_OFF,COMPRESSED_CURRENT
L0000569,2021-04,589274546,2023-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000570,2025-02,590274549,2026-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000571,2022-10,591274552,2025-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000572,2022-03,592274555,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000573,2013-09,593274558,2017-09,PAID_OFF,COMPRESSED_RECOVERED
L0000574,2015-12,594274561,2021-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000575,2020-08,595274564,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0000576,2023-02,596274567,2026-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000577,2017-12,597274570,2018-12,PAID_OFF,COMPRESSED_CURRENT
L0000578,2019-03,598274573,2024-03,SCHEDULED_MATURITY,INHERITED_EARLY
L0000579,2019-08,599274576,2022-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000580,2022-10,600274579,2023-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000581,2018-07,601274582,2020-07,PAID_OFF,COMPRESSED_CURRENT
L0000582,2019-09,602274585,2024-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000583,2019-06,603274588,2019-12,PAID_OFF,COMPRESSED_CURRENT
L0000584,2023-08,604274591,2026-08,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000585,2025-04,605274594,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000586,2026-03,606274597,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000587,2008-11,607274600,2009-05,PAID_OFF,COMPRESSED_CURRENT
L0000588,2007-11,608274603,2009-05,PAID_OFF,COMPRESSED_CURRENT
L0000589,2025-02,609274606,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000590,2025-05,610274609,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000591,2024-05,611274612,2025-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000592,2022-03,612274615,2022-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000593,2018-08,613274618,2020-02,PAID_OFF,COMPRESSED_CURRENT
L0000594,2020-01,614274621,2022-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000595,2025-08,615274624,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000596,2011-10,616274627,2012-04,PAID_OFF,COMPRESSED_CURRENT
L0000597,2010-11,617274630,2025-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000598,2011-03,618274633,2013-03,PAID_OFF,COMPRESSED_RECOVERED
L0000599,2018-09,619274636,2020-09,PAID_OFF,COMPRESSED_CURRENT
L0000600,2011-06,620274639,2014-06,PAID_OFF,COMPRESSED_CURRENT
L0000601,2021-11,621274642,2023-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000602,2021-01,622274645,2023-01,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000603,2026-03,623274648,2026-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000604,2026-07,624274651,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000605,2017-05,625274654,2020-05,PAID_OFF,COMPRESSED_CURRENT
L0000606,2018-12,626274657,2021-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000607,2022-10,627274660,2024-08,RELATIONSHIP_EXIT_RESOLUTION,NOT_APPLICABLE
L0000608,2023-12,628274663,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000609,2023-07,629274666,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000610,2021-05,630274669,2022-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000611,2025-01,631274672,2025-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000612,2022-12,632274675,2025-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000613,2022-02,633274678,2025-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000614,2019-01,634274681,2021-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000615,2013-10,635274684,2018-10,DEFAULTED,COMPRESSED_DEFAULTED
L0000616,2017-11,636274687,2021-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0000617,2026-06,637274690,,OPEN_EARLY_AT_CUTOFF,NOT_APPLICABLE
L0000618,2025-07,638274693,2026-01,SCHEDULED_MATURITY,NOT_APPLICABLE
L0000619,2026-04,639274696,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0000620,2017-12,640274699,2019-06,PAID_OFF,COMPRESSED_CURRENT
