world,eligible_relationships,selected_relationships,exposed_relationships,responding_relationships,positive_responses,neutral_responses,negative_responses,exposure_events,overall_selection_rate,overall_exposure_rate,overall_response_rate_exposed,events_per_exposed_relationship
232,50109,16845,14386,2223,1121,710,392,24221,0.3361671556007903,0.85402196497477,0.1545252328652857,1.6836507715834839
233,50109,17390,15237,2779,1340,1044,395,25012,0.3470434452892694,0.8761932144910868,0.1823849839207193,1.6415304850036097
234,50109,16242,13920,2647,1236,911,500,22609,0.3241333892115189,0.8570373106760251,0.1901580459770115,1.6242097701149425
235,50109,16164,13758,2453,1317,808,328,22550,0.3225767826139017,0.8511507052709726,0.17829626399185927,1.6390463730193343
236,50109,17765,15393,2586,1369,724,493,25152,0.3545271308547367,0.8664790318041092,0.1679984408497369,1.633989475735724
237,50109,17020,14976,2323,1166,778,379,24635,0.33965954219800837,0.8799059929494712,0.15511485042735043,1.6449652777777777
238,50109,16718,14302,2525,1353,838,334,24261,0.33363268075595204,0.8554851058739084,0.17654873444273528,1.6963361767584952
239,50109,18450,16153,3282,1810,893,579,27001,0.36819732982099024,0.8755013550135501,0.20318207144183742,1.6715780350399307
240,50109,16912,14405,2697,1428,840,429,23568,0.3375042407551538,0.8517620624408704,0.1872266574106213,1.6360985768830267
241,50109,18275,16076,2739,1430,825,484,26476,0.36470494322377217,0.8796716826265389,0.17037820353321723,1.6469270962926101
242,50109,16452,14070,2647,1378,840,429,23570,0.3283242531281806,0.8552151714077316,0.18813077469793887,1.6751954513148544
243,50109,17603,15158,2738,1531,735,472,24804,0.3512941786904548,0.8611032210418679,0.18063069006465232,1.6363636363636365
244,50109,15642,13696,2580,1375,819,386,22959,0.31215949230677126,0.8755913566040149,0.18837616822429906,1.676328855140187
245,50109,17912,15266,2529,1294,810,425,25350,0.35746073559639985,0.8522778025904422,0.1656622559937115,1.660552862570418
246,50109,17118,15187,2848,1430,979,439,25041,0.34161527869245045,0.8871947657436616,0.18752880753275827,1.6488444064002108
247,50109,17186,14963,2754,1441,814,499,24366,0.3429723203416552,0.8706505295007564,0.18405399986633697,1.62841676134465
248,50109,15786,13635,2168,1044,735,389,21921,0.31503322756391067,0.863740022805017,0.159002566923359,1.6077007700770076
249,50109,18763,16197,3018,1610,870,538,27509,0.3744437127063003,0.8632414859031072,0.18633080200037044,1.698400938445391
250,50109,16016,13759,2503,1229,823,451,23045,0.3196232213773973,0.8590784215784216,0.18191729050076313,1.6749036993967585
251,50109,17524,15226,2785,1498,832,455,25056,0.34971761559799636,0.868865555809176,0.1829108104557993,1.6456061999211875
252,50109,15653,13579,2231,1202,668,361,22225,0.31237901375002497,0.867501437424136,0.16429781279917519,1.6367184623315414
253,50109,17264,15374,2675,1307,899,469,25431,0.3445289269392724,0.8905236329935126,0.17399505658904643,1.6541563678938467
254,50109,18263,15895,2811,1418,948,445,26478,0.36446546528567725,0.8703389366478673,0.1768480654293803,1.6658068575023592
255,50109,17751,15276,3005,1522,971,512,24884,0.35424773992695924,0.8605712354233565,0.19671379942393297,1.6289604608536266
256,50109,16146,14069,2504,1398,721,385,22359,0.32221756570675925,0.871361327883067,0.17797995593148055,1.5892387518658042
257,50109,16897,14579,2806,1554,830,422,23861,0.33720489333253506,0.8628158844765343,0.19246861924686193,1.636669181699705
258,50109,16423,14201,2875,1577,877,421,23568,0.3277455147777844,0.8647019423978567,0.20245053165270052,1.659601436518555
259,50109,16293,14181,2203,1153,706,344,23647,0.32515117044842246,0.8703737801509851,0.15534870601509063,1.667512869332205
260,50109,16254,13984,2422,1284,715,423,23173,0.32437286714961383,0.8603420696443952,0.17319794050343248,1.657108123569794
261,50109,16913,14429,2422,1216,736,470,23821,0.337524197249995,0.853130727842488,0.16785640030494145,1.6509113590685425
262,50109,16121,14149,2832,1573,858,401,22901,0.32171865333572813,0.877675082190931,0.2001554880203548,1.6185596155205315
263,50109,17903,15421,2916,1475,941,500,25817,0.3572811271428286,0.8613640172038206,0.18909279553855132,1.6741456455482784
264,50109,16050,14006,2297,1158,725,414,22965,0.32030174220199964,0.8726479750778816,0.16400114236755675,1.6396544338140797
265,50109,17747,15382,2745,1385,846,514,25704,0.3541679139475942,0.866738040232152,0.17845533740735925,1.6710440774931739
266,50109,16416,14359,2466,1271,744,451,23532,0.3276058193138957,0.8746954191033138,0.17173897903753743,1.6388327877985933
267,50109,16023,13866,2320,1130,771,419,22240,0.319762916841286,0.8653810147912376,0.16731573633347757,1.6039232655416127
268,50109,17543,15012,3240,1785,982,473,25128,0.35009678899998004,0.855725930570598,0.2158273381294964,1.6738609112709832
269,50109,18330,15558,2706,1300,806,600,26260,0.36580255044004073,0.8487725040916531,0.17392981102969535,1.6878776192312637
270,50109,16499,14089,2229,1187,728,314,23308,0.3292622083857191,0.853930541244924,0.15820853147845837,1.6543402654553196
271,50109,16054,13835,2234,1147,720,367,23068,0.32038156818136465,0.8617789958888751,0.1614745211420311,1.6673653776653414
272,50109,16914,14613,2186,1178,631,377,24236,0.33754415374483626,0.8639588506562611,0.14959282830356532,1.658523232737973
273,50109,16444,14106,2418,1233,765,420,24095,0.3281646011694506,0.8578204816346388,0.17141641854529988,1.7081383808308521
274,50109,17495,15041,1963,1094,530,339,25686,0.34913887724760023,0.8597313518148042,0.13050993949870354,1.7077321986570042
275,50109,17325,15128,2386,1246,754,386,25185,0.3457462731245884,0.8731890331890332,0.15772078265468006,1.6647937599153886
276,50109,16899,14378,2346,1091,842,413,23988,0.33724480632221754,0.8508195751227884,0.16316594797607456,1.6683822506607318
277,50109,18170,15920,2644,1366,876,402,26299,0.36260951126544133,0.876169510181618,0.16608040201005025,1.6519472361809044
278,50109,16423,14231,2600,1374,803,423,23684,0.3277455147777844,0.8665286488461305,0.18269974000421615,1.6642540931768675
279,50109,17834,15707,3163,1651,1064,448,26815,0.35590412899878265,0.8807334305259616,0.20137518303940918,1.707200611192462
280,50109,17307,14702,2867,1642,834,391,23877,0.345387056217446,0.8494828682036171,0.19500748197524145,1.6240647530948171
281,50109,17263,14687,2423,1243,789,391,24493,0.34450897044443113,0.8507791229797833,0.16497582896439028,1.6676652822223734
282,50109,16182,13914,2474,1226,859,389,23176,0.3229359995210441,0.8598442714126807,0.17780652580135115,1.6656604858415984
283,50109,17334,15171,2221,1220,579,422,24957,0.3459258815781596,0.8752163378331602,0.14639773251598445,1.6450464702392722
284,50109,17622,15031,2955,1542,898,515,25074,0.3516733520924385,0.8529678810577687,0.19659370634023018,1.6681524848646132
285,50109,16940,14550,2278,1102,780,396,23966,0.33806302261070864,0.858913813459268,0.1565635738831615,1.647147766323024
286,50109,18326,16003,2933,1445,962,526,26057,0.3657227244606757,0.8732402051729783,0.18327813534962195,1.6282572017746673
287,50109,15062,13146,2558,1392,769,397,22340,0.3005847252988485,0.8727924578409242,0.19458390384907956,1.6993762361174503
288,50109,17445,14880,2692,1391,856,445,24774,0.34814105250553795,0.8529664660361135,0.18091397849462365,1.6649193548387098
289,50109,16901,14609,2485,1349,677,459,24391,0.33728471931190007,0.8643867226791314,0.17010062290368952,1.6695872407420083
290,50109,15991,13798,2710,1431,747,532,22092,0.3191243090063661,0.8628603589519105,0.19640527612697492,1.6011016089288304
291,50109,16553,13641,2353,1255,730,368,22148,0.3303398591071464,0.8240802271491573,0.1724946851403856,1.6236346308921634
292,50109,16302,14316,2478,1356,749,373,24537,0.32533077890199363,0.8781744571218255,0.17309304274937135,1.7139564124056998
293,50109,16979,14811,2724,1351,901,472,25197,0.33884132590951727,0.8723128570587196,0.18391735871987036,1.701235568158801
294,50109,15874,13411,2543,1294,776,473,22645,0.3167893991099403,0.8448406198815673,0.18962046081574827,1.6885392588173886
295,50109,16283,14158,2221,1171,690,360,23619,0.32495160550000995,0.8694957931585089,0.15687243961011443,1.6682441022743326
296,50109,16828,14552,2384,1228,710,446,24048,0.3358278951884891,0.8647492274780129,0.16382627817482134,1.6525563496426607
297,50109,17720,15524,2672,1347,796,529,26490,0.3536290885868806,0.8760722347629797,0.17212058747745426,1.7063901056428756
298,50109,16759,14680,2725,1289,930,506,24673,0.33445089704444314,0.8759472522226863,0.1856267029972752,1.6807220708446866
299,50109,16514,14526,2598,1282,838,478,24348,0.32956155580833785,0.8796172944168584,0.1788517141676993,1.6761668731928956
300,50109,17393,15059,2677,1410,802,465,25014,0.34710331477379314,0.8658080837118382,0.1777674480377183,1.6610664718772827
301,50109,17745,15407,2407,1346,757,304,26208,0.35412800095791175,0.8682445759368836,0.1562276887129227,1.7010449795547478
302,50109,15734,13577,2735,1403,857,475,22630,0.31399548983216585,0.8629083513410448,0.2014436178831848,1.6667894232893865
303,50109,17518,15307,2791,1367,865,559,25600,0.34959787662894887,0.8737869619819614,0.18233487946691057,1.6724374469197099
304,50109,16383,14127,2627,1396,835,396,23798,0.32694725498413457,0.8622962827321003,0.18595597083598783,1.684575635308275
305,50109,16782,14575,2556,1295,797,464,23833,0.3349098964257918,0.8684900488618759,0.175368782161235,1.6351972555746142
306,50109,18445,16037,2854,1497,903,454,27235,0.368097547346784,0.869449715370019,0.17796345949990647,1.6982602731184138
307,50109,16942,14799,2587,1312,863,412,24252,0.3381029356003912,0.8735096210600873,0.1748091087235624,1.6387593756334888
308,50109,18372,15527,2517,1314,827,376,25662,0.36664072322337304,0.8451447855432179,0.1621047208089135,1.652733947317576
309,50109,17016,14629,2434,1187,860,387,24239,0.33957971621864336,0.8597202632816173,0.1663818442819058,1.6569143482124546
310,50109,16462,14176,2358,1213,792,353,23982,0.32852381807659303,0.8611347345401531,0.16633747178329572,1.6917325056433408
311,50109,18121,15568,2682,1347,881,454,26009,0.36163164301822026,0.8591137354450638,0.17227646454265158,1.6706706063720451
312,50109,18383,15934,2513,1318,864,331,26585,0.36686024466662676,0.866779089376054,0.15771306639889546,1.6684448349441445
313,50109,17681,15548,2640,1387,869,384,26090,0.352850785288072,0.87936202703467,0.16979675842552097,1.6780293285310008
314,50109,16432,13974,2165,1156,672,337,23435,0.32792512323135564,0.8504138266796495,0.15493058537283527,1.677043080005725
315,50109,17638,15084,2452,1146,769,537,24983,0.35199265600989843,0.8551990021544392,0.16255635110050384,1.6562582869265448
316,50109,16851,14657,2806,1292,1037,477,23549,0.33628689456983774,0.8698000118687318,0.19144436105615065,1.6066725796547725
317,50109,17844,15652,2858,1470,905,483,25892,0.3561036939471951,0.8771575879847567,0.18259647329414772,1.6542294914387938
318,50109,17023,14700,2600,1369,823,408,24480,0.33971941168253206,0.8635375668213593,0.17687074829931973,1.6653061224489796
319,50109,16241,14008,2623,1421,847,355,22731,0.32411343271667764,0.862508466227449,0.18725014277555682,1.6227155910908053
320,50109,16434,14394,2161,1135,651,375,23803,0.3279650362210381,0.8758671047827674,0.15013199944421288,1.653675142420453
321,50109,14775,12929,2167,1045,752,370,21051,0.2948572112794109,0.8750592216582064,0.16760770361203495,1.6282001701601052
322,50109,19360,16555,2728,1343,897,488,27526,0.3863577401265242,0.8551136363636364,0.1647840531561462,1.6627000906070672
323,50109,17312,15280,2623,1314,853,456,25356,0.3454868386916522,0.8826247689463955,0.17166230366492147,1.6594240837696335
324,50109,19182,16509,2731,1410,925,396,27402,0.3828054840447824,0.8606506099468252,0.16542491974074747,1.6598219153189169
325,50109,17496,15085,2481,1354,765,362,25091,0.3491588337424415,0.8621970736168267,0.16446801458402385,1.6633079217765994
326,50109,16922,14827,2670,1328,879,463,23979,0.33770380570356623,0.8761966670606312,0.18007688676063938,1.6172523099750455
327,50109,15950,13705,2935,1469,966,500,22094,0.318306092717875,0.8592476489028213,0.2141554177307552,1.6121123677489968
328,50109,17453,14784,2647,1439,774,434,25292,0.3483007044642679,0.8470750014324185,0.1790449134199134,1.7107683982683983
329,50109,17403,15035,2600,1310,784,506,24037,0.3473028797222056,0.8639315060621732,0.17292983039574328,1.5987362820086466
330,50109,16331,14515,2545,1297,841,407,23748,0.3259095172523898,0.8888004408793093,0.17533585945573546,1.6361005856011024
331,50109,17112,14507,2544,1341,823,380,23738,0.34149553972340296,0.8477676484338476,0.17536361756393465,1.6363135038257393
332,50109,16392,14118,2422,1201,714,507,23728,0.3271268634377058,0.8612737920937042,0.17155404448222128,1.680691316050432
333,50109,16446,14281,2460,1343,707,410,23248,0.3282045141591331,0.8683570473063359,0.1722568447587704,1.6278972060780057
334,50109,16812,14500,2158,1062,667,429,24121,0.33550859127102917,0.8624791815369974,0.14882758620689654,1.6635172413793105
335,50109,16342,14478,2472,1403,667,402,23194,0.32612903869564347,0.8859380736751927,0.17074181516784087,1.6020168531565133
336,50109,17540,15199,2957,1495,947,515,24661,0.3500369195154563,0.866533637400228,0.19455227317586685,1.6225409566418842
337,50109,16896,14921,2465,1333,734,398,24912,0.33718493683769385,0.883108428030303,0.1652034045975471,1.6695931908049058
338,50109,16281,14011,2721,1442,878,401,23291,0.3249116925103275,0.860573674835698,0.19420455356505603,1.6623367354221683
339,50109,17025,14578,2281,1213,745,323,23926,0.3397593246722146,0.8562701908957415,0.15646865139250926,1.64124022499657
340,50109,17953,15566,2116,1093,655,368,26117,0.35827895188489095,0.8670417200467888,0.13593729924193756,1.6778234613902094
341,50109,16051,13634,2342,1250,660,432,22694,0.3203216986968409,0.8494174817768363,0.17177644124981664,1.6645151826316562
342,50109,16487,14516,2687,1466,864,357,24668,0.3290227304476242,0.8804512646327409,0.18510608983190963,1.6993662165885919
343,50109,17335,14852,2661,1372,875,414,24478,0.34594583807300083,0.8567637727141622,0.17916778884998652,1.6481281982224616
344,50109,16853,14636,2849,1454,828,567,24650,0.33632680755952027,0.8684507209398921,0.19465701011205247,1.684203334244329
345,50109,15806,13761,2129,1178,558,393,22932,0.3154323574607356,0.8706187523725167,0.15471259356151443,1.6664486592544145
346,50109,16258,14306,2691,1448,793,450,24189,0.32445269312897884,0.8799360314921885,0.18810289389067525,1.6908290227876415
347,50109,16444,14225,2318,1259,684,375,23404,0.3281646011694506,0.8650571637071273,0.1629525483304042,1.6452724077328647
348,50109,16808,14337,2508,1343,777,388,24050,0.33542876529166415,0.852986673012851,0.1749319941410337,1.6774778545023366
349,50109,18002,15514,3234,1534,1138,562,25833,0.359256820132112,0.8617931340962115,0.20845687765888873,1.665141162820678
350,50109,17443,14946,2532,1312,803,417,25072,0.3481011395158554,0.8568480192627415,0.16940987555198717,1.677505687140372
351,50109,17178,15007,2991,1546,1036,409,24849,0.34281266838292523,0.8736174176271976,0.19930699007130007,1.6558272806023855
352,50109,16445,14286,2634,1330,823,481,23216,0.32818455766429183,0.8687138948008514,0.18437631247375053,1.625087498250035
353,50109,18359,15820,2420,1279,834,307,26797,0.36638128879043685,0.8617027071191241,0.1529709228824273,1.6938685208596713
354,50109,16620,14403,2150,1068,703,379,23978,0.3316769442615099,0.8666064981949458,0.14927445671040757,1.6647920572103034
355,50109,16858,14545,2551,1191,895,465,23366,0.3364265900337265,0.8627951121129435,0.1753867308353386,1.6064627019594362
356,50109,16256,13678,2542,1297,864,381,23481,0.3244127801392963,0.8414124015748031,0.18584588390115514,1.7166983477116537
357,50109,16912,14399,2642,1454,799,389,24183,0.3375042407551538,0.8514072847682119,0.18348496423362734,1.679491631363289
358,50109,17662,15148,2775,1544,843,388,25353,0.35247161188608833,0.8576605140980637,0.18319250066015316,1.6736862952204912
359,50109,17225,14793,2387,1227,691,469,23823,0.34375062364046377,0.8588098693759071,0.1613601027513013,1.610423849117826
360,50109,16900,14872,2719,1395,834,490,24784,0.3372647628170588,0.88,0.18282678859601936,1.666487358795051
361,50109,17181,14894,2751,1513,783,455,24506,0.342872537867449,0.8668878412199523,0.18470525043641736,1.6453605478716262
362,50109,17052,15022,2913,1572,853,488,24512,0.34029815003292824,0.8809523809523809,0.1939155904673146,1.6317401144987351
363,50109,16727,14462,2450,1346,744,360,24545,0.3338122892095232,0.8645901835356011,0.16940948693126814,1.697206472133868
364,50109,16577,14528,2417,1198,747,472,23643,0.3308188149833363,0.8763950051275864,0.1663683920704846,1.627409140969163
365,50109,16522,14008,2323,1192,766,365,23229,0.3297212077670678,0.8478392446435056,0.1658338092518561,1.6582667047401485
366,50109,17782,15544,2719,1404,830,485,26997,0.35486639126703784,0.8741423911820942,0.17492279979413278,1.736811631497684
