realized_shocks,systemic_shocks,regional_shocks,sectoral_shocks,positive_shocks,negative_shocks,active_months,quiet_months,overlap_months,max_simultaneous_shocks,mean_abs_net_intensity,audit_world,world_seed
10,8,1,1,4,6,61,11,38,4,0.34788408069444443,397,23396925
6,3,0,3,3,3,37,35,15,2,0.16105997097222222,398,23404844
3,0,1,2,0,3,20,52,8,3,0.07185183083333332,399,23412763
4,2,2,0,1,3,34,38,19,2,0.08294032027777778,400,23420682
11,9,1,1,2,9,59,13,47,4,0.4060495608333333,401,23428601
10,6,2,2,2,8,61,11,31,3,0.36241254624999997,402,23436520
3,2,0,1,1,2,24,48,11,3,0.09935801666666667,403,23444439
10,6,2,2,3,7,62,10,33,4,0.2985646388888889,404,23452358
0,0,0,0,0,0,0,72,0,0,0.0,405,23460277
7,4,1,2,2,5,51,21,19,2,0.2918465158333333,406,23468196
3,1,1,1,1,2,25,47,0,1,0.07415006819444445,407,23476115
6,5,0,1,2,4,48,24,23,2,0.3238867773611111,408,23484034
13,7,5,1,3,10,61,11,30,5,0.3599943148611111,409,23491953
7,3,2,2,6,1,37,35,14,2,0.21502062416666667,410,23499872
4,1,3,0,1,3,28,44,12,3,0.19392725013888887,411,23507791
13,4,4,5,6,7,70,2,34,3,0.35831626555555557,412,23515710
4,1,2,1,2,2,43,29,2,2,0.1782157995833333,413,23523629
4,1,3,0,0,4,32,40,5,2,0.1181649111111111,414,23531548
9,5,2,2,3,6,52,20,27,3,0.2189975052777778,415,23539467
8,4,3,1,2,6,53,19,25,3,0.29102935166666666,416,23547386
9,4,2,3,4,5,48,24,28,4,0.20415223805555552,417,23555305
10,5,4,1,1,9,41,31,33,4,0.26994736125,418,23563224
9,4,3,2,4,5,54,18,23,5,0.3972506680555556,419,23571143
6,3,2,1,1,5,36,36,17,2,0.18509988819444445,420,23579062
6,3,3,0,3,3,38,34,13,2,0.19672973944444444,421,23586981
11,5,5,1,3,8,60,12,29,6,0.26058469208333335,422,23594900
3,2,1,0,2,1,20,52,0,1,0.10608824708333334,423,23602819
8,3,2,3,4,4,45,27,19,2,0.1780038951388889,424,23610738
4,3,1,0,2,2,45,27,7,2,0.2864913522222222,425,23618657
9,5,2,2,3,6,69,3,31,3,0.2608266643055555,426,23626576
6,3,3,0,3,3,45,27,11,3,0.21982090791666667,427,23634495
6,4,0,2,1,5,40,32,7,2,0.22969251236111107,428,23642414
9,2,4,3,3,6,53,19,32,4,0.2961851297222223,429,23650333
3,2,0,1,1,2,31,41,1,2,0.08400606875,430,23658252
3,1,0,2,3,0,27,45,5,2,0.12448908986111112,431,23666171
8,4,4,0,3,5,49,23,22,4,0.20047035847222222,432,23674090
7,4,2,1,2,5,47,25,35,4,0.2310650866666667,433,23682009
8,4,3,1,2,6,48,24,21,3,0.28078853888888883,434,23689928
10,4,1,5,3,7,53,19,36,4,0.3398295348611111,435,23697847
11,4,4,3,7,4,55,17,33,5,0.2143565115277778,436,23705766
5,4,1,0,2,3,47,25,1,2,0.1569110327777778,437,23713685
8,3,1,4,3,5,57,15,30,4,0.23583355166666667,438,23721604
6,3,2,1,5,1,41,31,15,3,0.1537949838888889,439,23729523
5,2,2,1,2,3,34,38,15,3,0.18144864083333334,440,23737442
6,2,3,1,1,5,56,16,18,2,0.23123840875000004,441,23745361
6,4,2,0,1,5,47,25,19,2,0.26126316180555553,442,23753280
7,0,5,2,4,3,42,30,16,3,0.2234602809722222,443,23761199
3,1,2,0,0,3,27,45,0,1,0.15105044166666665,444,23769118
7,3,3,1,3,4,49,23,23,3,0.2793753054166667,445,23777037
3,2,0,1,0,3,27,45,10,2,0.14631548819444443,446,23784956
7,3,2,2,2,5,47,25,6,2,0.19039346777777777,447,23792875
8,6,2,0,5,3,54,18,31,3,0.3022690038888889,448,23800794
7,1,4,2,3,4,27,45,20,4,0.13176117805555554,449,23808713
11,7,2,2,3,8,55,17,35,5,0.4405375575,450,23816632
6,5,0,1,1,5,51,21,9,3,0.2068335122222222,451,23824551
9,2,4,3,4,5,51,21,16,2,0.2726968672222222,452,23832470
7,5,1,1,3,4,44,28,15,3,0.18690598875,453,23840389
7,5,1,1,2,5,39,33,26,3,0.21808992000000002,454,23848308
2,0,1,1,0,2,15,57,0,1,0.07709884472222223,455,23856227
4,1,2,1,0,4,27,45,13,2,0.2014063661111111,456,23864146
5,3,1,1,2,3,34,38,15,3,0.1525105572222222,457,23872065
6,2,2,2,4,2,51,21,12,2,0.17460810194444443,458,23879984
5,2,0,3,3,2,29,43,19,3,0.08864770138888889,459,23887903
4,3,1,0,2,2,25,47,5,2,0.08778832805555556,460,23895822
2,2,0,0,0,2,15,57,2,2,0.07232207680555555,461,23903741
8,7,1,0,3,5,47,25,15,4,0.2904802388888889,462,23911660
8,5,1,2,2,6,54,18,29,3,0.3363346720833333,463,23919579
3,2,1,0,1,2,34,38,0,1,0.14776835111111108,464,23927498
4,2,2,0,1,3,27,45,0,1,0.10408488569444445,465,23935417
7,3,2,2,3,4,47,25,17,2,0.24542192333333335,466,23943336
7,4,1,2,3,4,46,26,7,2,0.27704931694444446,467,23951255
5,2,1,2,1,4,37,35,10,2,0.14011224416666668,468,23959174
5,4,0,1,3,2,50,22,14,3,0.19966347541666665,469,23967093
6,3,2,1,1,5,44,28,17,3,0.24229061263888893,470,23975012
5,1,3,1,2,3,51,21,17,2,0.18741987944444446,471,23982931
10,6,2,2,6,4,51,21,27,4,0.3095237325,472,23990850
7,4,2,1,2,5,37,35,9,2,0.2719776741666667,473,23998769
10,4,4,2,5,5,54,18,27,4,0.21288058125,474,24006688
3,2,1,0,1,2,41,31,0,1,0.17360918958333332,475,24014607
1,1,0,0,0,1,7,65,0,1,0.02714274236111111,476,24022526
9,2,5,2,3,6,52,20,30,3,0.2839602322222222,477,24030445
7,4,2,1,2,5,52,20,6,3,0.2244709147222222,478,24038364
2,1,1,0,2,0,18,54,0,1,0.04181279472222223,479,24046283
2,0,1,1,0,2,19,53,0,1,0.06434991930555554,480,24054202
7,5,2,0,1,6,41,31,15,2,0.2376651840277778,481,24062121
2,1,1,0,0,2,31,41,0,1,0.11382864930555556,482,24070040
6,2,3,1,0,6,46,26,13,3,0.20877754430555556,483,24077959
5,1,2,2,3,2,19,53,15,3,0.09243386097222223,484,24085878
7,4,2,1,1,6,54,18,17,3,0.24615898930555558,485,24093797
5,2,2,1,1,4,24,48,5,2,0.08381967194444445,486,24101716
8,2,3,3,5,3,42,30,14,3,0.21916800736111114,487,24109635
9,4,5,0,2,7,43,29,29,3,0.34890891347222225,488,24117554
10,5,5,0,3,7,62,10,28,3,0.3390595840277778,489,24125473
8,3,5,0,0,8,45,27,27,3,0.28707107125,490,24133392
8,6,0,2,2,6,54,18,33,3,0.22784349194444442,491,24141311
6,2,4,0,2,4,58,14,12,3,0.2589705291666667,492,24149230
7,3,2,2,2,5,45,27,10,3,0.20232778222222222,493,24157149
3,1,2,0,1,2,22,50,3,2,0.07867475930555555,494,24165068
6,5,0,1,2,4,54,18,16,3,0.27139013666666667,495,24172987
4,3,1,0,1,3,50,22,3,2,0.14736600208333334,496,24180906
6,0,3,3,2,4,38,34,15,3,0.16027052555555554,497,24188825
6,5,1,0,1,5,38,34,14,3,0.1709322338888889,498,24196744
1,0,1,0,0,1,6,66,0,1,0.051147540694444445,499,24204663
5,5,0,0,4,1,40,32,18,3,0.25190986986111114,500,24212582
6,4,1,1,2,4,44,28,18,4,0.09566246222222222,501,24220501
2,2,0,0,0,2,36,36,0,1,0.14105753791666667,502,24228420
4,2,0,2,2,2,37,35,4,2,0.16071974819444446,503,24236339
2,2,0,0,1,1,24,48,0,1,0.11099707416666667,504,24244258
8,3,4,1,4,4,50,22,20,3,0.23939681111111108,505,24252177
12,6,3,3,3,9,63,9,40,3,0.31686062777777774,506,24260096
3,1,1,1,0,3,17,55,6,2,0.11585015277777777,507,24268015
8,5,2,1,4,4,46,26,18,3,0.22863549236111108,508,24275934
7,4,2,1,2,5,46,26,14,3,0.35753836388888893,509,24283853
5,3,1,1,1,4,50,22,5,2,0.23964286569444443,510,24291772
6,4,2,0,2,4,53,19,20,3,0.34125253791666665,511,24299691
2,0,2,0,2,0,11,61,0,1,0.048429996249999996,512,24307610
6,2,2,2,0,6,34,38,15,3,0.28182578625,513,24315529
4,2,2,0,1,3,43,29,3,2,0.18629594500000002,514,24323448
6,3,2,1,2,4,47,25,16,2,0.15911176875,515,24331367
10,5,2,3,5,5,55,17,22,5,0.2162686477777778,516,24339286
6,1,4,1,1,5,29,43,16,2,0.1941189813888889,517,24347205
8,4,2,2,1,7,59,13,22,2,0.3407692843055556,518,24355124
5,3,2,0,0,5,39,33,10,3,0.19223783083333335,519,24363043
13,4,5,4,4,9,61,11,29,4,0.2659023934722222,520,24370962
7,5,1,1,2,5,58,14,14,3,0.2928979261111111,521,24378881
7,4,0,3,3,4,45,27,22,2,0.2831802929166667,522,24386800
4,2,2,0,1,3,30,42,14,3,0.12522976083333334,523,24394719
8,5,1,2,2,6,52,20,44,3,0.21383616694444443,524,24402638
10,4,3,3,3,7,41,31,31,5,0.15919629569444443,525,24410557
6,3,3,0,2,4,32,40,15,2,0.25407137500000004,526,24418476
2,2,0,0,1,1,32,40,0,1,0.1336565398611111,527,24426395
4,1,2,1,3,1,24,48,11,2,0.13846190930555555,528,24434314
7,4,1,2,1,6,52,20,17,2,0.3524400541666667,529,24442233
2,1,1,0,0,2,10,62,0,1,0.07795229694444444,530,24450152
9,6,1,2,4,5,58,14,37,3,0.20809544833333332,531,24458071
8,5,2,1,2,6,59,13,27,3,0.28407661347222224,532,24465990
6,3,0,3,3,3,43,29,13,2,0.15381629833333335,533,24473909
6,4,1,1,2,4,53,19,9,2,0.20635963347222225,534,24481828
7,4,2,1,3,4,47,25,22,3,0.29648967486111105,535,24489747
11,3,6,2,4,7,55,17,29,5,0.23305166972222224,536,24497666
13,6,3,4,3,10,64,8,38,3,0.3949290866666667,537,24505585
9,7,2,0,3,6,59,13,37,5,0.28407310902777777,538,24513504
4,3,1,0,1,3,13,59,6,2,0.07112055083333332,539,24521423
8,4,1,3,5,3,48,24,26,3,0.25336943194444445,540,24529342
6,5,1,0,2,4,61,11,13,2,0.3111060451388889,541,24537261
11,4,2,5,4,7,56,16,31,4,0.3344460673611111,542,24545180
4,3,0,1,0,4,40,32,9,2,0.20428543430555557,543,24553099
6,2,2,2,1,5,44,28,19,3,0.2322869455555556,544,24561018
6,5,0,1,1,5,49,23,14,3,0.2733562861111111,545,24568937
2,1,1,0,1,1,35,37,0,1,0.17254765291666666,546,24576856
9,5,3,1,5,4,59,13,28,3,0.2649311051388889,547,24584775
10,7,1,2,5,5,64,8,27,3,0.2859980645833333,548,24592694
6,3,3,0,3,3,48,24,16,2,0.22918956624999998,549,24600613
9,3,4,2,4,5,42,30,28,5,0.29531094472222225,550,24608532
6,2,3,1,1,5,30,42,8,3,0.11681492555555556,551,24616451
7,1,5,1,3,4,33,39,8,2,0.17169074222222222,552,24624370
10,8,1,1,4,6,66,6,23,3,0.39655535430555555,553,24632289
6,3,0,3,2,4,52,20,21,2,0.22029809125,554,24640208
7,5,2,0,2,5,52,20,32,3,0.2560337220833333,555,24648127
5,3,2,0,0,5,52,20,11,2,0.30097705430555555,556,24656046
8,4,3,1,3,5,65,7,18,3,0.3671657073611111,557,24663965
5,2,0,3,2,3,52,20,12,2,0.1896171173611111,558,24671884
4,2,1,1,2,2,26,46,14,2,0.12180548958333334,559,24679803
7,3,1,3,2,5,39,33,18,5,0.20574144,560,24687722
7,2,3,2,3,4,36,36,12,4,0.18918421500000002,561,24695641
7,2,4,1,2,5,58,14,17,2,0.2570613556944445,562,24703560
13,8,4,1,5,8,71,1,30,3,0.37555287944444443,563,24711479
5,1,0,4,3,2,29,43,13,2,0.11442925041666666,564,24719398
4,2,0,2,1,3,40,32,2,2,0.16526588722222224,565,24727317
2,1,1,0,1,1,27,45,0,1,0.12988435972222223,566,24735236
4,2,1,1,2,2,33,39,4,2,0.14183187958333335,567,24743155
3,2,1,0,0,3,26,46,0,1,0.14095333055555556,568,24751074
6,3,2,1,2,4,51,21,13,3,0.3341430625,569,24758993
6,3,2,1,3,3,34,38,27,3,0.16482639222222223,570,24766912
5,1,3,1,2,3,33,39,10,2,0.1758597676388889,571,24774831
10,5,2,3,6,4,60,12,35,3,0.32867629,572,24782750
6,2,2,2,1,5,57,15,12,3,0.2278708625,573,24790669
5,3,2,0,2,3,44,28,7,2,0.13204422222222223,574,24798588
5,1,4,0,0,5,32,40,6,2,0.17793471375,575,24806507
6,2,1,3,5,1,30,42,17,3,0.20694794708333333,576,24814426
7,3,1,3,1,6,38,34,12,3,0.2126916861111111,577,24822345
5,1,2,2,2,3,30,42,10,3,0.13948763680555556,578,24830264
6,4,2,0,2,4,29,43,13,2,0.2298381579166667,579,24838183
9,6,1,2,4,5,61,11,33,4,0.39713927430555557,580,24846102
5,5,0,0,2,3,47,25,12,2,0.20815439819444445,581,24854021
10,4,3,3,4,6,50,22,31,3,0.2894453615277778,582,24861940
8,4,1,3,2,6,63,9,26,3,0.4092403834722222,583,24869859
6,4,2,0,2,4,53,19,12,2,0.33688260666666664,584,24877778
5,1,3,1,2,3,28,44,4,2,0.14169234027777777,585,24885697
10,9,0,1,4,6,48,24,28,6,0.3117144625,586,24893616
3,2,1,0,1,2,28,44,6,2,0.09489198958333334,587,24901535
5,3,1,1,2,3,44,28,4,2,0.19249488166666662,588,24909454
4,4,0,0,0,4,32,40,0,1,0.16675924819444443,589,24917373
5,2,1,2,2,3,38,34,6,2,0.1802783036111111,590,24925292
4,4,0,0,3,1,19,53,12,2,0.06364795722222222,591,24933211
5,3,2,0,2,3,29,43,15,2,0.21850286125,592,24941130
8,4,3,1,2,6,57,15,34,3,0.4158917747222222,593,24949049
8,4,2,2,3,5,56,16,21,3,0.13889340486111112,594,24956968
1,1,0,0,1,0,8,64,0,1,0.04307874208333333,595,24964887
7,3,3,1,1,6,55,17,10,3,0.27321578888888887,596,24972806
7,4,1,2,2,5,32,40,20,3,0.26180603055555557,597,24980725
9,4,3,2,3,6,48,24,15,4,0.27418831180555553,598,24988644
9,4,2,3,6,3,62,10,16,4,0.27243885611111107,599,24996563
6,3,2,1,1,5,56,16,14,2,0.24146923875,600,25004482
4,1,1,2,2,2,31,41,12,3,0.06818915166666667,601,25012401
5,4,0,1,0,5,33,39,15,2,0.21518649388888889,602,25020320
6,1,1,4,4,2,37,35,12,3,0.18412986152777777,603,25028239
2,1,0,1,0,2,18,54,0,1,0.058435800555555556,604,25036158
3,2,0,1,2,1,38,34,6,2,0.12718376375,605,25044077
8,3,3,2,4,4,50,22,11,3,0.1883277259722222,606,25051996
5,3,2,0,1,4,31,41,15,3,0.14568054569444444,607,25059915
8,6,2,0,1,7,52,20,19,3,0.2830440811111111,608,25067834
7,4,1,2,2,5,49,23,19,3,0.33274790791666664,609,25075753
4,2,2,0,1,3,29,43,15,3,0.08589189624999999,610,25083672
5,4,1,0,3,2,38,34,4,2,0.138892435,611,25091591
8,3,3,2,3,5,48,24,22,4,0.26277116,612,25099510
3,3,0,0,2,1,30,42,1,2,0.15526352513888889,613,25107429
4,1,1,2,3,1,44,28,4,2,0.09616478013888889,614,25115348
4,2,0,2,1,3,33,39,2,2,0.17083550708333334,615,25123267
8,4,3,1,2,6,56,16,27,3,0.2811157116666667,616,25131186
4,1,1,2,2,2,33,39,0,1,0.1638360211111111,617,25139105
6,2,2,2,2,4,43,29,13,2,0.1490489438888889,618,25147024
4,1,2,1,2,2,38,34,0,1,0.11711561972222223,619,25154943
6,1,3,2,0,6,35,37,16,3,0.23196504319444441,620,25162862
8,2,4,2,0,8,56,16,25,3,0.4056434398611111,621,25170781
5,2,1,2,3,2,48,24,12,2,0.1729700638888889,622,25178700
7,4,1,2,2,5,46,26,17,3,0.12821471222222222,623,25186619
4,2,2,0,1,3,28,44,8,2,0.18509226708333334,624,25194538
3,2,0,1,2,1,28,44,4,2,0.07524485569444445,625,25202457
9,4,4,1,4,5,53,19,21,3,0.2999086254166667,626,25210376
6,4,0,2,4,2,43,29,12,2,0.17924086916666668,627,25218295
4,3,1,0,1,3,31,41,13,3,0.11853040416666666,628,25226214
6,2,2,2,1,5,48,24,16,3,0.31552854180555556,629,25234133
7,4,1,2,1,6,52,20,14,3,0.27101377513888886,630,25242052
8,3,4,1,4,4,40,32,23,3,0.32114635861111107,631,25249971
7,4,3,0,2,5,38,34,28,3,0.22876367250000001,632,25257890
6,2,3,1,1,5,35,37,16,2,0.16508537861111114,633,25265809
5,3,1,1,2,3,39,33,21,2,0.1996528288888889,634,25273728
4,3,0,1,2,2,32,40,11,2,0.1322708566666667,635,25281647
3,2,0,1,2,1,32,40,0,1,0.08215860972222222,636,25289566
6,1,2,3,3,3,41,31,5,2,0.22618292972222223,637,25297485
4,3,0,1,1,3,39,33,13,3,0.13836269194444445,638,25305404
4,1,0,3,1,3,23,49,5,2,0.12887298611111112,639,25313323
4,3,1,0,2,2,27,45,12,2,0.21292286513888892,640,25321242
5,5,0,0,3,2,46,26,19,2,0.2525466301388889,641,25329161
8,4,2,2,6,2,53,19,18,5,0.3031311083333333,642,25337080
6,4,1,1,1,5,55,17,16,3,0.3375326981944445,643,25344999
7,4,2,1,3,4,51,21,34,3,0.10334054166666665,644,25352918
3,1,2,0,1,2,11,61,3,2,0.05933770361111111,645,25360837
6,4,1,1,0,6,42,30,14,3,0.28466096111111105,646,25368756
3,2,0,1,1,2,22,50,3,2,0.14705437666666665,647,25376675
5,4,1,0,2,3,36,36,10,2,0.14808353541666666,648,25384594
4,2,2,0,3,1,35,37,1,2,0.15539782694444446,649,25392513
7,3,2,2,0,7,43,29,19,2,0.2520872166666666,650,25400432
3,0,2,1,2,1,22,50,0,1,0.09964492847222223,651,25408351
8,3,5,0,4,4,49,23,25,3,0.2445286586111111,652,25416270
4,1,1,2,1,3,32,40,8,2,0.10807248791666667,653,25424189
4,2,1,1,1,3,36,36,8,2,0.15137558694444447,654,25432108
6,2,2,2,1,5,48,24,16,3,0.16264855166666667,655,25440027
8,4,1,3,5,3,54,18,43,5,0.2530781813888889,656,25447946
9,5,1,3,4,5,52,20,30,3,0.27388852208333336,657,25455865
4,2,1,1,1,3,20,52,14,4,0.1796302675,658,25463784
7,5,2,0,2,5,34,38,31,5,0.1665067994444444,659,25471703
6,2,4,0,0,6,34,38,13,3,0.16982047472222223,660,25479622
5,4,0,1,0,5,46,26,14,2,0.22111233638888889,661,25487541
5,1,1,3,3,2,39,33,15,2,0.15233297569444446,662,25495460
10,4,3,3,4,6,52,20,30,4,0.3343141036111111,663,25503379
9,6,1,2,5,4,56,16,24,2,0.2762665723611111,664,25511298
5,1,3,1,2,3,39,33,16,3,0.19550806680555555,665,25519217
9,3,2,4,3,6,54,18,31,3,0.4225148770833333,666,25527136
6,3,2,1,2,4,40,32,12,4,0.11950024583333334,667,25535055
6,3,2,1,3,3,40,32,13,3,0.21011779138888886,668,25542974
8,3,1,4,4,4,55,17,25,3,0.17999154333333334,669,25550893
5,4,0,1,1,4,42,30,7,2,0.2071720984722222,670,25558812
8,5,1,2,3,5,43,29,31,4,0.19151320291666665,671,25566731
11,4,4,3,4,7,61,11,30,3,0.34423905416666667,672,25574650
7,5,2,0,1,6,41,31,23,3,0.21558595333333333,673,25582569
11,6,2,3,3,8,64,8,42,3,0.2961007770833333,674,25590488
6,2,2,2,3,3,40,32,15,3,0.1697517666666667,675,25598407
7,1,5,1,2,5,49,23,13,3,0.28559995958333334,676,25606326
5,1,1,3,2,3,38,34,0,1,0.14313484916666666,677,25614245
6,2,2,2,3,3,40,32,18,3,0.1918405573611111,678,25622164
9,5,3,1,4,5,34,38,21,5,0.15990133444444446,679,25630083
4,3,1,0,1,3,30,42,18,2,0.10536849013888888,680,25638002
6,1,3,2,2,4,34,38,17,4,0.16670730555555555,681,25645921
4,3,0,1,1,3,36,36,4,2,0.22691311722222224,682,25653840
5,4,1,0,3,2,41,31,23,2,0.16978670541666666,683,25661759
10,5,3,2,5,5,44,28,25,4,0.32994838875,684,25669678
9,3,2,4,3,6,60,12,32,3,0.3187133166666667,685,25677597
5,2,2,1,2,3,29,43,6,2,0.11075195638888889,686,25685516
10,2,4,4,5,5,56,16,23,4,0.32965585833333333,687,25693435
6,6,0,0,1,5,49,23,7,2,0.2136564277777778,688,25701354
4,3,0,1,2,2,25,47,11,2,0.1457593075,689,25709273
12,6,2,4,4,8,57,15,35,5,0.3842661256944445,690,25717192
8,4,2,2,3,5,64,8,26,3,0.4001886870833333,691,25725111
6,5,1,0,1,5,42,30,11,3,0.1339485647222222,692,25733030
5,3,1,1,1,4,45,27,13,2,0.2434286897222222,693,25740949
8,3,3,2,1,7,45,27,22,3,0.2040488297222222,694,25748868
8,2,5,1,3,5,51,21,20,2,0.20482660972222222,695,25756787
7,2,2,3,5,2,44,28,7,2,0.1780537684722222,696,25764706
4,3,1,0,2,2,24,48,4,2,0.0752169625,697,25772625
7,3,3,1,2,5,44,28,25,3,0.16379569694444443,698,25780544
7,4,2,1,4,3,49,23,14,3,0.1971951611111111,699,25788463
10,5,3,2,1,9,60,12,26,3,0.3952637493055556,700,25796382
5,3,2,0,3,2,26,46,7,3,0.09789810847222223,701,25804301
7,4,3,0,2,5,40,32,22,3,0.20982051541666666,702,25812220
4,2,2,0,0,4,19,53,10,2,0.12802988069444443,703,25820139
8,4,2,2,1,7,35,37,19,3,0.27036674388888887,704,25828058
6,4,1,1,3,3,52,20,16,3,0.23652757430555557,705,25835977
6,4,0,2,2,4,42,30,17,2,0.14960344263888892,706,25843896
9,2,4,3,2,7,44,28,20,4,0.2822014651388889,707,25851815
7,4,3,0,3,4,45,27,23,3,0.2622534356944444,708,25859734
2,1,0,1,1,1,16,56,0,1,0.09663528430555555,709,25867653
5,1,2,2,2,3,35,37,15,3,0.14389964958333334,710,25875572
7,4,0,3,3,4,39,33,19,3,0.24260608097222225,711,25883491
9,7,0,2,2,7,58,14,24,3,0.3430566205555555,712,25891410
7,1,3,3,3,4,49,23,23,5,0.1700992023611111,713,25899329
9,5,3,1,3,6,55,17,23,2,0.26183962680555556,714,25907248
6,3,3,0,1,5,42,30,27,4,0.2792714854166667,715,25915167
3,2,0,1,1,2,18,54,0,1,0.06700211625000001,716,25923086
5,3,1,1,2,3,29,43,10,2,0.16127639222222223,717,25931005
3,2,1,0,1,2,19,53,8,2,0.04238916708333333,718,25938924
5,3,2,0,1,4,26,46,16,3,0.1581247586111111,719,25946843
3,2,1,0,0,3,24,48,7,2,0.1880503138888889,720,25954762
8,4,2,2,3,5,42,30,11,4,0.20044576875,721,25962681
9,1,5,3,3,6,57,15,19,3,0.35252832222222225,722,25970600
2,2,0,0,1,1,20,52,0,1,0.09496202611111111,723,25978519
5,3,1,1,1,4,29,43,13,3,0.1628428784722222,724,25986438
10,5,2,3,4,6,70,2,32,4,0.33218642694444445,725,25994357
1,1,0,0,0,1,15,57,0,1,0.03866520958333333,726,26002276
8,4,2,2,3,5,41,31,22,4,0.25276486930555553,727,26010195
7,5,1,1,1,6,46,26,17,3,0.2561146415277778,728,26018114
5,2,0,3,1,4,41,31,12,3,0.21628062986111113,729,26026033
10,2,5,3,2,8,56,16,28,4,0.29802405486111117,730,26033952
10,4,4,2,2,8,57,15,30,5,0.353049915,731,26041871
13,7,3,3,3,10,65,7,49,4,0.39770969222222224,732,26049790
6,4,1,1,2,4,47,25,17,3,0.29267792013888894,733,26057709
8,3,4,1,2,6,53,19,22,2,0.22869687958333337,734,26065628
5,3,1,1,4,1,63,9,14,2,0.19931365069444446,735,26073547
5,3,1,1,3,2,38,34,7,2,0.21650937486111113,736,26081466
6,2,1,3,2,4,34,38,27,3,0.2216405922222222,737,26089385
4,2,2,0,1,3,34,38,6,2,0.13692151416666667,738,26097304
5,3,0,2,0,5,48,24,2,2,0.17735457069444444,739,26105223
8,6,1,1,2,6,43,29,13,3,0.1930811751388889,740,26113142
5,2,3,0,0,5,45,27,13,2,0.17671708055555557,741,26121061
2,1,0,1,0,2,23,49,0,1,0.11269617583333333,742,26128980
6,3,2,1,2,4,45,27,13,3,0.15001528763888888,743,26136899
4,1,1,2,1,3,39,33,1,2,0.17649156472222222,744,26144818
5,1,2,2,0,5,41,31,2,2,0.18475078430555555,745,26152737
9,4,4,1,2,7,46,26,32,5,0.19698962958333333,746,26160656
7,5,0,2,3,4,44,28,22,3,0.18278273597222222,747,26168575
8,3,2,3,1,7,49,23,11,2,0.2530974726388889,748,26176494
7,3,2,2,2,5,58,14,31,3,0.32627342097222223,749,26184413
3,2,1,0,2,1,22,50,4,2,0.10401510986111112,750,26192332
2,1,1,0,2,0,31,41,0,1,0.1317387626388889,751,26200251
11,5,3,3,5,6,64,8,31,3,0.2932912640277778,752,26208170
10,7,1,2,3,7,64,8,28,3,0.36953953208333334,753,26216089
6,3,0,3,2,4,45,27,13,4,0.13430705166666665,754,26224008
5,2,3,0,4,1,34,38,7,2,0.09696041208333334,755,26231927
6,1,3,2,0,6,34,38,18,3,0.30265663291666667,756,26239846
7,5,1,1,1,6,46,26,15,3,0.22265422875000004,757,26247765
10,4,5,1,3,7,54,18,42,4,0.2669741618055556,758,26255684
12,6,4,2,5,7,57,15,39,5,0.35011358236111106,759,26263603
5,1,2,2,1,4,23,49,3,2,0.10525185180555556,760,26271522
8,3,5,0,2,6,54,18,24,3,0.35945341861111113,761,26279441
7,1,3,3,2,5,53,19,3,2,0.2683889576388889,762,26287360
4,3,1,0,0,4,50,22,2,2,0.2255174747222222,763,26295279
8,6,1,1,2,6,58,14,29,3,0.33247639041666666,764,26303198
4,2,1,1,1,3,28,44,15,2,0.1485856661111111,765,26311117
6,3,2,1,2,4,50,22,6,2,0.24758489152777782,766,26319036
12,5,3,4,4,8,58,14,44,4,0.2586130456944445,767,26326955
6,3,2,1,1,5,30,42,12,2,0.19261688277777778,768,26334874
7,2,3,2,3,4,43,29,14,2,0.22121995916666665,769,26342793
8,5,2,1,2,6,51,21,32,4,0.26173355,770,26350712
7,3,2,2,3,4,46,26,24,3,0.24661011986111112,771,26358631
4,2,2,0,0,4,32,40,1,2,0.16702828,772,26366550
5,2,2,1,3,2,32,40,8,3,0.17124374916666668,773,26374469
9,2,4,3,2,7,49,23,21,3,0.23212623708333333,774,26382388
0,0,0,0,0,0,0,72,0,0,0.0,775,26390307
4,0,2,2,1,3,21,51,8,3,0.10426576250000001,776,26398226
3,0,1,2,2,1,25,47,5,2,0.0823789813888889,777,26406145
9,4,2,3,5,4,43,29,32,4,0.1349787409722222,778,26414064
3,1,2,0,0,3,36,36,7,2,0.16876657375,779,26421983
9,4,3,2,5,4,39,33,25,4,0.23455704472222225,780,26429902
6,1,3,2,2,4,34,38,9,3,0.1858808497222222,781,26437821
8,4,3,1,1,7,56,16,18,2,0.29674524430555554,782,26445740
6,2,3,1,3,3,31,41,23,4,0.17828460125,783,26453659
7,3,3,1,1,6,44,28,26,3,0.32162985986111114,784,26461578
8,5,1,2,3,5,56,16,29,3,0.25849572875000004,785,26469497
10,5,3,2,4,6,60,12,25,3,0.20233406680555555,786,26477416
4,1,2,1,1,3,27,45,6,2,0.15610936791666666,787,26485335
12,6,3,3,6,6,63,9,35,4,0.4039487425,788,26493254
9,4,5,0,2,7,49,23,18,3,0.24572197833333334,789,26501173
7,6,0,1,2,5,46,26,23,4,0.24774299569444447,790,26509092
4,3,0,1,3,1,29,43,10,3,0.12656204750000002,791,26517011
7,4,1,2,4,3,53,19,28,2,0.27246373402777774,792,26524930
7,2,4,1,2,5,29,43,14,5,0.1945738101388889,793,26532849
9,4,4,1,2,7,52,20,24,3,0.2701757615277778,794,26540768
5,1,3,1,3,2,41,31,7,2,0.16647004972222224,795,26548687
