internal_transfer_id,transaction_datetime,currency,amount,sender_account_id,receiver_account_id,sender_transaction_id,receiver_transaction_id
IT0000000274,2021-02-10 12:51:35,UYU,5011.52,A0007769,A0007884,T0000002811,T0000002812
IT0000000275,2021-02-10 14:17:13,UYU,20069.75,A0003782,A0001309,T0000002822,T0000002821
IT0000000276,2021-02-10 15:30:27,UYU,3075.12,A0002055,A0000896,T0000002830,T0000002829
IT0000000277,2021-02-10 15:50:12,UYU,7362.29,A0001485,A0008004,T0000002833,T0000002834
IT0000000278,2021-02-11 09:39:13,UYU,10756.46,A0011888,A0012897,T0000002864,T0000002865
IT0000000279,2021-02-11 09:48:18,UYU,34499.07,A0007634,A0008634,T0000002866,T0000002867
IT0000000280,2021-02-11 13:52:36,UYU,2351.08,A0012171,A0002819,T0000002881,T0000002880
IT0000000281,2021-02-11 15:30:02,USD,130.59,A0004186,A0011552,T0000002893,T0000002894
IT0000000282,2021-02-11 16:20:14,UYU,10285.33,A0002072,A0007072,T0000002900,T0000002901
IT0000000283,2021-02-11 17:53:11,UYU,17215.11,A0003782,A0007633,T0000002909,T0000002910
IT0000000284,2021-02-11 19:27:37,UYU,1900.22,A0012361,A0008666,T0000002914,T0000002913
IT0000000285,2021-02-12 09:13:06,USD,150.37,A0001732,A0002346,T0000002935,T0000002936
IT0000000286,2021-02-12 09:15:47,UYU,603.86,A0003388,A0012520,T0000002937,T0000002938
IT0000000287,2021-02-12 10:09:29,UYU,17220.68,A0008281,A0000324,T0000002948,T0000002947
IT0000000288,2021-02-12 10:56:18,UYU,3186.12,A0003782,A0008554,T0000002956,T0000002957
IT0000000289,2021-02-12 11:41:26,UYU,2355.86,A0010381,A0011889,T0000002964,T0000002965
IT0000000290,2021-02-12 11:47:30,UYU,5654.67,A0000324,A0008892,T0000002967,T0000002968
IT0000000291,2021-02-12 13:07:07,UYU,1375.34,A0001885,A0000807,T0000002974,T0000002973
IT0000000292,2021-02-12 13:31:36,UYU,20971.26,A0001309,A0005770,T0000002981,T0000002982
IT0000000293,2021-02-12 13:32:47,UYU,2630.01,A0003106,A0011095,T0000002984,T0000002985
IT0000000294,2021-02-12 14:45:56,UYU,4011.62,A0008892,A0000819,T0000002995,T0000002994
IT0000000295,2021-02-12 15:15:38,UYU,13616.67,A0000303,A0005790,T0000003000,T0000003001
IT0000000296,2021-02-12 15:26:01,UYU,25009.15,A0003713,A0003781,T0000003002,T0000003003
IT0000000297,2021-02-12 16:08:38,USD,296.28,A0001732,A0011558,T0000003011,T0000003012
IT0000000298,2021-02-13 12:47:06,UYU,3829.13,A0006928,A0012897,T0000003048,T0000003049
IT0000000299,2021-02-13 13:30:02,USD,401.06,A0003065,A0011255,T0000003051,T0000003052
IT0000000300,2021-02-13 15:29:49,UYU,5191.99,A0001921,A0004156,T0000003060,T0000003061
IT0000000301,2021-02-13 23:22:50,UYU,11499.24,A0005087,A0007072,T0000003085,T0000003086
IT0000000302,2021-02-13 23:24:36,USD,248.34,A0002346,A0003065,T0000003087,T0000003088
IT0000000303,2021-02-14 11:24:07,UYU,627.32,A0005179,A0011888,T0000003098,T0000003099
IT0000000304,2021-02-14 13:29:01,UYU,336.89,A0002622,A0003888,T0000003104,T0000003105
IT0000000305,2021-02-14 17:44:09,UYU,47966.23,A0007885,A0012519,T0000003122,T0000003123
IT0000000306,2021-02-15 05:53:47,UYU,55698.0,A0006927,A0006611,T0000003132,T0000003131
IT0000000307,2021-02-15 11:50:20,UYU,30215.72,A0003713,A0001337,T0000003145,T0000003144
IT0000000308,2021-02-15 12:16:51,USD,5068.45,A0002676,A0001887,T0000003147,T0000003146
IT0000000309,2021-02-15 12:39:57,UYU,7905.49,A0009610,A0002629,T0000003150,T0000003149
IT0000000310,2021-02-15 13:37:51,USD,161.02,A0002346,A0011552,T0000003159,T0000003160
IT0000000311,2021-02-15 13:53:33,UYU,7368.42,A0003347,A0001885,T0000003164,T0000003163
IT0000000312,2021-02-15 14:11:30,UYU,8208.99,A0008665,A0008004,T0000003169,T0000003168
IT0000000313,2021-02-15 18:23:12,UYU,1327.35,A0011807,A0011354,T0000003184,T0000003183
IT0000000314,2021-02-15 20:42:49,UYU,19577.36,A0007191,A0009609,T0000003186,T0000003187
IT0000000315,2021-02-16 09:16:57,USD,58.98,A0002089,A0007360,T0000003208,T0000003209
IT0000000316,2021-02-16 10:50:24,UYU,10722.44,A0007885,A0000100,T0000003212,T0000003211
IT0000000317,2021-02-16 11:12:27,UYU,2400.45,A0002620,A0007190,T0000003214,T0000003215
IT0000000318,2021-02-16 14:09:10,UYU,3734.16,A0008554,A0003389,T0000003228,T0000003227
IT0000000319,2021-02-16 14:49:04,UYU,2648.94,A0002629,A0005770,T0000003233,T0000003234
IT0000000320,2021-02-16 15:00:25,UYU,478.35,A0007740,A0000807,T0000003236,T0000003235
IT0000000321,2021-02-16 16:34:28,USD,50.03,A0000326,A0007360,T0000003248,T0000003249
IT0000000322,2021-02-16 23:05:08,UYU,26983.03,A0012173,A0003781,T0000003266,T0000003265
IT0000000323,2021-02-17 10:03:34,UYU,15237.68,A0008554,A0001885,T0000003284,T0000003283
IT0000000324,2021-02-17 11:34:54,USD,84.44,A0009443,A0002835,T0000003290,T0000003289
IT0000000325,2021-02-17 12:29:14,UYU,3345.78,A0011095,A0005179,T0000003297,T0000003296
IT0000000326,2021-02-17 13:07:29,UYU,4773.75,A0000100,A0008332,T0000003299,T0000003300
IT0000000327,2021-02-17 15:58:06,UYU,2446.2,A0000995,A0002622,T0000003313,T0000003314
IT0000000328,2021-02-17 17:10:29,UYU,31268.89,A0012394,A0003713,T0000003323,T0000003322
IT0000000329,2021-02-17 22:44:04,UYU,2198.39,A0009609,A0001921,T0000003332,T0000003331
IT0000000330,2021-02-18 09:09:37,UYU,9798.84,A0006928,A0012394,T0000003343,T0000003344
IT0000000331,2021-02-18 09:23:14,UYU,4894.03,A0006928,A0001935,T0000003349,T0000003348
IT0000000332,2021-02-18 10:04:40,UYU,9072.49,A0010278,A0011718,T0000003351,T0000003352
IT0000000333,2021-02-18 10:45:21,UYU,1392.68,A0007763,A0008665,T0000003353,T0000003354
IT0000000334,2021-02-18 11:46:19,UYU,16164.77,A0007634,A0010278,T0000003357,T0000003358
IT0000000335,2021-02-18 13:35:23,USD,104.84,A0011549,A0012395,T0000003365,T0000003366
IT0000000336,2021-02-18 14:15:11,UYU,23145.32,A0002826,A0010228,T0000003367,T0000003368
IT0000000337,2021-02-18 16:42:32,UYU,5057.66,A0008281,A0011094,T0000003384,T0000003385
IT0000000338,2021-02-18 19:01:56,UYU,1860.64,A0007205,A0002620,T0000003395,T0000003394
IT0000000339,2021-02-18 20:37:57,USD,704.85,A0002630,A0002676,T0000003400,T0000003401
IT0000000340,2021-02-19 07:02:35,UYU,14503.92,A0001309,A0003389,T0000003409,T0000003410
IT0000000341,2021-02-19 09:02:54,UYU,8991.67,A0008326,A0004156,T0000003415,T0000003414
IT0000000342,2021-02-19 13:18:45,UYU,21044.86,A0008331,A0010259,T0000003442,T0000003443
IT0000000343,2021-02-19 13:24:22,UYU,306985.61,A0002675,A0002072,T0000003446,T0000003445
IT0000000344,2021-02-19 15:52:03,USD,55.64,A0001887,A0000220,T0000003466,T0000003465
IT0000000345,2021-02-19 16:08:21,USD,329.61,A0002481,A0009443,T0000003469,T0000003470
IT0000000346,2021-02-19 21:19:34,UYU,11100.35,A0010381,A0011886,T0000003486,T0000003487
IT0000000347,2021-02-20 15:40:13,UYU,15925.62,A0003389,A0012394,T0000003512,T0000003513
IT0000000348,2021-02-20 20:44:00,UYU,7000.14,A0002755,A0012519,T0000003523,T0000003524
IT0000000349,2021-02-21 07:21:02,UYU,28065.33,A0006780,A0000303,T0000003536,T0000003535
IT0000000350,2021-02-21 12:10:04,UYU,1918.44,A0006611,A0000509,T0000003544,T0000003543
IT0000000351,2021-02-21 14:37:46,UYU,5213.12,A0002624,A0002055,T0000003552,T0000003551
IT0000000352,2021-02-21 16:23:42,UYU,8320.83,A0008332,A0006780,T0000003561,T0000003560
IT0000000353,2021-02-21 17:15:21,UYU,19162.17,A0008281,A0000303,T0000003565,T0000003564
IT0000000354,2021-02-21 19:47:04,USD,407.36,A0002628,A0008370,T0000003573,T0000003574
IT0000000355,2021-02-21 20:38:32,UYU,14825.85,A0007633,A0007769,T0000003575,T0000003576
IT0000000356,2021-02-21 22:33:32,UYU,3695.65,A0008634,A0011888,T0000003580,T0000003581
IT0000000357,2021-02-22 11:03:22,UYU,1725.85,A0007763,A0009985,T0000003593,T0000003594
IT0000000358,2021-02-22 13:53:49,UYU,12119.82,A0011868,A0008554,T0000003606,T0000003605
IT0000000359,2021-02-22 14:23:20,USD,7719.93,A0002481,A0001732,T0000003610,T0000003609
IT0000000360,2021-02-22 14:38:54,UYU,3193.05,A0012359,A0011868,T0000003614,T0000003613
IT0000000361,2021-02-22 21:15:44,UYU,30132.48,A0007885,A0011718,T0000003646,T0000003647
IT0000000362,2021-02-23 08:52:48,UYU,7083.63,A0012520,A0002675,T0000003661,T0000003660
IT0000000363,2021-02-23 11:15:28,UYU,9859.8,A0011561,A0009949,T0000003670,T0000003669
IT0000000364,2021-02-23 12:19:12,UYU,3772.42,A0001885,A0007763,T0000003674,T0000003675
IT0000000365,2021-02-23 13:40:38,UYU,4258.65,A0008332,A0011464,T0000003680,T0000003681
IT0000000366,2021-02-23 16:40:32,UYU,16125.19,A0012520,A0010259,T0000003701,T0000003700
IT0000000367,2021-02-24 05:19:46,UYU,6829.76,A0007072,A0011888,T0000003713,T0000003714
IT0000000368,2021-02-24 09:17:48,UYU,27802.73,A0011718,A0007633,T0000003718,T0000003717
IT0000000369,2021-02-24 11:45:49,UYU,1858.13,A0011094,A0007191,T0000003728,T0000003727
IT0000000370,2021-02-24 11:53:25,UYU,1444.49,A0003713,A0008554,T0000003729,T0000003730
IT0000000371,2021-02-24 13:19:13,UYU,16277.93,A0008332,A0008666,T0000003738,T0000003739
IT0000000372,2021-02-24 14:37:38,UYU,4236.84,A0006780,A0007763,T0000003743,T0000003744
IT0000000373,2021-02-24 16:17:00,UYU,788.75,A0007633,A0005367,T0000003753,T0000003752
IT0000000374,2021-02-25 13:29:32,UYU,9842.92,A0011464,A0002755,T0000003788,T0000003787
IT0000000375,2021-02-25 16:03:20,UYU,6810.16,A0005820,A0007769,T0000003803,T0000003804
IT0000000376,2021-02-25 16:54:18,UYU,10331.72,A0008332,A0001885,T0000003810,T0000003809
IT0000000377,2021-02-25 21:34:27,UYU,12491.78,A0001337,A0002826,T0000003827,T0000003828
IT0000000378,2021-02-26 05:46:09,USD,139.71,A0002835,A0007206,T0000003836,T0000003837
IT0000000379,2021-02-26 09:41:31,UYU,148754.11,A0005820,A0002675,T0000003847,T0000003846
IT0000000380,2021-02-26 10:03:06,UYU,791.78,A0002072,A0000819,T0000003854,T0000003853
IT0000000381,2021-02-26 10:52:11,UYU,83871.94,A0002675,A0002624,T0000003861,T0000003860
IT0000000382,2021-02-26 11:13:47,UYU,991.02,A0002620,A0007769,T0000003864,T0000003865
IT0000000383,2021-02-26 12:59:07,UYU,4684.52,A0007205,A0007767,T0000003883,T0000003884
IT0000000384,2021-02-26 13:35:41,UYU,57487.04,A0003388,A0008554,T0000003892,T0000003893
IT0000000385,2021-02-26 14:39:30,UYU,580.49,A0002675,A0007072,T0000003907,T0000003908
IT0000000386,2021-02-26 15:36:23,UYU,4221.56,A0010259,A0007763,T0000003923,T0000003922
IT0000000387,2021-02-26 16:48:37,UYU,9537.7,A0000325,A0008005,T0000003936,T0000003937
IT0000000388,2021-02-26 19:24:40,UYU,11234.66,A0007634,A0008666,T0000003949,T0000003950
IT0000000389,2021-02-26 23:43:23,UYU,25408.61,A0012171,A0008281,T0000003963,T0000003962
IT0000000390,2021-02-27 12:00:29,UYU,9002.45,A0000807,A0003106,T0000003974,T0000003975
IT0000000391,2021-02-27 12:43:53,UYU,22149.62,A0000509,A0008666,T0000003977,T0000003978
IT0000000392,2021-02-27 15:03:57,UYU,6252.13,A0011094,A0000995,T0000003986,T0000003985
IT0000000393,2021-02-27 16:52:44,UYU,14592.89,A0011889,A0000509,T0000003998,T0000003997
IT0000000394,2021-02-27 21:02:59,UYU,19306.73,A0001885,A0010228,T0000004007,T0000004008
IT0000000395,2021-02-27 23:57:48,UYU,973.89,A0007205,A0002755,T0000004019,T0000004018
IT0000000396,2021-02-28 09:40:24,UYU,17568.02,A0007633,A0001487,T0000004025,T0000004024
IT0000000397,2021-02-28 11:25:47,UYU,8858.48,A0011888,A0001485,T0000004029,T0000004028
IT0000000398,2021-02-28 13:25:05,USD,159.65,A0009443,A0001887,T0000004034,T0000004033
IT0000000399,2021-02-28 15:41:46,UYU,9047.35,A0008326,A0009797,T0000004041,T0000004042
IT0000000401,2021-02-28 15:45:00,USD,18053.58,A0011255,A0003065,T0000004047,T0000004044
IT0000000400,2021-02-28 15:45:00,USD,1607.08,A0007206,A0009443,T0000004045,T0000004046
IT0000000402,2021-03-01 06:29:35,UYU,6893.47,A0001134,A0000303,T0000004072,T0000004071
IT0000000403,2021-03-01 12:35:36,UYU,4739.74,A0009610,A0002627,T0000004096,T0000004095
IT0000000404,2021-03-01 16:42:11,UYU,13753.51,A0010228,A0005367,T0000004118,T0000004117
IT0000000405,2021-03-01 19:19:19,UYU,7509.17,A0009609,A0007072,T0000004130,T0000004129
IT0000000406,2021-03-01 21:30:05,UYU,3556.46,A0001485,A0005284,T0000004135,T0000004136
IT0000000407,2021-03-02 08:33:14,UYU,2900.87,A0011094,A0007767,T0000004143,T0000004142
IT0000000408,2021-03-02 11:28:29,UYU,11926.09,A0000509,A0011718,T0000004158,T0000004159
IT0000000409,2021-03-02 16:21:24,UYU,8089.33,A0002620,A0008332,T0000004194,T0000004195
IT0000000410,2021-03-02 16:47:56,UYU,3942.04,A0000303,A0001134,T0000004197,T0000004198
IT0000000411,2021-03-02 19:06:57,UYU,4541.02,A0002629,A0008634,T0000004204,T0000004205
IT0000000412,2021-03-03 11:15:34,USD,190.93,A0011466,A0002676,T0000004233,T0000004232
IT0000000413,2021-03-03 12:44:46,USD,246.04,A0001732,A0008249,T0000004242,T0000004243
IT0000000414,2021-03-03 15:28:34,UYU,3306.95,A0000303,A0012897,T0000004259,T0000004260
IT0000000415,2021-03-03 21:49:12,UYU,13325.66,A0006927,A0001309,T0000004281,T0000004280
IT0000000416,2021-03-03 22:25:29,UYU,3917.64,A0008281,A0000100,T0000004283,T0000004282
IT0000000417,2021-03-04 09:13:06,UYU,6116.35,A0001935,A0007769,T0000004295,T0000004296
IT0000000418,2021-03-04 10:13:25,USD,88.22,A0009443,A0002630,T0000004301,T0000004300
IT0000000419,2021-03-04 11:19:07,UYU,2252.3,A0005284,A0012171,T0000004308,T0000004309
IT0000000420,2021-03-04 11:30:38,UYU,9244.41,A0004157,A0007884,T0000004310,T0000004311
IT0000000421,2021-03-04 14:00:53,UYU,700.3,A0012520,A0013269,T0000004330,T0000004331
IT0000000422,2021-03-04 14:09:27,UYU,4071.17,A0005284,A0000324,T0000004335,T0000004334
IT0000000423,2021-03-04 14:21:08,UYU,16729.21,A0003010,A0002072,T0000004338,T0000004337
IT0000000424,2021-03-04 14:33:24,UYU,10169.0,A0001309,A0000896,T0000004341,T0000004340
IT0000000425,2021-03-04 15:39:03,UYU,2639.8,A0007885,A0013269,T0000004348,T0000004349
IT0000000426,2021-03-04 16:08:55,USD,81.43,A0002630,A0006925,T0000004354,T0000004355
IT0000000427,2021-03-04 17:37:56,UYU,45176.44,A0007191,A0007885,T0000004364,T0000004365
IT0000000428,2021-03-04 17:52:52,UYU,18768.73,A0008004,A0010259,T0000004366,T0000004367
IT0000000429,2021-03-05 09:06:51,UYU,143904.48,A0011464,A0002675,T0000004384,T0000004383
IT0000000430,2021-03-05 11:21:33,UYU,27095.14,A0005284,A0008665,T0000004401,T0000004402
IT0000000431,2021-03-05 11:49:48,UYU,62700.71,A0011464,A0003713,T0000004408,T0000004407
IT0000000432,2021-03-05 12:20:28,UYU,70725.36,A0008325,A0002675,T0000004414,T0000004413
IT0000000433,2021-03-05 13:06:15,UYU,5579.37,A0000509,A0000303,T0000004419,T0000004418
IT0000000434,2021-03-05 13:25:26,USD,304.95,A0011466,A0007742,T0000004424,T0000004423
IT0000000435,2021-03-05 14:38:51,UYU,3261.16,A0006780,A0000807,T0000004434,T0000004433
IT0000000436,2021-03-05 15:48:01,UYU,1401.27,A0000819,A0006927,T0000004444,T0000004445
IT0000000437,2021-03-05 15:55:24,UYU,1401.65,A0003106,A0001309,T0000004448,T0000004447
IT0000000438,2021-03-05 16:29:24,UYU,26998.63,A0001485,A0000995,T0000004456,T0000004455
IT0000000439,2021-03-05 18:43:03,UYU,28853.86,A0012171,A0001935,T0000004466,T0000004465
IT0000000440,2021-03-05 18:51:19,UYU,16450.83,A0001921,A0005820,T0000004467,T0000004468
IT0000000441,2021-03-06 14:07:09,UYU,4179.81,A0011464,A0007189,T0000004493,T0000004492
IT0000000442,2021-03-06 15:46:34,UYU,9846.77,A0006780,A0002620,T0000004498,T0000004497
IT0000000443,2021-03-07 12:45:31,UYU,8721.35,A0001935,A0008326,T0000004533,T0000004534
IT0000000444,2021-03-07 12:56:45,UYU,3299.42,A0003713,A0007767,T0000004536,T0000004537
IT0000000445,2021-03-07 17:44:16,UYU,2343.01,A0007072,A0010381,T0000004557,T0000004558
IT0000000446,2021-03-07 21:50:43,UYU,8540.17,A0008332,A0007633,T0000004570,T0000004569
IT0000000447,2021-03-08 08:32:43,UYU,17749.99,A0008892,A0006927,T0000004578,T0000004577
IT0000000448,2021-03-08 08:47:45,UYU,231882.46,A0011256,A0002675,T0000004582,T0000004581
IT0000000449,2021-03-08 12:36:53,UYU,43304.66,A0007885,A0005770,T0000004603,T0000004602
IT0000000450,2021-03-08 14:00:34,UYU,23895.24,A0002675,A0008332,T0000004612,T0000004613
IT0000000451,2021-03-08 14:30:08,UYU,3814.2,A0003010,A0000509,T0000004619,T0000004618
IT0000000452,2021-03-08 14:31:06,UYU,1762.22,A0011886,A0006780,T0000004621,T0000004620
IT0000000453,2021-03-08 14:33:34,UYU,9019.22,A0011094,A0001337,T0000004623,T0000004622
IT0000000454,2021-03-08 16:59:11,UYU,425.75,A0008634,A0012897,T0000004632,T0000004633
IT0000000455,2021-03-09 10:15:45,UYU,8242.53,A0012107,A0013269,T0000004654,T0000004655
IT0000000456,2021-03-09 11:02:12,UYU,90510.09,A0007633,A0008634,T0000004662,T0000004663
IT0000000457,2021-03-09 12:06:21,UYU,2886.18,A0007190,A0005367,T0000004674,T0000004673
IT0000000458,2021-03-09 12:30:07,UYU,273038.61,A0002675,A0000303,T0000004679,T0000004678
IT0000000459,2021-03-09 13:36:13,USD,372.67,A0004186,A0002630,T0000004684,T0000004683
IT0000000460,2021-03-09 14:52:22,UYU,50226.44,A0005179,A0000325,T0000004690,T0000004689
IT0000000461,2021-03-09 17:52:54,UYU,14575.96,A0005179,A0001337,T0000004710,T0000004709
IT0000000462,2021-03-09 18:18:28,UYU,4647.55,A0011888,A0001487,T0000004713,T0000004712
IT0000000463,2021-03-10 09:03:29,UYU,1368.31,A0006611,A0012361,T0000004726,T0000004727
IT0000000464,2021-03-10 09:20:40,UYU,7168.09,A0006927,A0000324,T0000004732,T0000004731
IT0000000465,2021-03-10 10:02:16,UYU,43982.23,A0000995,A0012359,T0000004734,T0000004735
IT0000000466,2021-03-10 13:39:00,UYU,5150.16,A0001485,A0002629,T0000004754,T0000004755
IT0000000467,2021-03-10 14:23:03,UYU,4951.02,A0006926,A0003347,T0000004759,T0000004758
IT0000000468,2021-03-10 15:06:55,USD,4840.92,A0007360,A0002481,T0000004764,T0000004763
IT0000000469,2021-03-10 17:06:14,USD,16681.96,A0003714,A0002481,T0000004774,T0000004773
IT0000000470,2021-03-11 10:52:24,UYU,28783.02,A0010278,A0001134,T0000004806,T0000004805
IT0000000471,2021-03-11 14:06:17,UYU,9007.97,A0013469,A0000807,T0000004821,T0000004820
IT0000000472,2021-03-11 14:37:12,UYU,18735.5,A0007072,A0006611,T0000004824,T0000004823
IT0000000473,2021-03-11 22:05:36,USD,187.84,A0003065,A0002346,T0000004855,T0000004854
IT0000000474,2021-03-12 09:17:16,UYU,11325.9,A0010228,A0011888,T0000004861,T0000004862
IT0000000475,2021-03-12 11:18:36,UYU,58347.05,A0003782,A0005285,T0000004875,T0000004876
IT0000000476,2021-03-12 11:28:10,UYU,8270.24,A0002072,A0008554,T0000004877,T0000004878
IT0000000477,2021-03-12 13:24:27,USD,243.2,A0012395,A0009443,T0000004896,T0000004895
IT0000000478,2021-03-12 14:18:56,UYU,6044.75,A0003888,A0007884,T0000004905,T0000004906
IT0000000479,2021-03-12 14:25:27,UYU,13920.99,A0000509,A0002755,T0000004907,T0000004908
IT0000000480,2021-03-12 18:33:12,USD,5298.52,A0002676,A0009443,T0000004931,T0000004932
IT0000000481,2021-03-12 21:20:17,UYU,11364.66,A0011889,A0000324,T0000004940,T0000004939
IT0000000482,2021-03-13 05:26:14,UYU,2824.47,A0011889,A0003389,T0000004953,T0000004952
IT0000000483,2021-03-13 20:03:45,UYU,7077.43,A0002627,A0002819,T0000004986,T0000004987
IT0000000484,2021-03-13 20:04:38,UYU,1613.88,A0007744,A0008004,T0000004988,T0000004989
IT0000000485,2021-03-14 11:44:39,UYU,14507.68,A0011464,A0011868,T0000005006,T0000005007
IT0000000486,2021-03-14 12:33:39,UYU,5278.8,A0005790,A0001935,T0000005009,T0000005008
IT0000000487,2021-03-14 15:33:30,UYU,7422.5,A0007769,A0002055,T0000005020,T0000005019
IT0000000488,2021-03-14 15:41:22,UYU,42932.6,A0007885,A0002072,T0000005022,T0000005021
IT0000000489,2021-03-14 17:32:19,UYU,2361.74,A0005770,A0011889,T0000005029,T0000005030
IT0000000490,2021-03-14 17:47:46,UYU,10406.81,A0005367,A0011809,T0000005031,T0000005032
IT0000000491,2021-03-14 18:30:51,UYU,14801.75,A0002826,A0011464,T0000005034,T0000005035
IT0000000492,2021-03-14 23:55:37,UYU,101185.36,A0005179,A0002072,T0000005048,T0000005047
IT0000000493,2021-03-15 12:15:22,UYU,14164.62,A0007191,A0007633,T0000005071,T0000005072
IT0000000494,2021-03-15 14:52:11,USD,140.03,A0001732,A0000220,T0000005086,T0000005085
IT0000000495,2021-03-15 15:21:31,UYU,29205.59,A0007745,A0001885,T0000005088,T0000005087
IT0000000496,2021-03-15 15:37:08,UYU,36801.86,A0006928,A0009795,T0000005092,T0000005093
IT0000000497,2021-03-15 15:44:47,UYU,23180.09,A0002675,A0008666,T0000005095,T0000005096
IT0000000498,2021-03-16 13:09:47,UYU,2770.43,A0009795,A0003106,T0000005151,T0000005150
IT0000000499,2021-03-16 14:33:02,UYU,2819.18,A0010259,A0008331,T0000005165,T0000005164
IT0000000500,2021-03-16 17:50:56,UYU,15305.6,A0003010,A0005367,T0000005180,T0000005181
IT0000000501,2021-03-16 18:28:02,UYU,441.32,A0003388,A0000100,T0000005187,T0000005186
IT0000000502,2021-03-16 19:02:49,UYU,2291.62,A0012359,A0011808,T0000005190,T0000005189
IT0000000503,2021-03-16 21:55:38,UYU,1661.47,A0005950,A0012520,T0000005194,T0000005195
IT0000000504,2021-03-17 15:08:18,UYU,6521.12,A0012897,A0008281,T0000005236,T0000005235
IT0000000505,2021-03-17 16:25:40,UYU,1817.91,A0005950,A0000509,T0000005242,T0000005241
IT0000000506,2021-03-17 18:18:50,USD,32478.45,A0002481,A0008249,T0000005252,T0000005253
IT0000000507,2021-03-17 22:55:35,UYU,15255.86,A0011561,A0002675,T0000005267,T0000005266
IT0000000508,2021-03-18 09:34:39,UYU,286193.06,A0002675,A0001885,T0000005282,T0000005281
IT0000000509,2021-03-18 12:06:50,UYU,13738.49,A0007189,A0012520,T0000005293,T0000005294
IT0000000510,2021-03-18 14:44:14,UYU,2815.97,A0012520,A0000995,T0000005307,T0000005306
IT0000000511,2021-03-18 17:29:50,UYU,1854.99,A0012361,A0005770,T0000005316,T0000005315
IT0000000512,2021-03-18 23:45:50,UYU,6365.89,A0012171,A0012520,T0000005337,T0000005338
IT0000000513,2021-03-18 23:48:19,UYU,9275.71,A0005790,A0007205,T0000005339,T0000005340
IT0000000514,2021-03-19 09:12:18,UYU,2155.78,A0011808,A0013269,T0000005347,T0000005348
IT0000000515,2021-03-19 10:28:35,UYU,4239.22,A0011886,A0008892,T0000005358,T0000005357
